rank,name,fed,rating
1,"Kasparov, Garry",RUS,2790
2,"Fischer, Robert James",USA,2780
3,"Ivanchuk, Vassily",UKR,2720
4,"Karpov, Anatoly",RUS,2715
5,"Shirov, Alexei",LAT,2710
6,"Anand, Viswanathan",IND,2690
7,"Gelfand, Boris",RUS,2685
8,"Short, Nigel D.",ENG,2680
9,"Bareev, Evgeny",RUS,2670
10,"Timman, Jan H.",NED,2665
11,"Kamsky, Gata",USA,2655
12,"Salov, Valery",RUS,2655
13,"Polugaevsky, Lev",RUS,2640
14,"Yusupov, Artur",RUS,2640
15,"Ehlvest, Jaan",EST,2635
16,"Hansen, Curt",DEN,2635
17,"Khalifman, Alexander",RUS,2635
18,"Vaganian, Rafael A.",ARM,2635
19,"Yudasin, Leonid",RUS,2635
20,"Epishin, Vladimir",RUS,2630
21,"Huebner, Robert",GER,2630
22,"Christiansen, Larry M.",USA,2625
23,"Dautov, Rustem",RUS,2625
24,"Gurevich, Mikhail",BEL,2625
25,"Kramnik, Vladimir",RUS,2625
26,"Lobron, Eric",GER,2625
27,"Nikolic, Predrag",YUG,2625
28,"Piket, Jeroen",NED,2625
29,"Sokolov, Ivan",YUG,2625
30,"Agdestein, Simen",NOR,2620
31,"Azmaiparashvili, Zurab",GEO,2620
32,"Yermolinsky, Alexey",USA,2615
33,"Adams, Michael",ENG,2610
34,"Dolmatov, Sergey",RUS,2610
35,"Dorfman, Josif D.",FRA,2610
36,"Georgiev, Kiril",BUL,2610
37,"Gulko, Boris F.",USA,2610
38,"Ribli, Zoltan",HUN,2610
39,"Andersson, Ulf",SWE,2605
40,"Mecking, Henrique",BRA,2605
41,"Seirawan, Yasser",USA,2605
42,"Sokolov, Andrei",RUS,2605
43,"Akopian, Vladimir",ARM,2600
44,"Chernin, Alexander",HUN,2600
45,"Illescas Cordoba, Miguel",ESP,2600
46,"Ljubojevic, Ljubomir",YUG,2600
47,"Oll, Lembit",EST,2600
48,"Beliavsky, Alexander G.",UKR,2595
49,"Damljanovic, Branko",YUG,2595
50,"Hjartarson, Johann",ISL,2595
51,"Miles, Anthony J.",ENG,2595
52,"Mozetic, Dejan",YUG,2595
53,"Nunn, John D. M.",ENG,2595
54,"Portisch, Lajos",HUN,2595
55,"Dreev, Alexey",RUS,2590
56,"Eingorn, Vereslav S.",UKR,2590
57,"Kengis, Edvins",LAT,2590
58,"Kurajica, Bojan",YUG,2590
59,"Pinter, Jozsef",HUN,2590
60,"Rozentalis, Eduardas",LTU,2590
61,"Speelman, Jonathan S.",ENG,2590
62,"Wolff, Patrick G.",USA,2590
63,"Lputian, Smbat G.",ARM,2585
64,"Novikov, Igor A.",UKR,2585
65,"Rohde, Michael A.",USA,2585
66,"Tiviakov, Sergei",RUS,2585
67,"Vladimirov, Evgeny",KAZ,2585
68,"Hertneck, Gerald",GER,2580
69,"Kovalev, Andrei",RUS,2580
70,"Kudrin, Sergey",USA,2580
71,"Lautier, Joel",FRA,2580
72,"Ruban, Vadim",RUS,2580
73,"Vyzmanavin, Alexey",RUS,2580
74,"Chandler, Murray G.",ENG,2575
75,"Goldin, Alexander",RUS,2575
76,"Kortschnoj, Viktor",SUI,2575
77,"Polgar, Judit",HUN,2575
78,"Serper, Grigory",RUS,2575
79,"Benjamin, Joel",USA,2570
80,"De Firmian, Nick E.",USA,2570
81,"Dvoirys, Semen I.",RUS,2570
82,"Ernst, Thomas",SWE,2570
83,"Ivanov, Alexey",RUS,2570
84,"Khenkin, Igor",RUS,2570
85,"Morovic Fernandez, Ivan",CHI,2570
86,"Nogueiras, Jesus",CUB,2570
87,"Psakhis, Lev",ISR,2570
88,"Tukmakov, Vladimir B.",UKR,2570
89,"Ulibin, Mikhail",RUS,2570
90,"Campora, Daniel H.",ARG,2565
91,"Dzindzichashvili, Roman",USA,2565
92,"Granda Zuniga, Julio E.",PER,2565
93,"Larsen, Bent",DEN,2565
94,"Magerramov, Elmar",RUS,2565
95,"Petursson, Margeir",ISL,2565
96,"Pigusov, Evgeny",RUS,2565
97,"Razuvaev, Yuri S.",RUS,2565
98,"Rogers, Ian",AUS,2565
99,"Sax, Gyula",HUN,2565
100,"Dlugy, Maxim",USA,2560
