rank,name,fed,rating
1,"Anand, Viswanathan",IND,2817
2,"Carlsen, Magnus",NOR,2815
3,"Kasparov, Garry",RUS,2812
4,"Aronian, Levon",ARM,2808
5,"Kramnik, Vladimir",RUS,2785
6,"Ivanchuk, Vassily",UKR,2776
7,"Karjakin, Sergey",RUS,2776
8,"Topalov, Veselin",BUL,2775
9,"Nakamura, Hikaru",USA,2774
10,"Mamedyarov, Shakhriyar",AZE,2772
11,"Gashimov, Vugar",AZE,2760
12,"Ponomariov, Ruslan",UKR,2754
13,"Grischuk, Alexander",RUS,2747
14,"Radjabov, Teimour",AZE,2744
15,"Svidler, Peter",RUS,2739
16,"Gelfand, Boris",ISR,2733
17,"Vitiugov, Nikita",RUS,2733
18,"Jakovenko, Dmitry",RUS,2732
19,"Kamsky, Gata",USA,2732
20,"Wang, Hao",CHN,2732
21,"Vachier-Lagrave, Maxime",FRA,2731
22,"Adams, Michael",ENG,2726
23,"Dominguez Perez, Leinier",CUB,2726
24,"Vallejo Pons, Francisco",ESP,2722
25,"Wojtaszek, Radoslaw",POL,2721
26,"Almasi, Zoltan",HUN,2719
27,"Leko, Peter",HUN,2717
28,"Naiditsch, Arkadij",GER,2716
29,"Caruana, Fabiano",ITA,2714
30,"Wang, Yue",CHN,2714
31,"Eljanov, Pavel",UKR,2712
32,"Nepomniachtchi, Ian",RUS,2711
33,"Shirov, Alexei",ESP,2709
34,"Tomashevsky, Evgeny",RUS,2707
35,"Bacrot, Etienne",FRA,2705
36,"Movsesian, Sergei",ARM,2705
37,"Jobava, Baadur",GEO,2704
38,"Malakhov, Vladimir",RUS,2704
39,"Dreev, Aleksey",RUS,2703
40,"Navara, David",CZE,2702
41,"Efimenko, Zahar",UKR,2701
42,"Polgar, Judit",HUN,2699
43,"Motylev, Alexander",RUS,2696
44,"Areshchenko, Alexander",UKR,2694
45,"Morozevich, Alexander",RUS,2694
46,"Berkes, Ferenc",HUN,2693
47,"Bruzon Batista, Lazaro",CUB,2693
48,"Andreikin, Dmitry",RUS,2687
49,"Giri, Anish",NED,2687
50,"Le, Quang Liem",VIE,2687
51,"Sutovsky, Emil",ISR,2686
52,"Kasimdzhanov, Rustam",UZB,2685
53,"Potkin, Vladimir",RUS,2682
54,"Rublevsky, Sergei",RUS,2682
55,"Short, Nigel D",ENG,2682
56,"Laznicka, Viktor",CZE,2681
57,"Nielsen, Peter Heine",DEN,2681
58,"Inarkiev, Ernesto",RUS,2679
59,"Kobalia, Mikhail",RUS,2679
60,"Mamedov, Rauf",AZE,2679
61,"Moiseenko, Alexander",UKR,2679
62,"Riazantsev, Alexander",RUS,2679
63,"Zhigalko, Sergei",BLR,2679
64,"Bologan, Viktor",MDA,2678
65,"Fressinet, Laurent",FRA,2677
66,"Volokitin, Andrei",UKR,2677
67,"Sasikiran, Krishnan",IND,2676
68,"Onischuk, Alexander",USA,2675
69,"Van Wely, Loek",NED,2675
70,"Ragger, Markus",AUT,2674
71,"Alekseev, Evgeny",RUS,2673
72,"Akopian, Vladimir",ARM,2670
73,"Cheparinov, Ivan",BUL,2669
74,"Grachev, Boris",RUS,2669
75,"McShane, Luke J",ENG,2667
76,"So, Wesley",PHI,2667
77,"Harikrishna, P.",IND,2666
78,"Timofeev, Artyom",RUS,2665
79,"Ding, Liren",CHN,2664
80,"Bareev, Evgeny",RUS,2663
81,"Sargissian, Gabriel",ARM,2663
82,"Bu, Xiangzhi",CHN,2662
83,"Nisipeanu, Liviu-Dieter",ROU,2662
84,"Fridman, Daniel",GER,2661
85,"Gharamian, Tigran",FRA,2661
86,"Ni, Hua",CHN,2661
87,"Smirin, Ilia",ISR,2661
88,"Feller, Sebastien",FRA,2660
89,"Korobov, Anton",UKR,2660
90,"Roiz, Michael",ISR,2660
91,"Zvjaginsev, Vadim",RUS,2659
92,"Lautier, Joel",FRA,2658
93,"Georgiev, Kiril",BUL,2656
94,"Khismatullin, Denis",RUS,2656
95,"Li, Chao b",CHN,2656
96,"Sandipan, Chanda",IND,2656
97,"Fedorchuk, Sergey A.",UKR,2654
98,"Socko, Bartosz",POL,2654
99,"Miroshnichenko, Evgenij",UKR,2651
100,"Meier, Georg",GER,2650
