rank,name,fed,rating
1,"Topalov, Veselin",BUL,2813
2,"Kasparov, Garry",RUS,2812
3,"Anand, Viswanathan",IND,2788
4,"Aronian, Levon",ARM,2773
5,"Carlsen, Magnus",NOR,2772
6,"Kramnik, Vladimir",RUS,2772
7,"Leko, Peter",HUN,2762
8,"Radjabov, Teimour",AZE,2757
9,"Gelfand, Boris",ISR,2756
10,"Ivanchuk, Vassily",UKR,2756
11,"Morozevich, Alexander",RUS,2750
12,"Jakovenko, Dmitry",RUS,2742
13,"Ponomariov, Ruslan",UKR,2741
14,"Svidler, Peter",RUS,2741
15,"Gashimov, Vugar",AZE,2740
16,"Wang, Yue",CHN,2736
17,"Nakamura, Hikaru",USA,2735
18,"Grischuk, Alexander",RUS,2733
19,"Shirov, Alexei",ESP,2730
20,"Alekseev, Evgeny",RUS,2725
21,"Karjakin, Sergey",UKR,2722
22,"Mamedyarov, Shakhriyar",AZE,2721
23,"Dominguez Perez, Leinier",CUB,2719
24,"Vachier-Lagrave, Maxime",FRA,2718
25,"Eljanov, Pavel",UKR,2717
26,"Malakhov, Vladimir",RUS,2715
27,"Movsesian, Sergei",SVK,2711
28,"Motylev, Alexander",RUS,2710
29,"Bacrot, Etienne",FRA,2709
30,"Short, Nigel D",ENG,2706
31,"Rublevsky, Sergei",RUS,2703
32,"Bu, Xiangzhi",CHN,2702
33,"Kasimdzhanov, Rustam",UZB,2702
34,"Onischuk, Alexander",USA,2699
35,"Akopian, Vladimir",ARM,2698
36,"Jobava, Baadur",GEO,2696
37,"Vallejo Pons, Francisco",ESP,2696
38,"Moiseenko, Alexander",UKR,2694
39,"Kamsky, Gata",USA,2692
40,"Navara, David",CZE,2692
41,"Ni, Hua",CHN,2692
42,"Miroshnichenko, Evgenij",UKR,2690
43,"Wang, Hao",CHN,2690
44,"Bologan, Viktor",MDA,2688
45,"Tomashevsky, Evgeny",RUS,2688
46,"Nielsen, Peter Heine",DEN,2687
47,"Polgar, Judit",HUN,2687
48,"Almasi, Zoltan",HUN,2685
49,"Naiditsch, Arkadij",GER,2685
50,"Grachev, Boris",RUS,2684
51,"Adams, Michael",ENG,2682
52,"Najer, Evgeniy",RUS,2681
53,"Vitiugov, Nikita",RUS,2681
54,"Volokitin, Andrei",UKR,2681
55,"Sargissian, Gabriel",ARM,2678
56,"Sutovsky, Emil",ISR,2676
57,"Harikrishna, P.",IND,2673
58,"Tiviakov, Sergei",NED,2670
59,"Kurnosov, Igor",RUS,2669
60,"Tkachiev, Vladislav",FRA,2669
61,"Avrukh, Boris",ISR,2668
62,"Timofeev, Artyom",RUS,2668
63,"Areshchenko, Alexander",UKR,2667
64,"Cheparinov, Ivan",BUL,2667
65,"Guseinov, Gadir",AZE,2667
66,"Inarkiev, Ernesto",RUS,2664
67,"Meier, Georg",GER,2664
68,"Nisipeanu, Liviu-Dieter",ROU,2664
69,"Berkes, Ferenc",HUN,2663
70,"Georgiev, Kiril",BUL,2663
71,"Pashikian, Arman",ARM,2663
72,"Caruana, Fabiano",ITA,2662
73,"Fridman, Daniel",GER,2661
74,"Sasikiran, Krishnan",IND,2661
75,"Andreikin, Dmitry",RUS,2659
76,"Dreev, Alexey",RUS,2659
77,"Milov, Vadim",SUI,2659
78,"Fressinet, Laurent",FRA,2658
79,"Lautier, Joel",FRA,2658
80,"Roiz, Michael",ISR,2658
81,"Sokolov, Ivan",BIH,2657
82,"Beliavsky, Alexander G",SLO,2656
83,"Landa, Konstantin",RUS,2655
84,"Efimenko, Zahar",UKR,2654
85,"Predojevic, Borki",BIH,2654
86,"Krasenkow, Michal",POL,2651
87,"Postny, Evgeny",ISR,2651
88,"Van Wely, Loek",NED,2650
89,"Tregubov, Pavel V.",RUS,2649
90,"Kobalia, Mikhail",RUS,2648
91,"Lastin, Alexander",RUS,2648
92,"Smirin, Ilia",ISR,2648
93,"Afromeev, Vladimir",RUS,2646
94,"Baklan, Vladimir",UKR,2646
95,"Riazantsev, Alexander",RUS,2646
96,"Seirawan, Yasser",USA,2646
97,"Zhigalko, Sergei",BLR,2646
98,"Fier, Alexandr",BRA,2644
99,"Granda Zuniga, Julio E",PER,2644
100,"Salov, Valery",RUS,2644
