rank,name,fed,rating
1,"Munoz Pantoja, Miguel",ESP,62
2,"Gonzalez Perez, Arian",FID,59
3,"Perez Mitjans, Orelvis",ESP,50
4,"Molano Lafuente, Ismael",ESP,47
5,"Lorenzo De La Riva, Lazaro",ESP,42
6,"Febrero Perez, Lluis",ESP,40
7,"Kwiek, Janusz",POL,39
8,"Nadal Fajardo, Ricard",ESP,39
9,"Capellades Subirana, Marc",ESP,35
10,"Tortosa Moros, Joan",ESP,35
11,"Diaz Hernandez, Heriberto",CUB,34
12,"Ortin Caballe, Juan Jose",ESP,34
13,"Ruiz Aguilar, Pablo Alexander",COL,33
14,"Karthikeyan, Murali",IND,32
15,Siva Mahadevan,IND,32
16,Visakh NR,IND,32
17,"Ambru, Dan-Calin",ROU,31
18,"Bitowt, Jacek",POL,31
19,"Alarcon Casellas, Rolando",CUB,30
20,"Babujian, Levon",ARM,30
21,"Baghdasaryan, Vahe",ARM,30
22,"Drazic, Sinisa",SRB,30
23,"Gomez Ledo, Roberto Carlos",CUB,30
24,"Hayrapetyan, Hovik",ARM,30
25,"Mirzoev, Azer",AZE,30
26,"Obregon Rivero, Juan Carlos",CUB,30
27,"Patil, Pratik",IND,30
28,"Petrosyan, Tigran S.",ARM,30
29,"Rzayev, Bahruz",AZE,30
30,"Bachmann, Axel",PAR,29
31,"Borkowski, Adam",POL,28
32,"Hernandez Sanchez, Jairo Andres",COL,28
33,"Ipatov, Alexander",TUR,28
34,"Otero Acosta, Diasmany",CUB,28
35,"Praczukowski, Stanislaw",POL,28
36,"Asis Gargatagli, Hipolito",ESP,27
37,"Bruzon Batista, Lazaro",CUB,27
38,"Espinoza Palomino, Willyam",PER,27
39,"Gonzalez Vidal, Yuri",CUB,27
40,"Hevia Alejano, Carlos Antonio",CUB,27
41,"Medina Diaz, Rafael Alejandro",CUB,27
42,"Ortiz Suarez, Isan Reynaldo",CUB,27
43,"Rakhmanov, Aleksandr",RUS,27
44,"Ruiz C, Joshua D",COL,27
45,"Santiago, Yago De Moura",BRA,27
46,"Serentill Tost, Eduard",ESP,27
47,"Wafa, Shrook",EGY,27
48,"Zahedifar, Anahita",IRI,27
49,"Alvarez Pedraza, Aramis",CUB,26
50,"Amin, Bassem",EGY,26
51,"Aziz Ortego, Omar Luis",ESP,26
52,"Barahona Junque, Bernabe",ESP,26
53,"Cancino, Johan Camilo",COL,26
54,"De Figueiredo Coutinho, Rocco",ESP,26
55,"Fakhrutdinov, Timur",RUS,26
56,"Marrero Lopez, Yaniet",CUB,26
57,"Perez Garcia, Rodney Oscar",CUB,26
58,"Reshef, Omer",ISR,26
59,"Sanchez Lopez, Juan Manuel",ESP,26
60,"Unuk, Laura",SLO,26
61,"Wallis, Christopher",AUS,26
62,"Cano Sevila, Ivan",ESP,25
63,"Castrillo Mansego, Pablo",ESP,25
64,"Condori, Edwin",PER,25
65,"Dedyukhin, Oleg",RUS,25
66,"Fercec, Nenad",CRO,25
67,"Golecki, Jan",POL,25
68,"Kochemasov, Andrey",RUS,25
69,"Koshelev, Vladimir",RUS,25
70,"La Villa Rivas, Marlon Javier",CUB,25
71,"Mindlin, Alon",ISR,25
72,"Orts Gonzalez, Rafael",ESP,25
73,"Papin, Vasily",RUS,25
74,"Popov, Eugeny V",RUS,25
75,"Vera Gonzalez-Quevedo, Reynaldo",CUB,25
76,"Vigo Allepuz, David",ESP,25
77,"Zufic, Miroslav",CRO,25
78,"Abramovich, Antuan",RUS,24
79,"Alquezar Calpena, Marc",ESP,24
80,"Chinchilla Miranda, Eugenio",CRC,24
81,"Comellas Blanchart, Jordi",ESP,24
82,"Daguro Dasalla, Armando",ESP,24
83,Deepan Chakkravarthy J.,IND,24
84,"Escobar Forero, Alder",COL,24
85,"Gromovs, Sergejs",ITA,24
86,"Gutierrez Herrera, Jose Antonio",COL,24
87,"Kjartansson, Gudmundur",ISL,24
88,"Lagopatis, Nikolaos",GRE,24
89,"Lalith, Babu M.R.",IND,24
90,"Munoz, Francisco Javier",ARG,24
91,"Orteu Capdevila, Max",ESP,24
92,"Poleg, Matan",ISR,24
93,"Prats Rodriguez, Juan Bosco",ESP,24
94,"Puccini, Jack",AUS,24
95,"Reis,Paulo F. Jatoba de Oliveira",BRA,24
96,"Sajn, Simon",SLO,24
97,"Shyam, Nikil P.",IND,24
98,"Thejkumar, M. S.",IND,24
99,"Vargas, Mauricio",COL,24
100,Vishnu Prasanna. V,IND,24
