rank,name,fed,rating
1,"Kasparov, Garry",RUS,2849
2,"Fischer, Robert James",USA,2780
3,"Anand, Viswanathan",IND,2774
4,"Kramnik, Vladimir",RUS,2772
5,"Adams, Michael",ENG,2754
6,"Leko, Peter",HUN,2748
7,"Shirov, Alexei",ESP,2746
8,"Morozevich, Alexander",RUS,2734
9,"Kamsky, Gata",USA,2717
10,"Ivanchuk, Vassily",UKR,2716
11,"Topalov, Veselin",BUL,2707
12,"Krasenkow, Michal",POL,2702
13,"Karpov, Anatoly",RUS,2699
14,"Svidler, Peter",RUS,2695
15,"Bareev, Evgeny",RUS,2694
16,"Kasimdzhanov, Rustam",UZB,2690
17,"Short, Nigel D.",ENG,2687
18,"Gelfand, Boris",ISR,2683
19,"Ye, Jiangchuan",CHN,2682
20,"Dreev, Alexey",RUS,2681
21,"Azmaiparashvili, Zurab",GEO,2678
22,"Georgiev, Kiril",BUL,2674
23,"Smirin, Ilia",ISR,2674
24,"Gurevich, Mikhail",BEL,2673
25,"Akopian, Vladimir",ARM,2671
26,"Almasi, Zoltan",HUN,2668
27,"Movsesian, Sergei",CZE,2666
28,"Xu, Jun",CHN,2665
29,"Tkachiev, Vladislav",FRA,2659
30,"Khalifman, Alexander",RUS,2658
31,"Nikolic, Predrag",BIH,2657
32,"Polgar, Judit",HUN,2656
33,"Peng, Xiaomin",CHN,2655
34,"Rublevsky, Sergei",RUS,2653
35,"Bologan, Viorel",MDA,2651
36,"Lautier, Joel",FRA,2648
37,"Onischuk, Alexander",UKR,2647
38,"Seirawan, Yasser",USA,2647
39,"Nenashev, Alexander",UZB,2645
40,"Milos, Gilberto",BRA,2644
41,"Salov, Valery",RUS,2644
42,"Van Wely, Loek",NED,2643
43,"Gulko, Boris F.",USA,2642
44,"Andersson, Ulf",SWE,2641
45,"Piket, Jeroen",NED,2640
46,"Shipov, Sergei",RUS,2640
47,"Fedorov, Alexei",BLR,2639
48,"Timman, Jan H.",NED,2639
49,"Zvjaginsev, Vadim",RUS,2635
50,"Hjartarson, Johann",ISL,2633
51,"Hodgson, Julian M.",ENG,2633
52,"Khenkin, Igor",GER,2633
53,"Lastin, Alexander",RUS,2633
54,"Kortschnoj, Viktor",SUI,2632
55,"Beliavsky, Alexander G.",SLO,2629
56,"Ehlvest, Jaan",EST,2628
57,"Sadler, Matthew",ENG,2628
58,"Kharlov, Andrei",RUS,2627
59,"Vaganian, Rafael A.",ARM,2627
60,"Milov, Vadim",SUI,2626
61,"Avrukh, Boris",ISR,2625
62,"Ponomariov, Ruslan",UKR,2624
63,"Psakhis, Lev",ISR,2624
64,"Vladimirov, Evgeny",KAZ,2621
65,"Hansen, Curt",DEN,2620
66,"Sakaev, Konstantin",RUS,2620
67,"Kaidanov, Gregory S.",USA,2619
68,"Korneev, Oleg",RUS,2619
69,"Kozul, Zdenko",CRO,2616
70,"Minasian, Artashes",ARM,2614
71,"Bacrot, Etienne",FRA,2613
72,"Smagin, Sergey",RUS,2613
73,"Speelman, Jonathan S.",ENG,2612
74,"Baklan, Vladimir",UKR,2611
75,"Sokolov, Ivan",BIH,2611
76,"Jussupow, Artur",GER,2610
77,"Landa, Konstantin",RUS,2610
78,"Lputian, Smbat G.",ARM,2610
79,"Tregubov, Pavel V.",RUS,2610
80,"Sutovsky, Emil",ISR,2609
81,"Ftacnik, Lubomir",SVK,2608
82,"Magomedov, Magaram (2)",RUS,2608
83,"Morovic Fernandez, Ivan",CRO,2608
84,"Zhang, Zhong",CHN,2607
85,"Huebner, Robert",GER,2606
86,"Tiviakov, Sergei",NED,2606
87,"Granda Zuniga, Julio E.",PER,2605
88,"Hellers, Ferdinand",SWE,2605
89,"Malakhov, Vladimir",RUS,2605
90,"Hracek, Zbynek",CZE,2604
91,"Dautov, Rustem",GER,2603
92,"Romanishin, Oleg M.",UKR,2602
93,"Wu, Wenjin",CHN,2602
94,"Filippov, Valerij",RUS,2601
95,"Grischuk, Alexander",RUS,2601
96,"Dolmatov, Sergey",RUS,2600
97,"Dorfman, Josif D.",FRA,2600
98,"Novikov, Igor A.",UKR,2600
99,"Giorgadze, Giorgi",GEO,2599
100,"Shabalov, Alexander",USA,2599
