rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2845
2,"Caruana, Fabiano",USA,2828
3,"Ding, Liren",CHN,2812
4,"Kasparov, Garry",RUS,2812
5,"Giri, Anish",NED,2797
6,"Mamedyarov, Shakhriyar",AZE,2790
7,"Anand, Viswanathan",IND,2779
8,"Vachier-Lagrave, Maxime",FRA,2775
9,"Grischuk, Alexander",RUS,2771
10,"Nepomniachtchi, Ian",RUS,2771
11,"So, Wesley",USA,2762
12,"Aronian, Levon",ARM,2761
13,"Yu, Yangyi",CHN,2761
14,"Radjabov, Teimour",AZE,2756
15,"Karjakin, Sergey",RUS,2753
16,"Kramnik, Vladimir",RUS,2753
17,"Nakamura, Hikaru",USA,2746
18,"Topalov, Veselin",BUL,2740
19,"Dominguez Perez, Leinier",USA,2739
20,"Navara, David",CZE,2739
21,"Rapport, Richard",HUN,2738
22,"Svidler, Peter",RUS,2737
23,"Artemiev, Vladislav",RUS,2736
24,"Wei, Yi",CHN,2733
25,"Bu, Xiangzhi",CHN,2731
26,"Duda, Jan-Krzysztof",POL,2731
27,"Shankland, Samuel",USA,2731
28,"Harikrishna, Pentala",IND,2730
29,"Vitiugov, Nikita",RUS,2726
30,"Andreikin, Dmitry",RUS,2725
31,"Wojtaszek, Radoslaw",POL,2722
32,"Jakovenko, Dmitry",RUS,2719
33,"Wang, Hao",CHN,2718
34,"Fedoseev, Vladimir",RUS,2715
35,"Le, Quang Liem",VIE,2715
36,"Vidit, Santosh Gujrathi",IND,2711
37,"Naiditsch, Arkadij",AZE,2710
38,"Amin, Bassem",EGY,2709
39,"Adams, Michael",ENG,2708
40,"Tomashevsky, Evgeny",RUS,2705
41,"Dubov, Daniil",RUS,2703
42,"Kovalev, Vladislav",BLR,2703
43,"Saric, Ivan",CRO,2703
44,"Mamedov, Rauf",AZE,2701
45,"Li, Chao b",CHN,2699
46,"Ivanchuk, Vassily",UKR,2698
47,"Vallejo Pons, Francisco",ESP,2698
48,"Nabaty, Tamir",ISR,2697
49,"Ragger, Markus",AUT,2696
50,"Grandelius, Nils",SWE,2694
51,"Howell, David W L",ENG,2693
52,"Inarkiev, Ernesto",RUS,2692
53,"Matlakov, Maxim",RUS,2692
54,"Sargissian, Gabriel",ARM,2689
55,"Sadler, Matthew D",ENG,2688
56,"Cori, Jorge",PER,2686
57,"Korobov, Anton",UKR,2686
58,"Wang, Yue",CHN,2684
59,"Adhiban, B.",IND,2683
60,"Cheparinov, Ivan",GEO,2683
61,"Ni, Hua",CHN,2683
62,"Eljanov, Pavel",UKR,2682
63,"Bacrot, Etienne",FRA,2681
64,"Jones, Gawain C B",ENG,2681
65,"Almasi, Zoltan",HUN,2680
66,"Kryvoruchko, Yuriy",UKR,2680
67,"Demchenko, Anton",RUS,2678
68,"Sasikiran, Krishnan",IND,2678
69,"Polgar, Judit",HUN,2675
70,"Gyimesi, Zoltan",HUN,2674
71,"Maghsoodloo, Parham",IRI,2673
72,"Rodshtein, Maxim",ISR,2673
73,"Salem, A.R. Saleh",UAE,2672
74,"Laznicka, Viktor",CZE,2670
75,"Nisipeanu, Liviu-Dieter",GER,2670
76,"Malakhov, Vladimir",RUS,2667
77,"Najer, Evgeniy",RUS,2667
78,"Ponomariov, Ruslan",UKR,2667
79,"Robson, Ray",USA,2667
80,"Shirov, Alexei",ESP,2667
81,"Sjugirov, Sanan",RUS,2667
82,"Berkes, Ferenc",HUN,2666
83,"Bruzon Batista, Lazaro",CUB,2666
84,"Kamsky, Gata",USA,2666
85,"Mareco, Sandro",ARG,2666
86,"Guseinov, Gadir",AZE,2664
87,"Kasimdzhanov, Rustam",UZB,2663
88,"Xiong, Jeffery",USA,2663
89,"Dreev, Aleksey",RUS,2662
90,"Hou, Yifan",CHN,2662
91,"Safarli, Eltaj",AZE,2662
92,"Areshchenko, Alexander",UKR,2661
93,"McShane, Luke J",ENG,2661
94,"Melkumyan, Hrant",ARM,2661
95,"Leko, Peter",HUN,2660
96,"Tkachiev, Vladislav",FRA,2660
97,"Edouard, Romain",FRA,2658
98,"Kovalenko, Igor",LAT,2658
99,"Lautier, Joel",FRA,2658
100,"Van Kampen, Robin",NED,2658
