rank,name,fed,rating
1,"Kasparov, Garry",RUS,2812
2,"Topalov, Veselin",BUL,2796
3,"Anand, Viswanathan",IND,2791
4,"Ivanchuk, Vassily",UKR,2779
5,"Carlsen, Magnus",NOR,2776
6,"Morozevich, Alexander",RUS,2771
7,"Radjabov, Teimour",AZE,2761
8,"Jakovenko, Dmitry",RUS,2760
9,"Kramnik, Vladimir",RUS,2759
10,"Leko, Peter",HUN,2751
11,"Movsesian, Sergei",SVK,2751
12,"Aronian, Levon",ARM,2750
13,"Shirov, Alexei",ESP,2745
14,"Wang, Yue",CHN,2739
15,"Gelfand, Boris",ISR,2733
16,"Grischuk, Alexander",RUS,2733
17,"Ponomariov, Ruslan",UKR,2726
18,"Kamsky, Gata",USA,2725
19,"Mamedyarov, Shakhriyar",AZE,2724
20,"Gashimov, Vugar",AZE,2723
21,"Svidler, Peter",RUS,2723
22,"Bacrot, Etienne",FRA,2722
23,"Alekseev, Evgeny",RUS,2718
24,"Dominguez Perez, Leinier",CUB,2717
25,"Adams, Michael",ENG,2712
26,"Sasikiran, Krishnan",IND,2711
27,"Ni, Hua",CHN,2709
28,"Karjakin, Sergey",UKR,2706
29,"Bu, Xiangzhi",CHN,2702
30,"Rublevsky, Sergei",RUS,2702
31,"Vallejo Pons, Francisco",ESP,2702
32,"Akopian, Vladimir",ARM,2700
33,"Nakamura, Hikaru",USA,2699
34,"Vachier-Lagrave, Maxime",FRA,2696
35,"Eljanov, Pavel",UKR,2693
36,"Naiditsch, Arkadij",GER,2693
37,"Polgar, Judit",HUN,2693
38,"Malakhov, Vladimir",RUS,2692
39,"Wang, Hao",CHN,2691
40,"Dreev, Alexey",RUS,2688
41,"Efimenko, Zahar",UKR,2688
42,"Bologan, Viktor",MDA,2687
43,"Kasimdzhanov, Rustam",UZB,2687
44,"Vitiugov, Nikita",RUS,2687
45,"Tiviakov, Sergei",NED,2685
46,"Almasi, Zoltan",HUN,2681
47,"Cheparinov, Ivan",BUL,2679
48,"Sargissian, Gabriel",ARM,2677
49,"Moiseenko, Alexander",UKR,2676
50,"Motylev, Alexander",RUS,2676
51,"Nisipeanu, Liviu-Dieter",ROU,2675
52,"Areshchenko, Alexander",UKR,2673
53,"Harikrishna, P.",IND,2673
54,"Timofeev, Artyom",RUS,2671
55,"Volokitin, Andrei",UKR,2671
56,"Jobava, Baadur",GEO,2669
57,"Milov, Vadim",SUI,2669
58,"Najer, Evgeniy",RUS,2669
59,"Miroshnichenko, Evgenij",UKR,2667
60,"Fressinet, Laurent",FRA,2666
61,"Tomashevsky, Evgeny",RUS,2664
62,"Short, Nigel D",ENG,2663
63,"Guseinov, Gadir",AZE,2661
64,"Nielsen, Peter Heine",DEN,2660
65,"Sutovsky, Emil",ISR,2660
66,"Onischuk, Alexander",USA,2659
67,"Lautier, Joel",FRA,2657
68,"Sokolov, Ivan",NED,2657
69,"Tkachiev, Vladislav",FRA,2657
70,"Inarkiev, Ernesto",RUS,2656
71,"Zhang, Zhong",SIN,2656
72,"Grachev, Boris",RUS,2655
73,"Savchenko, Boris",RUS,2654
74,"Postny, Evgeny",ISR,2652
75,"Berkes, Ferenc",HUN,2651
76,"Fridman, Daniel",GER,2650
77,"Predojevic, Borki",BIH,2650
78,"Rodshtein, Maxim",ISR,2650
79,"Amonatov, Farrukh",TJK,2647
80,"Bocharov, Dmitry",RUS,2647
81,"Delchev, Aleksander",BUL,2647
82,"Roiz, Michael",ISR,2647
83,"Smirin, Ilia",ISR,2647
84,"Tregubov, Pavel V.",RUS,2647
85,"Afromeev, Vladimir",RUS,2646
86,"Beliavsky, Alexander G",SLO,2646
87,"Caruana, Fabiano",ITA,2646
88,"Avrukh, Boris",ISR,2645
89,"Bareev, Evgeny",RUS,2645
90,"Graf, Alexander",GER,2644
91,"Karpov, Anatoly",RUS,2644
92,"Khenkin, Igor",GER,2644
93,"Nyback, Tomi",FIN,2644
94,"Salov, Valery",RUS,2644
95,"Zhang, Pengxiang",CHN,2644
96,"Lastin, Alexander",RUS,2643
97,"Shulman, Yuri",USA,2639
98,"Mamedov, Rauf",AZE,2638
99,"Navara, David",CZE,2638
100,"Aleksandrov, Aleksej",BLR,2636
