rank,name,fed,rating
1,"Kasparov, Garry",RUS,2795
2,"Fischer, Robert James",USA,2780
3,"Karpov, Anatoly",RUS,2775
4,"Ivanchuk, Vassily",UKR,2740
5,"Kamsky, Gata",USA,2735
6,"Kramnik, Vladimir",RUS,2730
7,"Anand, Viswanathan",IND,2725
8,"Shirov, Alexei",ESP,2695
9,"Gelfand, Boris",BLR,2685
10,"Salov, Valery",RUS,2685
11,"Yusupov, Artur",GER,2680
12,"Dreev, Alexey",RUS,2670
13,"Topalov, Veselin",BUL,2670
14,"Adams, Michael",ENG,2660
15,"Khalifman, Alexander",RUS,2655
16,"Tiviakov, Sergei",RUS,2655
17,"Bareev, Evgeny",RUS,2650
18,"Beliavsky, Alexander G.",UKR,2650
19,"Almasi, Zoltan",HUN,2645
20,"Lautier, Joel",FRA,2645
21,"Nikolic, Predrag",BIH,2645
22,"Short, Nigel D.",ENG,2645
23,"Vaganian, Rafael A.",ARM,2645
24,"Epishin, Vladimir",RUS,2640
25,"Hansen, Curt",DEN,2635
26,"Hracek, Zbynek",CZE,2635
27,"Kortschnoj, Viktor",SUI,2635
28,"Polgar, Judit",HUN,2635
29,"Svidler, Peter",RUS,2635
30,"Andersson, Ulf",SWE,2630
31,"Ehlvest, Jaan",EST,2630
32,"Huebner, Robert",GER,2630
33,"Morozevich, Alexander",RUS,2630
34,"Oll, Lembit",EST,2630
35,"Smirin, Ilia",ISR,2630
36,"Sokolov, Ivan",BIH,2630
37,"Yudasin, Leonid",ISR,2630
38,"Akopian, Vladimir",ARM,2625
39,"Piket, Jeroen",NED,2625
40,"Seirawan, Yasser",USA,2625
41,"Azmaiparashvili, Zurab",BIH,2620
42,"Dautov, Rustem",GER,2620
43,"Gulko, Boris F.",USA,2620
44,"Illescas Cordoba, Miguel",ESP,2620
45,"Speelman, Jonathan S.",ENG,2620
46,"Dolmatov, Sergey",RUS,2615
47,"Nunn, John D. M.",ENG,2615
48,"Portisch, Lajos",HUN,2615
49,"Psakhis, Lev",ISR,2610
50,"Rozentalis, Eduardas",LTU,2610
51,"De Firmian, Nick E.",USA,2605
52,"Gavrikov, Viktor",SUI,2605
53,"Georgiev, Kiril",BUL,2605
54,"Giorgadze, Giorgi",GEO,2605
55,"Granda Zuniga, Julio E.",PER,2605
56,"Korneev, Oleg",RUS,2605
57,"Leko, Peter",HUN,2605
58,"Lerner, Konstantin Z.",UKR,2605
59,"Tkachiev, Vladislav",KAZ,2605
60,"Vyzmanavin, Alexey",RUS,2605
61,"Chernin, Alexander",HUN,2600
62,"Eingorn, Vereslav S.",UKR,2600
63,"Ljubojevic, Ljubomir",YUG,2600
64,"Miles, Anthony J.",ENG,2600
65,"Rogers, Ian",AUS,2600
66,"Tukmakov, Vladimir B.",UKR,2600
67,"Zvjaginsev, Vadim",RUS,2600
68,"Alterman, Boris",ISR,2595
69,"Kurajica, Bojan",BIH,2595
70,"Lobron, Eric",GER,2595
71,"Rublevsky, Sergei",RUS,2595
72,"Adianto, Utut",INA,2590
73,"Christiansen, Larry M.",USA,2590
74,"Hodgson, Julian M.",ENG,2590
75,"Kotronias, Vasilios",GRE,2590
76,"Krasenkov, Mikhail",RUS,2590
77,"Lalic, Bogdan",CRO,2590
78,"Ribli, Zoltan",HUN,2590
79,"Savchenko, Stanislav",UKR,2590
80,"Timman, Jan H.",NED,2590
81,"Agdestein, Simen",NOR,2585
82,"Goldin, Alexander",RUS,2585
83,"Gurevich, Mikhail",BEL,2585
84,"Hellers, Ferdinand",SWE,2585
85,"Kaidanov, Gregory S.",USA,2585
86,"Lputian, Smbat G.",ARM,2585
87,"Morovic Fernandez, Ivan",CHI,2585
88,"Nenashev, Alexander",UZB,2585
89,"Polugaevsky, Lev",RUS,2585
90,"Razuvaev, Yuri S.",RUS,2585
91,"Sokolov, Andrei",RUS,2585
92,"Van Wely, Loek",NED,2585
93,"Vladimirov, Evgeny",KAZ,2585
94,"Dokhoian, Yury",RUS,2580
95,"Dorfman, Josif D.",FRA,2580
96,"Dvoirys, Semen I.",RUS,2580
97,"Ftacnik, Lubomir",SVK,2580
98,"Glek, Igor V.",RUS,2580
99,"Huzman, Alexander",ISR,2580
100,"Ibragimov, Ildar",RUS,2580
