rank,name,fed,rating
1,"Benidze, Davit",GEO,44
2,"Petras, Milan",CZE,31
3,"Shaghaghi, Gholamreza",IRI,31
4,"Haznedaroglu, Kivanc",TUR,30
5,"Cantarino Neto, Mario Ribeiro",BRA,29
6,"Florescu, Codrut-Constantin",ROU,29
7,"Miroshnichenko, Evgenij",UKR,29
8,"Rajabi, Mohsen",IRI,29
9,"Yilmaz, Mustafa",TUR,29
10,"Yurtseven, Melih",TUR,29
11,"Fendereski, Nima",IRI,28
12,"Kalantari, Sedigheh",IRI,28
13,"Menezes, Christoph",AUT,28
14,"Moroni, Luca Jr",ITA,28
15,"Samu, Sorin-Mihai",ROU,28
16,"Stupak, Kirill",BLR,28
17,"Tsolakidou, Stavroula",GRE,28
18,"Abdusattorov, Nodirbek",UZB,27
19,"Burmakin, Vladimir",RUS,27
20,"Dragieva, Denitza",BUL,27
21,"Drasko, Milan",MNE,27
22,"Draskovic, Luka",MNE,27
23,"Gasanov, Eldar",UKR,27
24,"Kotronias, Vasilios",GRE,27
25,"Koziol, Kamil",POL,27
26,"Lekic, Dusan",MNE,27
27,"Mitsis, Georgios",GRE,27
28,"Mohannad, Farhan",JOR,27
29,"Petrov, Martin",BUL,27
30,"Pitzanti, Matteo",ITA,27
31,"Primbetov, Kazbek",KAZ,27
32,"Sumets, Andrey",UKR,27
33,"Ambru, Dan-Calin",ROU,26
34,"Aziz Ortego, Omar Luis",ESP,26
35,"Dragnev, Valentin",AUT,26
36,"Harshal, Shahi",IND,26
37,"Kalogeris, Ioannis",GRE,26
38,"Liodakis, Konstantinos-Spyros",GRE,26
39,"Perez Mitjans, Orelvis",ESP,26
40,"Pourghanbarzad Lashtnesha, Arman",IRI,26
41,Priyanka Nutakki,IND,26
42,"Sandipan, Chanda",IND,26
43,"Squella Lavin, Carlos Felipe",CHI,26
44,Yuvan Bharathi K S,IND,26
45,"Abdusattorova, Bakhora",UZB,25
46,"Amin, Bassem",EGY,25
47,Aswin Kumar B S,IND,25
48,"Baglan, Esat",TUR,25
49,"Castellanos Rodriguez, Renier",ESP,25
50,Dony K V,IND,25
51,"Gomez Ledo, Roberto Carlos",CUB,25
52,"Grigoriev, Armen",GEO,25
53,"Hrescak, Ivana",SLO,25
54,"Korneev, Oleg",ESP,25
55,"Meszaros, Andras",HUN,25
56,"Rakhmanov, Aleksandr",RUS,25
57,"Sahin, Ozgun",TUR,25
58,"Schitco, Ivan",MDA,25
59,"Shams, Neghar",IRI,25
60,"Sharma, Dinesh K.",IND,25
61,"Sideris, Theodoros",GRE,25
62,Subramanian R P,IND,25
63,"Suta, Andraz",SLO,25
64,"Turlea, Constantin",ROU,25
65,"Vozinaki, Anthi - Maria",GRE,25
66,"Anton Guijarro, David",ESP,24
67,"Bicer, Atakan Mert",TUR,24
68,"Eswaran, Ashritha",USA,24
69,"Georgiev, Krum",BUL,24
70,"Harikrishna, P.",IND,24
71,"Harutyunian, Tigran K.",ARM,24
72,"Khalili, Atieh",IRI,24
73,"Korniotis, Filippos",GRE,24
74,Lakshmi Krishna Bhushan D,IND,24
75,"Martirosyan, Haik M.",ARM,24
76,"Moreno Ruiz, Javier",ESP,24
77,"Nestorovic, Nikola",SRB,24
78,"Nikolov, Momchil",BUL,24
79,"Seyhanoglu, Deniz",TUR,24
80,Soham Datar,IND,24
81,"Spyropoulos, Nikolaos",GRE,24
82,"Stoyanov, Tsvetan",BUL,24
83,"Torosyan, Norayr",ARM,24
84,"Zahedifar, Anahita",IRI,24
85,"Ali Marandi, Cemil Can",TUR,23
86,"Balla, Tamas-Kristof",ROU,23
87,"Carnicelli, Valerio",ITA,23
88,"Coenen, Michael",GER,23
89,"Danov, Lyubomir",BUL,23
90,"Demir, Baran",TUR,23
91,"Dimitrov, Dejan",BUL,23
92,"Dobboletta, Alex",ITA,23
93,"Ganguly, Surya Shekhar",IND,23
94,"Ghazizadeh, Asana",IRI,23
95,"Gonzalez De La Torre, Santiago",ESP,23
96,Kadav Omkar,IND,23
97,"Koutsidis, Achilleas",GRE,23
98,"Kouvatsos, Filippos",GRE,23
99,"Louka, Magdalini",GRE,23
100,"Naumkin, Igor",RUS,23
