rank,name,fed,rating
1,"Kasparov, Garry",RUS,2812
2,"Anand, Viswanathan",IND,2792
3,"Fischer, Robert J",USA,2780
4,"Kramnik, Vladimir",RUS,2769
5,"Topalov, Veselin",BUL,2769
6,"Ivanchuk, Vassily",UKR,2762
7,"Morozevich, Alexander",RUS,2758
8,"Mamedyarov, Shakhriyar",AZE,2757
9,"Leko, Peter",HUN,2751
10,"Aronian, Levon",ARM,2750
11,"Radjabov, Teimour",AZE,2746
12,"Jakovenko, Dmitry",RUS,2735
13,"Shirov, Alexei",ESP,2735
14,"Svidler, Peter",RUS,2735
15,"Gelfand, Boris",ISR,2733
16,"Grischuk, Alexander",RUS,2726
17,"Adams, Michael",ENG,2724
18,"Kamsky, Gata",USA,2718
19,"Carlsen, Magnus",NOR,2710
20,"Akopian, Vladimir",ARM,2708
21,"Polgar, Judit",HUN,2707
22,"Ponomariov, Ruslan",UKR,2706
23,"Eljanov, Pavel",UKR,2701
24,"Wang, Yue",CHN,2696
25,"Bacrot, Etienne",FRA,2695
26,"Alekseev, Evgeny",RUS,2689
27,"Bu, Xiangzhi",CHN,2685
28,"Kasimdzhanov, Rustam",UZB,2683
29,"Nisipeanu, Liviu-Dieter",ROU,2683
30,"Short, Nigel D",ENG,2683
31,"Almasi, Zoltan",HUN,2682
32,"Ni, Hua",CHN,2681
33,"Volokitin, Andrei",UKR,2681
34,"Dominguez Perez, Lenier",CUB,2680
35,"Van Wely, Loek",NED,2680
36,"Rublevsky, Sergei",RUS,2679
37,"Karjakin, Sergey",UKR,2678
38,"Milov, Vadim",SUI,2678
39,"Malakhov, Vladimir",RUS,2676
40,"Sasikiran, Krishnan",IND,2676
41,"Miroshnichenko, Evgenij",UKR,2671
42,"Landa, Konstantin",RUS,2669
43,"Karpov, Anatoly",RUS,2668
44,"Movsesian, Sergei",SVK,2667
45,"Sargissian, Gabriel",ARM,2667
46,"Sokolov, Ivan",NED,2666
47,"Vallejo Pons, Francisco",ESP,2666
48,"Harikrishna, P.",IND,2664
49,"Georgiev, Kiril",BUL,2663
50,"Inarkiev, Ernesto",RUS,2663
51,"Krasenkow, Michal",POL,2660
52,"Socko, Bartosz",POL,2660
53,"Volkov, Sergey",RUS,2659
54,"Zvjaginsev, Vadim",RUS,2658
55,"Cheparinov, Ivan",BUL,2657
56,"Navara, David",CZE,2656
57,"Sutovsky, Emil",ISR,2656
58,"Gashimov, Vugar",AZE,2655
59,"Tkachiev, Vladislav",FRA,2655
60,"Lautier, Joel",FRA,2654
61,"Tomashevsky, Evgeny",RUS,2654
62,"Bareev, Evgeny",RUS,2653
63,"Beliavsky, Alexander G",SLO,2653
64,"Naiditsch, Arkadij",GER,2652
65,"Bologan, Viktor",MDA,2650
66,"Onischuk, Alexander",USA,2650
67,"Timofeev, Artyom",RUS,2650
68,"Smirin, Ilia",ISR,2649
69,"Zhang, Pengxiang",CHN,2649
70,"Baklan, Vladimir",UKR,2648
71,"Miton, Kamil",POL,2648
72,"Motylev, Alexander",RUS,2648
73,"Tiviakov, Sergei",NED,2648
74,"Nakamura, Hikaru",USA,2647
75,"Fressinet, Laurent",FRA,2646
76,"Izoria, Zviad",GEO,2646
77,"Nikolic, Predrag",BIH,2646
78,"Areshchenko, Alexander",UKR,2645
79,"Avrukh, Boris",ISR,2645
80,"Jobava, Baadur",GEO,2644
81,"Salov, Valery",RUS,2644
82,"Afromeev, Vladimir",RUS,2642
83,"Moiseenko, Alexander",UKR,2641
84,"Nielsen, Peter Heine",DEN,2637
85,"Shabalov, Alexander",USA,2637
86,"Wojtaszek, Radoslaw",POL,2637
87,"Smirnov, Pavel",RUS,2636
88,"Kobalia, Mikhail",RUS,2634
89,"Sakaev, Konstantin",RUS,2634
90,"Seirawan, Yasser",USA,2634
91,"Zhang, Zhong",SIN,2634
92,"Gurevich, Mikhail",TUR,2633
93,"Lputian, Smbat G",ARM,2633
94,"Khalifman, Alexander",RUS,2632
95,"Ye, Jiangchuan",CHN,2632
96,"Stellwagen, Daniel",NED,2631
97,"Roiz, Michael",ISR,2630
98,"Ehlvest, Jaan",USA,2629
99,"Istratescu, Andrei",ROU,2629
100,"Sadvakasov, Darmen",KAZ,2629
