rank,name,fed,rating
1,"Karpov, Anatoly",URS,2710
2,"Kasparov, Garry",URS,2690
3,"Ljubojevic, Ljubomir",YUG,2645
4,"Andersson, Ulf",SWE,2640
5,"Huebner, Robert",GER,2620
6,"Polugaevsky, Lev",URS,2620
7,"Tal, Mikhail N.",URS,2620
8,"Vaganian, Rafael A.",URS,2620
9,"Ribli, Zoltan",HUN,2615
10,"Kortschnoj, Viktor",SUI,2610
11,"Seirawan, Yasser",USA,2605
12,"Spassky, Boris V.",FRA,2605
13,"Timman, Jan H.",NED,2605
14,"Portisch, Lajos",HUN,2600
15,"Smyslov, Vassily",URS,2600
16,"Hort, Vlastimil",CSR,2595
17,"Nunn, John D. M.",ENG,2590
18,"Tukmakov, Vladimir B.",URS,2590
19,"Miles, Anthony J.",ENG,2585
20,"Petrosian, Tigran",URS,2580
21,"Romanishin, Oleg M.",URS,2575
22,"Sosonko, Gennadi",NED,2575
23,"Alburt, Lev O.",USA,2570
24,"Sax, Gyula",HUN,2570
25,"Torre, Eugenio",PHI,2570
26,"Beliavsky, Alexander G.",URS,2565
27,"Larsen, Bent",DEN,2565
28,"Browne, Walter S.",USA,2560
29,"Kavalek, Lubomir",USA,2560
30,"Smejkal, Jan",CSR,2560
31,"Dolmatov, Sergey",URS,2555
32,"Suba, Mihai",ROM,2555
33,"Yusupov, Artur",URS,2555
34,"Geller, Efim P.",URS,2550
35,"Balashov, Yuri S.",URS,2545
36,"Dorfman, Josif D.",URS,2545
37,"Kovacevic, Vladimir",YUG,2540
38,"Nikolic, Predrag",YUG,2540
39,"Adorjan, Andras",HUN,2535
40,"Agzamov, Georgy T.",URS,2535
41,"Ftacnik, Lubomir",CSR,2535
42,"Speelman, Jonathan S.",ENG,2535
43,"Tarjan, James E.",USA,2535
44,"Chekhov, Valery A.",URS,2530
45,"Hulak, Krunoslav",YUG,2530
46,"Lputian, Smbat G.",URS,2530
47,"Schmid, Lothar",GER,2530
48,"Henley, Ron W.",USA,2525
49,"Kurajica, Bojan",YUG,2525
50,"Pinter, Jozsef",HUN,2525
51,"Psakhis, Lev",URS,2525
52,"Razuvaev, Yuri S.",URS,2525
53,"Tseshkovsky, Vitaly",URS,2525
54,"De Firmian, Nick E.",USA,2520
55,"Kuzmin, Gennadi P.",URS,2520
56,"Lombardy, William J.",USA,2520
57,"Byrne, Robert E.",USA,2515
58,"Christiansen, Larry M.",USA,2515
59,"Evans, Larry M.",USA,2515
60,"Ivanov, Igor V.",CAN,2515
61,"Ivanovic, Bozidar",YUG,2515
62,"Panno, Oscar",ARG,2515
63,"Popovic, Petar",YUG,2515
64,"Sveshnikov, Evgeny",URS,2515
65,"Taimanov, Mark E.",URS,2515
66,"Vaiser, Anatoly V.",URS,2515
67,"Van der Wiel, John T. H.",NED,2515
68,"Gurevich, Dmitry",USA,2510
69,"Kudrin, Sergey",USA,2510
70,"Makarichev, Sergey",URS,2510
71,"Bagirov, Vladimir",URS,2505
72,"Gligoric, Svetozar",YUG,2505
73,"Karlsson, Lars",SWE,2505
74,"Pfleger, Helmut",GER,2505
75,"Rogoff, Kenneth S.",USA,2505
76,"Uhlmann, Wolfgang",GDR,2505
77,"Csom, Istvan",HUN,2500
78,"Djuric, Stefan",YUG,2500
79,"Inkiov, Ventzislav",BUL,2500
80,"Kindermann, Stefan",GER,2500
81,"Mestel, A. Jonathan",ENG,2500
82,"Peters, John A.",USA,2500
83,"Quinteros, Miguel A.",ARG,2500
84,"Rajkovic, Dusan",YUG,2500
85,"Ree, Hans",NED,2500
86,"Stean, Michael F.",ENG,2500
87,"Vladimirov, Evgeny",URS,2500
88,"Farago, Ivan",HUN,2495
89,"Franco Ocampos, Zenon",PAR,2495
90,"Giorgadze, Tamaz",URS,2495
91,"Hebden, Mark",ENG,2495
92,"Keene, Raymond D.",ENG,2495
93,"Lerner, Konstantin Z.",URS,2495
94,"Najdorf, Miguel",ARG,2495
95,"Olafsson, Fridrik",ISL,2495
96,"Rashkovsky, Nukhim N.",URS,2495
97,"Wedberg, Tom",SWE,2495
98,"Knaak, Rainer",GDR,2490
99,"Parma, Bruno",YUG,2490
100,"Radulov, Ivan",BUL,2490
