rank,name,fed,rating
1,"Kasparov, Garry",RUS,2812
2,"Anand, Viswanathan",IND,2785
3,"Fischer, Robert J",USA,2780
4,"Topalov, Veselin",BUL,2778
5,"Leko, Peter",HUN,2763
6,"Kramnik, Vladimir",RUS,2753
7,"Ivanchuk, Vassily",UKR,2739
8,"Adams, Michael",ENG,2737
9,"Polgar, Judit",HUN,2732
10,"Bacrot, Etienne",FRA,2731
11,"Svidler, Peter",RUS,2725
12,"Grischuk, Alexander",RUS,2724
13,"Morozevich, Alexander",RUS,2717
14,"Shirov, Alexei",ESP,2714
15,"Gelfand, Boris",ISR,2713
16,"Bareev, Evgeny",RUS,2709
17,"Dreev, Alexey",RUS,2705
18,"Akopian, Vladimir",ARM,2703
19,"Bologan, Viktor",MDA,2700
20,"Kamsky, Gata",USA,2700
21,"Ponomariov, Ruslan",UKR,2695
22,"Aronian, Levon",ARM,2693
23,"Van Wely, Loek",NED,2687
24,"Motylev, Alexander",RUS,2680
25,"Volokitin, Andrei",UKR,2679
26,"Lautier, Joel",FRA,2678
27,"Vallejo Pons, Francisco",ESP,2677
28,"Karpov, Anatoly",RUS,2674
29,"Radjabov, Teimour",AZE,2673
30,"Short, Nigel D.",ENG,2673
31,"Krasenkow, Michal",POL,2672
32,"Sakaev, Konstantin",RUS,2672
33,"Azmaiparashvili, Zurab",GEO,2671
34,"Kasimdzhanov, Rustam",UZB,2670
35,"Malakhov, Vladimir",RUS,2670
36,"Nisipeanu, Liviu-Dieter",ROM,2670
37,"Bruzon, Lazaro",CUB,2669
38,"Georgiev, Kiril",BUL,2666
39,"Moiseenko, Alexander",UKR,2665
40,"Sutovsky, Emil",ISR,2665
41,"Sokolov, Ivan",NED,2662
42,"Dominguez, Lenier",CUB,2658
43,"Khalifman, Alexander",RUS,2658
44,"Nakamura, Hikaru",USA,2657
45,"Milov, Vadim",SUI,2653
46,"Nielsen, Peter Heine",DEN,2653
47,"Smirin, Ilia",ISR,2649
48,"Zvjaginsev, Vadim",RUS,2649
49,"Ye, Jiangchuan",CHN,2648
50,"Navara, David",CZE,2647
51,"Harikrishna, P.",IND,2646
52,"Mamedyarov, Shakhriyar",AZE,2646
53,"Rublevsky, Sergei",RUS,2645
54,"Kobalia, Mikhail",RUS,2644
55,"Salov, Valery",RUS,2644
56,"Avrukh, Boris",ISR,2642
57,"Sasikiran, Krishnan",IND,2642
58,"Eljanov, Pavel",UKR,2641
59,"Bauer, Christian",FRA,2640
60,"Lputian, Smbat G",ARM,2640
61,"Fressinet, Laurent",FRA,2638
62,"Ni, Hua",CHN,2638
63,"Onischuk, Alexander",USA,2638
64,"Vescovi, Giovanni",BRA,2638
65,"Jobava, Baadur",GEO,2637
66,"Aleksandrov, Aleksej",BLR,2635
67,"Karjakin, Sergey",UKR,2635
68,"Volkov, Sergey",RUS,2634
69,"Hansen, Curt",DEN,2633
70,"Illescas Cordoba, Miguel",ESP,2633
71,"Ghaem Maghami, Ehsan",IRI,2632
72,"Graf, Alexander",GER,2632
73,"Seirawan, Yasser",USA,2631
74,"Tiviakov, Sergei",NED,2631
75,"Vaganian, Rafael A",ARM,2631
76,"Beliavsky, Alexander G",SLO,2630
77,"Bu, Xiangzhi",CHN,2630
78,"Gurevich, Mikhail",BEL,2630
79,"Sargissian, Gabriel",ARM,2630
80,"Almasi, Zoltan",HUN,2628
81,"Hjartarson, Johann",ISL,2628
82,"Kharlov, Andrei",RUS,2628
83,"Miroshnichenko, Evgenij",UKR,2628
84,"Movsesian, Sergei",SVK,2628
85,"Gustafsson, Jan",GER,2627
86,"Kempinski, Robert",POL,2627
87,"Nikolic, Predrag",BIH,2627
88,"Naiditsch, Arkadij",GER,2626
89,"Huebner, Robert Dr.",GER,2624
90,"Istratescu, Andrei",ROM,2624
91,"Piket, Jeroen",NED,2624
92,"Smirnov, Pavel",RUS,2624
93,"Vladimirov, Evgeny",KAZ,2623
94,"Timofeev, Artyom",RUS,2622
95,"Cheparinov, Ivan",BUL,2621
96,"Filippov, Valerij",RUS,2621
97,"Efimenko, Zahar",UKR,2620
98,"McShane, Luke J.",ENG,2620
99,"Korchnoi, Viktor",SUI,2619
100,"Belov, Vladimir",RUS,2617
