rank,name,fed,rating
1,"Kasparov, Garry",RUS,2851
2,"Fischer, Robert James",USA,2780
3,"Anand, Viswanathan",IND,2769
4,"Kramnik, Vladimir",RUS,2758
5,"Shirov, Alexei",ESP,2751
6,"Morozevich, Alexander",RUS,2748
7,"Leko, Peter",HUN,2725
8,"Kamsky, Gata",USA,2717
9,"Adams, Michael",ENG,2715
10,"Bareev, Evgeny",RUS,2709
11,"Ivanchuk, Vassily",UKR,2709
12,"Topalov, Veselin",BUL,2702
13,"Karpov, Anatoly",RUS,2696
14,"Gurevich, Mikhail",BEL,2694
15,"Gelfand, Boris",ISR,2692
16,"Fedorov, Alexei",BLR,2684
17,"Short, Nigel D.",ENG,2683
18,"Dreev, Alexey",RUS,2680
19,"Georgiev, Kiril",BUL,2677
20,"Almasi, Zoltan",HUN,2676
21,"Azmaiparashvili, Zurab",GEO,2675
22,"Svidler, Peter",RUS,2672
23,"Tkachiev, Vladislav",FRA,2670
24,"Movsesian, Sergei",CZE,2668
25,"Epishin, Vladimir",RUS,2667
26,"Smirin, Ilia",ISR,2666
27,"Rublevsky, Sergei",RUS,2662
28,"Krasenkow, Michal",POL,2661
29,"Akopian, Vladimir",ARM,2660
30,"Kortschnoj, Viktor",SUI,2659
31,"Nikolic, Predrag",BIH,2659
32,"Polgar, Judit",HUN,2658
33,"Khalifman, Alexander",RUS,2656
34,"Timman, Jan H.",NED,2655
35,"Milov, Vadim",SUI,2653
36,"Seirawan, Yasser",USA,2647
37,"Van Wely, Loek",NED,2646
38,"Gulko, Boris F.",USA,2644
39,"Salov, Valery",RUS,2644
40,"Zvjaginsev, Vadim",RUS,2641
41,"Beliavsky, Alexander G.",SLO,2640
42,"Shipov, Sergei",RUS,2640
43,"Onischuk, Alexander",UKR,2637
44,"Sokolov, Ivan",BIH,2637
45,"Hjartarson, Johann",ISL,2633
46,"Piket, Jeroen",NED,2633
47,"Zaw, Win Lay",MYA,2633
48,"Lautier, Joel",FRA,2632
49,"Sadler, Matthew",ENG,2630
50,"Thein, Dan Oo",MYA,2630
51,"Sakaev, Konstantin",RUS,2629
52,"Jussupow, Artur",GER,2628
53,"Ponomariov, Ruslan",UKR,2627
54,"Andersson, Ulf",SWE,2625
55,"Hodgson, Julian M.",ENG,2625
56,"Peng, Xiaomin",CHN,2624
57,"Ehlvest, Jaan",EST,2622
58,"Khenkin, Igor",GER,2622
59,"Avrukh, Boris",ISR,2620
60,"Hracek, Zbynek",CZE,2620
61,"Huebner, Robert",GER,2620
62,"Milos, Gilberto",BRA,2620
63,"Korneev, Oleg",RUS,2619
64,"Hansen, Curt",DEN,2618
65,"Vaganian, Rafael A.",ARM,2618
66,Ye Naung Win Myint,MYA,2617
67,"Kharlov, Andrei",RUS,2616
68,"Ye, Jiangchuan",CHN,2616
69,"Dolmatov, Sergey",RUS,2615
70,"Tregubov, Pavel V.",RUS,2615
71,"Kasimdzhanov, Rustam",UZB,2614
72,"Shariyazdanov, Andrey",RUS,2612
73,"Ibragimov, Ildar",RUS,2611
74,"Morovic Fernandez, Ivan",CHI,2611
75,"Nisipeanu, Liviu-Dieter",ROM,2611
76,"Zhang, Zhong",CHN,2611
77,"Pigusov, Evgeny",RUS,2610
78,"Sax, Gyula",HUN,2609
79,"Aleksandrov, Aleksej",BLR,2606
80,"Anastasian, Ashot",ARM,2606
81,"Granda Zuniga, Julio E.",PER,2605
82,"Hellers, Ferdinand",SWE,2605
83,"Lputian, Smbat G.",ARM,2605
84,"Agrest, Evgenij",SWE,2604
85,"Speelman, Jonathan S.",ENG,2604
86,"Dautov, Rustem",GER,2602
87,"Nunn, John D. M.",ENG,2601
88,"Yermolinsky, Alex",USA,2601
89,"Annakov, Babakuli",TKM,2600
90,"Nenashev, Alexander",UZB,2600
91,"Kaidanov, Gregory S.",USA,2599
92,"Psakhis, Lev",ISR,2599
93,"Landa, Konstantin",RUS,2598
94,"Minasian, Artashes",ARM,2598
95,"Eingorn, Vereslav S.",UKR,2597
96,"Kozul, Zdenko",CRO,2597
97,"Sutovsky, Emil",ISR,2597
98,"Christiansen, Larry M.",USA,2596
99,"Htun Htun, Than",MYA,2596
100,"Aung, Aung",MYA,2595
