rank,name,fed,rating
1,"Kasparov, Garry",RUS,2785
2,"Fischer, Robert James",USA,2780
3,"Karpov, Anatoly",RUS,2775
4,"Kramnik, Vladimir",RUS,2765
5,"Anand, Viswanathan",IND,2750
6,"Topalov, Veselin",BUL,2750
7,"Kamsky, Gata",USA,2745
8,"Ivanchuk, Vassily",UKR,2730
9,"Short, Nigel D.",ENG,2695
10,"Adams, Michael",ENG,2685
11,"Shirov, Alexei",ESP,2685
12,"Salov, Valery",RUS,2675
13,"Azmaiparashvili, Zurab",GEO,2670
14,"Glek, Igor V.",RUS,2670
15,"Nikolic, Predrag",BIH,2670
16,"Sokolov, Ivan",BIH,2670
17,"Gelfand, Boris",BLR,2665
18,"Jussupow, Artur",GER,2665
19,"Polgar, Judit",HUN,2665
20,"Ehlvest, Jaan",EST,2660
21,"Almasi, Zoltan",HUN,2655
22,"Bareev, Evgeny",RUS,2655
23,"Svidler, Peter",RUS,2650
24,"Dreev, Alexey",RUS,2645
25,"Rublevsky, Sergei",RUS,2645
26,"Andersson, Ulf",SWE,2640
27,"Illescas Cordoba, Miguel",ESP,2640
28,"Khalifman, Alexander",RUS,2640
29,"Kortschnoj, Viktor",SUI,2635
30,"Movsesian, Sergei",ARM,2635
31,"Akopian, Vladimir",ARM,2630
32,"Leko, Peter",HUN,2630
33,"Miles, Anthony J.",ENG,2630
34,"Seirawan, Yasser",USA,2630
35,"Hracek, Zbynek",CZE,2625
36,"Smirin, Ilia",ISR,2625
37,"Speelman, Jonathan S.",ENG,2625
38,"Beliavsky, Alexander G.",SLO,2620
39,"Chernin, Alexander",HUN,2620
40,"Epishin, Vladimir",RUS,2620
41,"Georgiev, Kiril",BUL,2620
42,"Lautier, Joel",FRA,2620
43,"Oll, Lembit",EST,2620
44,"Tkachiev, Vladislav",KAZ,2620
45,"Dautov, Rustem",GER,2615
46,"Gulko, Boris F.",USA,2615
47,"Kotronias, Vasilios",GRE,2615
48,"Rozentalis, Eduardas",LTU,2615
49,"Sadler, Matthew",ENG,2615
50,"Tiviakov, Sergei",RUS,2615
51,"Ftacnik, Lubomir",SVK,2610
52,"Granda Zuniga, Julio E.",PER,2610
53,"Malaniuk, Vladimir P.",UKR,2610
54,"Morozevich, Alexander",RUS,2610
55,"Yermolinsky, Alex",USA,2610
56,"Adianto, Utut",INA,2605
57,"Gavrikov, Viktor",SUI,2605
58,"Gurevich, Mikhail",BEL,2605
59,"Kharlov, Andrei",RUS,2605
60,"Kozul, Zdenko",CRO,2605
61,"Krasenkow, Michal",POL,2605
62,"Milos, Gilberto",BRA,2605
63,"Nunn, John D. M.",ENG,2605
64,"Onischuk, Alexander",UKR,2605
65,"Van Wely, Loek",NED,2605
66,"Agdestein, Simen",NOR,2600
67,"Bologan, Viorel",MDA,2600
68,"Hickl, Joerg",GER,2600
69,"Portisch, Lajos",HUN,2600
70,"Sakaev, Konstantin",RUS,2600
71,"Alterman, Boris",ISR,2595
72,"Hansen, Curt",DEN,2595
73,"Huebner, Robert",GER,2595
74,"Komarov, Dimitri",UKR,2595
75,"Ljubojevic, Ljubomir",YUG,2595
76,"Lputian, Smbat G.",ARM,2595
77,"Vaganian, Rafael A.",ARM,2595
78,"Yudasin, Leonid",ISR,2595
79,"Dorfman, Josif D.",FRA,2590
80,"Morovic Fernandez, Ivan",CHI,2590
81,"Psakhis, Lev",ISR,2590
82,"Timman, Jan H.",NED,2590
83,"Zvjaginsev, Vadim",RUS,2590
84,"Conquest, Stuart",ENG,2585
85,"Eingorn, Vereslav S.",UKR,2585
86,"Hellers, Ferdinand",SWE,2585
87,"Lobron, Eric",GER,2585
88,"Nikolaidis, Ioannis",GRE,2585
89,"Novikov, Igor A.",UKR,2585
90,"Ribli, Zoltan",HUN,2585
91,"Sokolov, Andrei",RUS,2585
92,"Vladimirov, Evgeny",KAZ,2585
93,"Vyzmanavin, Alexey",RUS,2585
94,"Dokhoian, Yury",RUS,2580
95,"Giorgadze, Giorgi",GEO,2580
96,"Kaidanov, Gregory S.",USA,2580
97,"Lerner, Konstantin Z.",UKR,2580
98,"Nenashev, Alexander",UZB,2580
99,"Piket, Jeroen",NED,2580
100,"Savchenko, Stanislav",UKR,2580
