rank,name,fed,rating
1,"Fischer, Robert James",USA,2780
2,"Kasparov, Garry",URS,2770
3,"Ivanchuk, Vassily",URS,2735
4,"Karpov, Anatoly",URS,2730
5,"Bareev, Evgeny",URS,2680
6,"Gelfand, Boris",URS,2665
7,"Salov, Valery",URS,2665
8,"Short, Nigel D.",ENG,2660
9,"Beliavsky, Alexander G.",URS,2655
10,"Anand, Viswanathan",IND,2650
11,"Gurevich, Mikhail",URS,2630
12,"Khalifman, Alexander",GER,2630
13,"Polugaevsky, Lev",URS,2630
14,"Speelman, Jonathan S.",ENG,2630
15,"Timman, Jan H.",NED,2630
16,"Andersson, Ulf",SWE,2625
17,"Nikolic, Predrag",YUG,2625
18,"Yusupov, Artur",URS,2625
19,"Adams, Michael",ENG,2615
20,"Azmaiparashvili, Zurab",URS,2615
21,"Epishin, Vladimir",URS,2615
22,"Huebner, Robert",GER,2615
23,"Seirawan, Yasser",USA,2615
24,"Dreev, Alexey",URS,2610
25,"Kortschnoj, Viktor",SUI,2610
26,"Mecking, Henrique",BRA,2610
27,"Nunn, John D. M.",ENG,2610
28,"Shirov, Alexei",URS,2610
29,"Chandler, Murray G.",ENG,2605
30,"Chernin, Alexander",URS,2605
31,"Dolmatov, Sergey",URS,2605
32,"Ehlvest, Jaan",URS,2605
33,"Christiansen, Larry M.",USA,2600
34,"Dorfman, Josif D.",URS,2600
35,"Hansen, Curt",DEN,2600
36,"Ljubojevic, Ljubomir",YUG,2600
37,"Oll, Lembit",URS,2600
38,"Romanishin, Oleg M.",URS,2600
39,"Sax, Gyula",HUN,2600
40,"Dautov, Rustem",URS,2595
41,"Granda Zuniga, Julio E.",PER,2595
42,"Kamsky, Gata",USA,2595
43,"Ribli, Zoltan",HUN,2595
44,"Yudasin, Leonid",URS,2595
45,"Agdestein, Simen",NOR,2590
46,"Akopian, Vladimir",URS,2590
47,"Balashov, Yuri S.",URS,2590
48,"Georgiev, Kiril",BUL,2590
49,"Piket, Jeroen",NED,2590
50,"Razuvaev, Yuri S.",URS,2590
51,"Vyzmanavin, Alexey",URS,2590
52,"Damljanovic, Branko",YUG,2585
53,"Eingorn, Vereslav S.",URS,2585
54,"Gavrikov, Viktor",URS,2585
55,"Vaganian, Rafael A.",URS,2585
56,"Pinter, Jozsef",HUN,2580
57,"Vladimirov, Evgeny",URS,2580
58,"Ftacnik, Lubomir",CSR,2575
59,"Kengis, Edwin",URS,2575
60,"Psakhis, Lev",ISR,2575
61,"Rosentalis, Eduard",URS,2575
62,"Ruban, Vadim",URS,2575
63,"Tal, Mikhail N.",URS,2575
64,"Yermolinsky, Alexey",USA,2575
65,"De Firmian, Nick E.",USA,2570
66,"Goldin, Alexander",URS,2570
67,"Hodgson, Julian M.",ENG,2570
68,"Kurajica, Bojan",YUG,2570
69,"Lputian, Smbat G.",URS,2570
70,"Portisch, Lajos",HUN,2570
71,"Sokolov, Ivan",YUG,2570
72,"Gulko, Boris F.",USA,2565
73,"Ivanov, Alexander",USA,2565
74,"Rogers, Ian",AUS,2565
75,"Ulibin, Mikhail",URS,2565
76,"Vaiser, Anatoly V.",FRA,2565
77,"Arencibia, Walter",CUB,2560
78,"Boensch, Uwe",GER,2560
79,"Dlugy, Maxim",USA,2560
80,"Kozul, Zdenko",YUG,2560
81,"Lautier, Joel",FRA,2560
82,"Machulsky, Anatoly D.",URS,2560
83,"Magerramov, Elmar",URS,2560
84,"Wahls, Matthias",GER,2560
85,"Yakovich, Yuri",URS,2560
86,"Dzindzichashvili, Roman",USA,2555
87,"Hertneck, Gerald",GER,2555
88,"Kaidanov, Grigory S.",URS,2555
89,"Miles, Anthony J.",USA,2555
90,"Smejkal, Jan",CSR,2555
91,"Stohl, Igor",CSR,2555
92,"Torre, Eugenio",PHI,2555
93,"Ubilava, Elizbar",URS,2555
94,"Barua, Dibyendu",IND,2550
95,"Hjartarson, Johann",ISL,2550
96,"Kavalek, Lubomir",USA,2550
97,"Kotronias, Vasilios",GRE,2550
98,"Kovalev, Andrei",URS,2550
99,"Krasenkov, Mikhail",URS,2550
100,"Novikov, Igor A.",URS,2550
