rank,name,fed,rating
1,"Ahmadzada, Ahmad",AZE,37
2,"Rakhmangulov, Andrei",UKR,37
3,"Baraeva, Irina",RUS,36
4,"Baraeva, Marina",RUS,35
5,"Batzoli, Maria",GRE,35
6,Nivetha Vijayakumar,IND,34
7,"Kowsarinia, Amir",IRI,33
8,"Maghsoodloo, Parham",IRI,33
9,"Pilvaieh, Ali",IRI,33
10,"Hansen, Eric",CAN,31
11,"Lyell, Mark",ENG,30
12,Suhas A,IND,30
13,"Mischuk, Dmitry",UKR,29
14,"Mosadeghpour, Masoud",IRI,29
15,"Naderi, M.j.",IRI,28
16,Srikrishnan P,IND,28
17,"Farhadli, Farhad",AZE,27
18,"Gasimov, Parviz",AZE,27
19,"Gorozhanin, Mikhail",RUS,27
20,"Johannesson, Oliver",ISL,27
21,Selvakumar C B,IND,27
22,"Sorensen, Dick",DEN,27
23,"Visveshwar, A",IND,27
24,"Asgharzadeh, M.reza",IRI,26
25,"Belova, Olga",RUS,26
26,"Beydullayeva, Govhar",AZE,26
27,"Cheniram, Pegu",IND,26
28,Dheekshith Kumar R,IND,26
29,"M Tulasi Ram, Kumar",IND,26
30,"Ragnarsson, Dagur",ISL,26
31,"Sa, Kannan",IND,26
32,Sekar A Muthusamy,IND,26
33,"Conde, Adrian",ARG,25
34,"Ghaem Maghami, Ehsan",IRI,25
35,"Khatibi, Meysam",IRI,25
36,Neev M Shah,IND,25
37,"Pichot, Alan",ARG,25
38,"Razaghi, Behrooz",IRI,25
39,"Soozankar, A.M.",IRI,25
40,"Aghajani Fesharaki, Hadi",IRI,24
41,"Bunyatov, Rustam",AZE,24
42,"Fernandez Guillen, Ernesto J.",CUB,24
43,"Gurvich, Vitaly",RUS,24
44,"Jacobsen, Mikkel Manosri",DEN,24
45,"Karayev, Kanan",AZE,24
46,"Khalesi, Vahid",IRI,24
47,"Krysa, Leandro",ARG,24
48,Mani Bharathy,IND,24
49,"Mirzoev, Azer",AZE,24
50,"Pranav, V",IND,24
51,"Risting, Eivind Olav",NOR,24
52,Siddharth Sabharishankar,IND,24
53,"Tari, Aryan",NOR,24
54,Vinay Thomas Abraham,IND,24
55,"Zakaryan, David",RUS,24
56,"Zherebtsova, Alexandra",RUS,24
57,"Amato, Leonel",ARG,23
58,"Ambru, Dan-Calin",ROU,23
59,Arul Suresha G A,IND,23
60,Chulet Mayank L,IND,23
61,"Grover, Sahaj",IND,23
62,"Kasthoori Mahalingam, K",IND,23
63,"Kjartansson, Gudmundur",ISL,23
64,"Meszaros, Andras",HUN,23
65,"Pazos Gambarrotti, Plinio",ECU,23
66,"Ramis Sebastia, Jordi Salvador",ESP,23
67,"Schmidt, Horst Hubert",DEN,23
68,"Souza, Antonio Inacio De",BRA,23
69,"Tomas Falcon, Jesus",ARG,23
70,"Yagutian, Mariya",RUS,23
71,"Adan Bermudez, Sergio",ESP,22
72,Arjun Adappa,IND,22
73,Arun R,IND,22
74,"Avramidou, Anastasia",GRE,22
75,Bala kannamma.P,IND,22
76,"Balkishan, A.",IND,22
77,"Barrionuevo, Pablo",ARG,22
78,"Brunello, Sabino",ITA,22
79,"Chakravarthi Reddy, M",IND,22
80,"Gevorgyan, Albert",ARM,22
81,"Ghaffarifar, Matin",IRI,22
82,"Givon, Asaf",ISR,22
83,"Goryachkina, Aleksandra",RUS,22
84,"Haug, Johannes",NOR,22
85,"Hernandez Guerrero, Gilberto",MEX,22
86,"Kord, Soleyman",IRI,22
87,"Kozganbay, Erkin",KAZ,22
88,"Krishna Teja, N",IND,22
89,Mugilan G G,IND,22
90,"Muradli, Mahammad",AZE,22
91,"Mwali, Chitumbo",ZAM,22
92,Raahul V S,IND,22
93,"Rajeev, V.M.",IND,22
94,"Sai Agni Jeevitesh, J",IND,22
95,Saravanan R,IND,22
96,"Senbabu, M B",IND,22
97,"Tat, Alin-Sebastian",ROU,22
98,"Thonig, Manfred",GER,22
99,"Tryggestad, Andreas Garberg",NOR,22
100,"Zotova, Anastasia",RUS,22
