rank,name,fed,rating
1,"Carlsen, Magnus",NO,2831
2,"Nakamura, Hikaru",US,2802
3,Erigaisi Arjun,IN,2797
4,"Caruana, Fabiano",US,2796
5,Gukesh D,IN,2794
6,"Abdusattorov, Nodirbek",UZ,2783
7,"Firouzja, Alireza",FR,2767
8,"Wei, Yi",CN,2763
9,"Nepomniachtchi, Ian",RU,2755
10,"So, Wesley",US,2751
11,"Anand, Viswanathan",IN,2751
12,Praggnanandhaa R,IN,2746
13,"Dominguez Perez, Leinier",US,2741
14,"Duda, Jan-Krzysztof",PL,2740
15,Le Quang Liem,VN,2739
16,"Aronian, Levon",US,2738
17,"Vachier-Lagrave, Maxime",FR,2735
18,"Mamedyarov, Shakhriyar",AZ,2733
19,"Niemann, Hans Moke",US,2733
20,"Giri, Anish",NL,2728
21,"Ding, Liren",CN,2728
22,"Vidit, Santosh Gujrathi",IN,2726
23,"Rapport, Richard",HU,2721
24,"Keymer, Vincent",DE,2721
25,"Maghsoodloo, Parham",IR,2719
26,"Sarana, Alexey",RS,2717
27,"Yu, Yangyi",CN,2717
28,"Wang, Hao",CN,2703
29,"Tabatabaei, M. Amin",IR,2702
30,"Artemiev, Vladislav",RU,2701
31,"Radjabov, Teimour",AZ,2700
32,"Fedoseev, Vladimir",SI,2698
33,"Aravindh, Chithambaram VR.",IN,2698
34,"Svidler, Peter",FF,2698
35,"Van Foreest, Jorden",NL,2697
36,"Robson, Ray",US,2693
37,"Dubov, Daniil",RU,2693
38,"Deac, Bogdan-Daniel",RO,2691
39,"Bu, Xiangzhi",CN,2690
40,"Grischuk, Alexander",RU,2689
41,"Sevian, Samuel",US,2689
42,"Harikrishna, Pentala",IN,2688
43,"Kasimdzhanov, Rustam",UZ,2685
44,"Navara, David",CZ,2683
45,"Tomashevsky, Evgeny",RU,2681
46,"Alekseenko, Kirill",AT,2679
47,"Predke, Alexandr",RS,2677
48,"Liang, Awonder",US,2677
49,"Esipenko, Andrey",FF,2677
50,"Shankland, Sam",US,2677
51,"Martirosyan, Haik M.",AM,2676
52,"Wojtaszek, Radoslaw",PL,2673
53,"Howell, David W L",EN,2673
54,"Saric, Ivan",HR,2673
55,"Eljanov, Pavel",UA,2672
56,"Sindarov, Javokhir",UZ,2668
57,"Vokhidov, Shamsiddin",UZ,2668
58,Nihal Sarin,IN,2668
59,"Anton Guijarro, David",ES,2667
60,"Vitiugov, Nikita",EN,2667
61,"Leko, Peter",HU,2666
62,"Nguyen, Thai Dai Van",CZ,2663
63,"Adams, Michael",EN,2662
64,"Oparin, Grigoriy",US,2662
65,"Korobov, Anton",UA,2660
66,"Sadhwani, Raunak",IN,2659
67,"Bacrot, Etienne",FR,2658
68,"Gelfand, Boris",IL,2658
69,"Shevchenko, Kirill",RO,2656
70,"Sargsyan, Shant",AM,2655
71,"Ponomariov, Ruslan",UA,2655
72,"Svane, Frederik",DE,2655
73,"Shirov, Alexei",ES,2655
74,"Morozevich, Alexander",RU,2655
75,"Yakubboev, Nodirbek",UZ,2654
76,"Warmerdam, Max",NL,2653
77,"Vallejo Pons, Francisco",ES,2653
78,Christiansen J,NO,2650
79,"Grandelius, Nils",SE,2650
80,"Bjerre, Jonas Buhl",DK,2650
81,"Inarkiev, Ernesto",RU,2650
82,"Ni, Hua",CN,2649
83,"Volokitin, Andrei",UA,2648
84,"Murzin, Volodar",FF,2648
85,"Kollars, Dmitrij",DE,2647
86,"Bluebaum, Matthias",DE,2646
87,"Nguyen, Ngoc Truong Son",VN,2646
88,"Xiong, Jeffery",US,2646
89,"Pichot, Alan",ES,2644
90,"Mamedov, Rauf",AZ,2643
91,"Kryvoruchko, Yuriy",UA,2643
92,"Malakhov, Vladimir",FF,2642
93,"Sargissian, Gabriel",AM,2640
94,"Wang, Yue",CN,2640
95,Narayanan.S.L,IN,2640
96,"Gledura, Benjamin",HU,2639
97,"Maroroa Jones, Gawain C B",EN,2639
98,"Puranik, Abhimanyu",IN,2639
99,"Ma, Qun",CN,2638
100,"Suleymanli, Aydin",AZ,2637
