rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2834
2,"Kasparov, Garry",RUS,2812
3,"Caruana, Fabiano",USA,2811
4,"Mamedyarov, Shakhriyar",AZE,2804
5,"Aronian, Levon",ARM,2797
6,"Vachier-Lagrave, Maxime",FRA,2793
7,"So, Wesley",USA,2792
8,"Kramnik, Vladimir",RUS,2787
9,"Nakamura, Hikaru",USA,2781
10,"Ding, Liren",CHN,2769
11,"Svidler, Peter",RUS,2768
12,"Anand, Viswanathan",IND,2767
13,"Grischuk, Alexander",RUS,2767
14,"Yu, Yangyi",CHN,2760
15,"Karjakin, Sergey",RUS,2753
16,"Giri, Anish",NED,2752
17,"Nepomniachtchi, Ian",RUS,2751
18,"Navara, David",CZE,2749
19,"Topalov, Veselin",FID,2749
20,"Radjabov, Teimour",AZE,2748
21,"Harikrishna, P.",IND,2745
22,"Jakovenko, Dmitry",RUS,2744
23,"Wei, Yi",CHN,2743
24,"Dominguez Perez, Leinier",CUB,2739
25,"Le, Quang Liem",VIE,2737
26,"Wojtaszek, Radoslaw",POL,2735
27,"Li, Chao b",CHN,2732
28,"Vitiugov, Nikita",RUS,2732
29,"Ivanchuk, Vassily",UKR,2726
30,"Bu, Xiangzhi",CHN,2725
31,"Duda, Jan-Krzysztof",POL,2724
32,"Fedoseev, Vladimir",RUS,2724
33,"Bacrot, Etienne",FRA,2722
34,"Matlakov, Maxim",RUS,2718
35,"Vallejo Pons, Francisco",ESP,2718
36,"Vidit, Santosh Gujrathi",IND,2718
37,"Tomashevsky, Evgeny",RUS,2714
38,"Andreikin, Dmitry",RUS,2712
39,"Wang, Hao",CHN,2711
40,"Eljanov, Pavel",UKR,2710
41,"Adams, Michael",ENG,2709
42,"Mamedov, Rauf",AZE,2709
43,"Naiditsch, Arkadij",AZE,2701
44,"Rapport, Richard",HUN,2700
45,"Cheparinov, Ivan",FID,2699
46,"Artemiev, Vladislav",RUS,2697
47,"Gelfand, Boris",ISR,2697
48,"Dubov, Daniil",RUS,2694
49,"Kryvoruchko, Yuriy",UKR,2694
50,"Ponomariov, Ruslan",UKR,2694
51,"Amin, Bassem",EGY,2693
52,"Rodshtein, Maxim",ISR,2693
53,"Leko, Peter",HUN,2692
54,"Malakhov, Vladimir",RUS,2692
55,"Kuzubov, Yuriy",UKR,2691
56,"Najer, Evgeniy",RUS,2691
57,"Jobava, Baadur",GEO,2690
58,"Wang, Yue",CHN,2690
59,"Almasi, Zoltan",HUN,2689
60,"Sadler, Matthew D",ENG,2686
61,"Inarkiev, Ernesto",RUS,2684
62,"Kasimdzhanov, Rustam",UZB,2683
63,"Howell, David W L",ENG,2682
64,"Onischuk, Alexander",USA,2681
65,"Short, Nigel D",ENG,2681
66,"Hou, Yifan",CHN,2680
67,"Sasikiran, Krishnan",IND,2680
68,"Kravtsiv, Martyn",UKR,2679
69,"Kamsky, Gata",USA,2677
70,"Sargissian, Gabriel",ARM,2677
71,"Nisipeanu, Liviu-Dieter",GER,2675
72,"Polgar, Judit",HUN,2675
73,"Gyimesi, Zoltan",HUN,2674
74,"Bruzon Batista, Lazaro",CUB,2673
75,"Motylev, Alexander",RUS,2673
76,"Sutovsky, Emil",ISR,2673
77,"Demchenko, Anton",RUS,2671
78,"Krasenkow, Michal",POL,2671
79,"Ni, Hua",CHN,2670
80,"Shankland, Samuel",USA,2668
81,"Akopian, Vladimir",ARM,2667
82,"Anton Guijarro, David",ESP,2666
83,"Bareev, Evgeny",CAN,2666
84,"Morozevich, Alexander",RUS,2665
85,"Saric, Ivan",CRO,2664
86,"Rublevsky, Sergei",RUS,2663
87,"Berkes, Ferenc",HUN,2662
88,"Fressinet, Laurent",FRA,2662
89,"Lenic, Luka",SLO,2662
90,"Riazantsev, Alexander",RUS,2662
91,"Cori, Jorge",PER,2660
92,"Moiseenko, Alexander",UKR,2660
93,"Tkachiev, Vladislav",FRA,2660
94,"Ipatov, Alexander",TUR,2659
95,"Ragger, Markus",AUT,2659
96,"Lautier, Joel",FRA,2658
97,"Nabaty, Tamir",ISR,2658
98,"Granda Zuniga, Julio E",PER,2657
99,"Negi, Parimarjan",IND,2656
100,"Piorun, Kacper",POL,2656
