rank,name,fed,rating
1,"Kasparov, Garry",RUS,2812
2,"Topalov, Veselin",BUL,2804
3,"Anand, Viswanathan",IND,2803
4,"Fischer, Robert J",USA,2780
5,"Aronian, Levon",ARM,2756
6,"Svidler, Peter",RUS,2743
7,"Leko, Peter",HUN,2738
8,"Ponomariov, Ruslan",UKR,2738
9,"Ivanchuk, Vassily",UKR,2731
10,"Morozevich, Alexander",RUS,2730
11,"Kramnik, Vladimir",RUS,2729
12,"Gelfand, Boris",ISR,2727
13,"Adams, Michael",ENG,2720
14,"Grischuk, Alexander",RUS,2719
15,"Radjabov, Teimour",AZE,2717
16,"Polgar, Judit",HUN,2711
17,"Bacrot, Etienne",FRA,2708
18,"Akopian, Vladimir",ARM,2706
19,"Bareev, Evgeny",RUS,2701
20,"Mamedyarov, Shakhriyar",AZE,2699
21,"Shirov, Alexei",ESP,2699
22,"Nisipeanu, Liviu-Dieter",ROM,2695
23,"Sasikiran, Krishnan",IND,2692
24,"Malakhov, Vladimir",RUS,2691
25,"Rublevsky, Sergei",RUS,2687
26,"Lautier, Joel",FRA,2682
27,"Harikrishna, P.",IND,2680
28,"Georgiev, Kiril",BUL,2677
29,"Short, Nigel D.",ENG,2677
30,"Sokolov, Ivan",NED,2676
31,"Jakovenko, Dmitry",RUS,2675
32,"Dreev, Alexey",RUS,2673
33,"Kasimdzhanov, Rustam",UZB,2673
34,"Karpov, Anatoly",RUS,2672
35,"Kamsky, Gata",USA,2671
36,"Korneev, Oleg",RUS,2671
37,"Zvjaginsev, Vadim",RUS,2670
38,"Azmaiparashvili, Zurab",GEO,2669
39,"Tiviakov, Sergei",NED,2669
40,"Bologan, Viktor",MDA,2666
41,"Vallejo Pons, Francisco",ESP,2666
42,"Eljanov, Pavel",UKR,2665
43,"Naiditsch, Arkadij",GER,2664
44,"Nakamura, Hikaru",USA,2664
45,"Moiseenko, Alexander",UKR,2662
46,"Smirin, Ilia",ISR,2662
47,"Karjakin, Sergey",UKR,2661
48,"Areshchenko, Alexander",UKR,2660
49,"Motylev, Alexander",RUS,2660
50,"Volokitin, Andrei",UKR,2660
51,"Gashimov, Vugar",AZE,2659
52,"Navara, David",CZE,2658
53,"Almasi, Zoltan",HUN,2657
54,"Van Wely, Loek",NED,2655
55,"Kobalia, Mikhail",RUS,2654
56,"Najer, Evgeniy",RUS,2653
57,"Bruzon, Lazaro",CUB,2652
58,"Krasenkow, Michal",POL,2650
59,"Onischuk, Alexander",USA,2650
60,"Efimenko, Zahar",UKR,2648
61,"Dominguez, Lenier",CUB,2647
62,"Izoria, Zviad",GEO,2647
63,"Asrian, Karen",ARM,2646
64,"Carlsen, Magnus",NOR,2646
65,"Jobava, Baadur",GEO,2646
66,"Miton, Kamil",POL,2646
67,"Nielsen, Peter Heine",DEN,2646
68,"Timofeev, Artyom",RUS,2646
69,"Salov, Valery",RUS,2644
70,"Gurevich, Mikhail",TUR,2643
71,"Tkachiev, Vladislav",FRA,2643
72,"Ye, Jiangchuan",CHN,2641
73,"Alekseev, Evgeny",RUS,2640
74,"Bu, Xiangzhi",CHN,2640
75,"Delchev, Aleksander",BUL,2640
76,"Khalifman, Alexander",RUS,2640
77,"Zhang, Zhong",CHN,2640
78,"Bauer, Christian",FRA,2638
79,"Ibragimov, Ildar",USA,2637
80,"Sakaev, Konstantin",RUS,2637
81,"Cheparinov, Ivan",BUL,2635
82,"Seirawan, Yasser",USA,2635
83,"Aleksandrov, Aleksej",BLR,2634
84,"Avrukh, Boris",ISR,2633
85,"Fressinet, Laurent",FRA,2633
86,"Atalik, Suat",TUR,2632
87,"Huebner, Robert Dr.",GER,2632
88,"Granda Zuniga, Julio E",PER,2631
89,"Sokolov, Andrei",FRA,2628
90,"Sutovsky, Emil",ISR,2628
91,"Milov, Vadim",SUI,2625
92,"Piket, Jeroen",NED,2624
93,"Zhang, Pengxiang",CHN,2623
94,"Beliavsky, Alexander G",SLO,2622
95,"Vescovi, Giovanni",BRA,2622
96,"Istratescu, Andrei",ROM,2621
97,"Volkov, Sergey",RUS,2620
98,"Hjartarson, Johann",ISL,2619
99,"Lputian, Smbat G",ARM,2619
100,"Sadvakasov, Darmen",KAZ,2619
