rank,name,fed,rating
1,"Carlsen, Magnus",NO,2859
2,"Ding, Liren",CN,2811
3,"Nepomniachtchi, Ian",RU,2793
4,"Firouzja, Alireza",FR,2785
5,"Nakamura, Hikaru",US,2768
6,"Caruana, Fabiano",US,2766
7,"Giri, Anish",NL,2764
8,"So, Wesley",US,2760
9,"Anand, Viswanathan",IN,2754
10,"Karjakin, Sergey",RU,2747
11,"Radjabov, Teimour",AZ,2747
12,"Grischuk, Alexander",RU,2745
13,"Dominguez Perez, Leinier",US,2743
14,"Mamedyarov, Shakhriyar",AZ,2741
15,"Rapport, Richard",RO,2740
16,"Vachier-Lagrave, Maxime",FR,2736
17,"Aronian, Levon",US,2735
18,"Duda, Jan-Krzysztof",PL,2731
19,"Andreikin, Dmitry",FF,2729
20,Le Quang Liem,VN,2728
21,"Topalov, Veselin",BG,2728
22,"Vitiugov, Nikita",FF,2726
23,Gukesh D,IN,2725
24,"Vidit, Santosh Gujrathi",IN,2724
25,"Wang, Hao",CN,2722
26,"Wei, Yi",CN,2722
27,"Maghsoodloo, Parham",IR,2720
28,Erigaisi Arjun,IN,2718
29,"Yu, Yangyi",CN,2716
30,"Vallejo Pons, Francisco",ES,2716
31,"Harikrishna, Pentala",IN,2715
32,"Abdusattorov, Nodirbek",UZ,2713
33,"Sjugirov, Sanan",RU,2712
34,"Shankland, Sam",US,2710
35,"Dubov, Daniil",RU,2708
36,"Eljanov, Pavel",UA,2706
37,"Robson, Ray",US,2702
38,"Artemiev, Vladislav",RU,2701
39,"Deac, Bogdan-Daniel",RO,2700
40,"Niemann, Hans Moke",US,2699
41,"Sargissian, Gabriel",AM,2699
42,"Keymer, Vincent",DE,2698
43,"Bu, Xiangzhi",CN,2698
44,"Cheparinov, Ivan",BG,2694
45,"Tomashevsky, Evgeny",RU,2694
46,"Xiong, Jeffery",US,2692
47,"Van Foreest, Jorden",NL,2690
48,"Fedoseev, Vladimir",FF,2688
49,"Sevian, Samuel",US,2687
50,"Alekseenko, Kirill",FF,2687
51,"Nyzhnyk, Illya",UA,2687
52,"Wojtaszek, Radoslaw",PL,2686
53,"Adams, Michael",EN,2686
54,"Amin, Bassem",EG,2685
55,"Predke, Alexandr",FF,2684
56,"Oparin, Grigoriy",US,2683
57,"Svidler, Peter",FF,2683
58,"Martirosyan, Haik M.",AM,2682
59,"Jakovenko, Dmitry",RU,2682
60,"Esipenko, Andrey",FF,2680
61,"Navara, David",CZ,2680
62,Praggnanandhaa R,IN,2678
63,"Almasi, Zoltan",HU,2677
64,"Salem, A.R. Saleh",AE,2677
65,"Moussard, Jules",FR,2676
66,"Kasimdzhanov, Rustam",UZ,2676
67,"Saric, Ivan",HR,2674
68,"Kovalenko, Igor",UA,2674
69,Narayanan.S.L,IN,2673
70,"Ivanchuk, Vasyl",UA,2673
71,"Li, Chao b",CN,2672
72,Nihal Sarin,IN,2670
73,"Sarana, Alexey",FF,2668
74,"Anton Guijarro, David",ES,2668
75,"Yakubboev, Nodirbek",UZ,2667
76,"Gelfand, Boris",IL,2667
77,"Howell, David W L",EN,2667
78,"Naiditsch, Arkadij",AZ,2667
79,"Ni, Hua",CN,2667
80,"Shirov, Alexei",ES,2666
81,"Kamsky, Gata",US,2666
82,"Santos Latasa, Jaime",ES,2665
83,"Volokitin, Andrei",UA,2663
84,"Najer, Evgeniy",RU,2662
85,"Matlakov, Maxim",RU,2662
86,"Guseinov, Gadir",AZ,2661
87,"Inarkiev, Ernesto",FF,2661
88,"Tari, Aryan",NO,2660
89,"Korobov, Anton",UA,2659
90,"Ma, Qun",CN,2659
91,"Grandelius, Nils",SE,2657
92,"Tabatabaei, M. Amin",IR,2655
93,"Sindarov, Javokhir",UZ,2654
94,"Cori, Jorge",PE,2651
95,"Bluebaum, Matthias",DE,2651
96,"Malakhov, Vladimir",FF,2650
97,"Shevchenko, Kirill",UA,2649
98,"Kryvoruchko, Yuriy",UA,2649
99,"Swiercz, Dariusz",US,2646
100,"Mamedov, Rauf",AZ,2646
