rank,name,fed,rating
1,"Carlsen, Magnus",NO,2864
2,"Ding, Liren",CN,2808
3,"Nepomniachtchi, Ian",RU,2792
4,"Firouzja, Alireza",FR,2778
5,"Caruana, Fabiano",US,2776
6,"Aronian, Levon",US,2775
7,"So, Wesley",US,2773
8,"Nakamura, Hikaru",US,2768
9,"Giri, Anish",NL,2760
10,"Mamedyarov, Shakhriyar",AZ,2758
11,"Vachier-Lagrave, Maxime",FR,2757
12,"Anand, Viswanathan",IN,2756
13,"Rapport, Richard",HU,2754
14,"Dominguez Perez, Leinier",US,2754
15,"Radjabov, Teimour",AZ,2747
16,"Karjakin, Sergey",RU,2747
17,"Grischuk, Alexander",RU,2745
18,"Duda, Jan-Krzysztof",PL,2740
19,"Wang, Hao",CN,2735
20,"Andreikin, Dmitry",FF,2729
21,Le Quang Liem,VN,2728
22,"Topalov, Veselin",BG,2728
23,"Wei, Yi",CN,2727
24,"Vitiugov, Nikita",FF,2722
25,"Harikrishna, Pentala",IN,2720
26,"Shankland, Sam",US,2720
27,"Vidit, Santosh Gujrathi",IN,2714
28,"Wojtaszek, Radoslaw",PL,2711
29,"Vallejo Pons, Francisco",ES,2710
30,"Bu, Xiangzhi",CN,2709
31,"Yu, Yangyi",CN,2708
32,"Alekseenko, Kirill",FF,2707
33,"Artemiev, Vladislav",RU,2706
34,"Sjugirov, Sanan",RU,2703
35,"Dubov, Daniil",RU,2702
36,"Tomashevsky, Evgeny",RU,2702
37,"Maghsoodloo, Parham",IR,2701
38,Gukesh D,IN,2699
39,"Deac, Bogdan-Daniel",RO,2699
40,"Sargissian, Gabriel",AM,2698
41,"Adams, Michael",EN,2697
42,"Shirov, Alexei",ES,2697
43,"Eljanov, Pavel",UA,2695
44,"Predke, Alexandr",FF,2692
45,"Esipenko, Andrey",FF,2692
46,"Korobov, Anton",UA,2691
47,"Xiong, Jeffery",US,2690
48,Erigaisi Arjun,IN,2689
49,"Nyzhnyk, Illya",UA,2687
50,"Amin, Bassem",EG,2687
51,"Niemann, Hans Moke",US,2687
52,"Fedoseev, Vladimir",FF,2685
53,"Cheparinov, Ivan",BG,2685
54,"Sevian, Samuel",US,2684
55,"Oparin, Grigoriy",US,2683
56,"Svidler, Peter",RU,2683
57,"Saric, Ivan",HR,2682
58,"Jakovenko, Dmitry",RU,2682
59,"Robson, Ray",US,2682
60,"Navara, David",CZ,2681
61,"Van Foreest, Jorden",NL,2680
62,"Salem, A.R. Saleh",AE,2679
63,"Li, Chao b",CN,2679
64,"Abdusattorov, Nodirbek",UZ,2677
65,"Almasi, Zoltan",HU,2677
66,"Najer, Evgeniy",RU,2676
67,"Kovalenko, Igor",UA,2674
68,"Keymer, Vincent",DE,2672
69,"Santos Latasa, Jaime",ES,2672
70,"Tari, Aryan",NO,2672
71,"Areshchenko, Alexander",UA,2671
72,"Matlakov, Maxim",RU,2671
73,"Moussard, Jules",FR,2670
74,"Kasimdzhanov, Rustam",UZ,2670
75,"Kryvoruchko, Yuriy",UA,2669
76,"Anton Guijarro, David",ES,2668
77,"Gelfand, Boris",IL,2668
78,"Guseinov, Gadir",AZ,2668
79,"Ni, Hua",CN,2668
80,"Kamsky, Gata",US,2666
81,"Naiditsch, Arkadij",AZ,2666
82,"Martirosyan, Haik M.",AM,2666
83,"Ma, Qun",CN,2666
84,"Volokitin, Andrei",UA,2665
85,"Bluebaum, Matthias",DE,2664
86,"Tabatabaei, M. Amin",IR,2664
87,"Sarana, Alexey",FF,2662
88,"McShane, Luke J",EN,2661
89,Praggnanandhaa R,IN,2661
90,"Sargsyan, Shant",AM,2661
91,"Inarkiev, Ernesto",RU,2661
92,"Mareco, Sandro",AR,2657
93,"Mamedov, Rauf",AZ,2656
94,"Grandelius, Nils",SE,2655
95,Narayanan.S.L,IN,2654
96,"Swiercz, Dariusz",US,2652
97,"Malakhov, Vladimir",FF,2651
98,Nihal Sarin,IN,2651
99,"Hou, Yifan",CN,2650
100,"Howell, David W L",EN,2650
