rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2839
2,"Caruana, Fabiano",USA,2827
3,"Mamedyarov, Shakhriyar",AZE,2820
4,"Kasparov, Garry",RUS,2812
5,"Ding, Liren",CHN,2804
6,"Aronian, Levon",ARM,2780
7,"Giri, Anish",NED,2780
8,"Vachier-Lagrave, Maxime",FRA,2780
9,"Kramnik, Vladimir",RUS,2779
10,"So, Wesley",USA,2776
11,"Anand, Viswanathan",IND,2771
12,"Grischuk, Alexander",RUS,2769
13,"Nepomniachtchi, Ian",RUS,2768
14,"Yu, Yangyi",CHN,2765
15,"Nakamura, Hikaru",USA,2763
16,"Karjakin, Sergey",RUS,2760
17,"Svidler, Peter",RUS,2756
18,"Radjabov, Teimour",AZE,2751
19,"Jakovenko, Dmitry",RUS,2747
20,"Harikrishna, Pentala",IND,2743
21,"Wei, Yi",CHN,2742
22,"Navara, David",CZE,2740
23,"Topalov, Veselin",FID,2740
24,"Dominguez Perez, Leinier",CUB,2739
25,"Duda, Jan-Krzysztof",POL,2739
26,"Wojtaszek, Radoslaw",POL,2727
27,"Vitiugov, Nikita",RUS,2726
28,"Rapport, Richard",HUN,2723
29,"Shankland, Samuel",USA,2722
30,"Naiditsch, Arkadij",AZE,2721
31,"Cheparinov, Ivan",GEO,2715
32,"Le, Quang Liem",VIE,2715
33,"Wang, Hao",CHN,2714
34,"Vallejo Pons, Francisco",ESP,2713
35,"Adams, Michael",ENG,2712
36,"Andreikin, Dmitry",RUS,2712
37,"Bu, Xiangzhi",CHN,2712
38,"Fedoseev, Vladimir",RUS,2712
39,"Vidit, Santosh Gujrathi",IND,2711
40,"Ivanchuk, Vassily",UKR,2710
41,"Dubov, Daniil",RUS,2709
42,"Li, Chao b",CHN,2708
43,"Artemiev, Vladislav",RUS,2703
44,"Eljanov, Pavel",UKR,2703
45,"Gelfand, Boris",ISR,2703
46,"Almasi, Zoltan",HUN,2702
47,"Tomashevsky, Evgeny",RUS,2702
48,"Mamedov, Rauf",AZE,2699
49,"Kryvoruchko, Yuriy",UKR,2695
50,"Sadler, Matthew D",ENG,2693
51,"Nabaty, Tamir",ISR,2692
52,"Sargissian, Gabriel",ARM,2691
53,"Leko, Peter",HUN,2690
54,"Howell, David W L",ENG,2689
55,"Saric, Ivan",CRO,2689
56,"Amin, Bassem",EGY,2686
57,"Ragger, Markus",AUT,2686
58,"Korobov, Anton",UKR,2685
59,"Matlakov, Maxim",RUS,2683
60,"Robson, Ray",USA,2682
61,"Ponomariov, Ruslan",UKR,2681
62,"Wang, Yue",CHN,2681
63,"Inarkiev, Ernesto",RUS,2679
64,"Bacrot, Etienne",FRA,2678
65,"Berkes, Ferenc",HUN,2678
66,"Jones, Gawain C B",ENG,2677
67,"Ni, Hua",CHN,2676
68,"Safarli, Eltaj",AZE,2676
69,"Demchenko, Anton",RUS,2675
70,"Polgar, Judit",HUN,2675
71,"Gyimesi, Zoltan",HUN,2674
72,"Rodshtein, Maxim",ISR,2674
73,"Sethuraman, S.P.",IND,2673
74,"McShane, Luke J",ENG,2672
75,"Sasikiran, Krishnan",IND,2672
76,"Swiercz, Dariusz",POL,2669
77,"Adhiban, B.",IND,2668
78,"Guseinov, Gadir",AZE,2667
79,"Bareev, Evgeny",CAN,2666
80,"Kamsky, Gata",USA,2666
81,"Malakhov, Vladimir",RUS,2666
82,"Cori, Jorge",PER,2664
83,"Kovalev, Vladislav",BLR,2664
84,"Najer, Evgeniy",RUS,2663
85,"Hammer, Jon Ludvig",NOR,2662
86,"Kasimdzhanov, Rustam",UZB,2662
87,"Laznicka, Viktor",CZE,2662
88,"Motylev, Alexander",RUS,2661
89,"Nisipeanu, Liviu-Dieter",GER,2661
90,"Melkumyan, Hrant",ARM,2660
91,"Salem, A.R. Saleh",UAE,2660
92,"Tkachiev, Vladislav",FRA,2660
93,"Hou, Yifan",CHN,2658
94,"Lautier, Joel",FRA,2658
95,"Van Kampen, Robin",NED,2658
96,"Lenic, Luka",SLO,2656
97,"Morozevich, Alexander",RUS,2656
98,"Negi, Parimarjan",IND,2656
99,"Grandelius, Nils",SWE,2655
100,"Kravtsiv, Martyn",UKR,2654
