rank,name,fed,rating
1,"Topalov, Veselin",BUL,2813
2,"Kasparov, Garry",RUS,2812
3,"Fischer, Robert J",USA,2780
4,"Anand, Viswanathan",IND,2779
5,"Kramnik, Vladimir",RUS,2750
6,"Svidler, Peter",RUS,2750
7,"Morozevich, Alexander",RUS,2747
8,"Aronian, Levon",ARM,2741
9,"Ivanchuk, Vassily",UKR,2741
10,"Leko, Peter",HUN,2741
11,"Adams, Michael",ENG,2735
12,"Gelfand, Boris",ISR,2733
13,"Radjabov, Teimour",AZE,2729
14,"Mamedyarov, Shakhriyar",AZE,2728
15,"Navara, David",CZE,2725
16,"Shirov, Alexei",ESP,2720
17,"Akopian, Vladimir",ARM,2713
18,"Grischuk, Alexander",RUS,2710
19,"Polgar, Judit",HUN,2710
20,"Bacrot, Etienne",FRA,2705
21,"Kamsky, Gata",USA,2705
22,"Ponomariov, Ruslan",UKR,2703
23,"Carlsen, Magnus",NOR,2698
24,"Nisipeanu, Liviu-Dieter",ROM,2690
25,"Rublevsky, Sergei",RUS,2688
26,"Bareev, Evgeny",RUS,2683
27,"Malakhov, Vladimir",RUS,2682
28,"Georgiev, Kiril",BUL,2680
29,"Tiviakov, Sergei",NED,2680
30,"Short, Nigel D.",ENG,2677
31,"Naiditsch, Arkadij",GER,2676
32,"Van Wely, Loek",NED,2676
33,"Sasikiran, Krishnan",IND,2675
34,"Harikrishna, P.",IND,2674
35,"Vallejo Pons, Francisco",ESP,2674
36,"Zvjaginsev, Vadim",RUS,2674
37,"Karjakin, Sergey",UKR,2672
38,"Kasimdzhanov, Rustam",UZB,2672
39,"Bu, Xiangzhi",CHN,2671
40,"Jakovenko, Dmitry",RUS,2671
41,"Sokolov, Ivan",NED,2670
42,"Karpov, Anatoly",RUS,2668
43,"Onischuk, Alexander",USA,2668
44,"Sargissian, Gabriel",ARM,2667
45,"Almasi, Zoltan",HUN,2664
46,"Motylev, Alexander",RUS,2662
47,"Timofeev, Artyom",RUS,2662
48,"Bologan, Viktor",MDA,2659
49,"Smirin, Ilia",ISR,2659
50,"Eljanov, Pavel",UKR,2658
51,"Izoria, Zviad",GEO,2657
52,"Korneev, Oleg",RUS,2657
53,"Milov, Vadim",SUI,2657
54,"Lautier, Joel",FRA,2656
55,"Dominguez, Lenier",CUB,2655
56,"Dreev, Alexey",RUS,2655
57,"Tkachiev, Vladislav",FRA,2653
58,"Jobava, Baadur",GEO,2650
59,"Bruzon, Lazaro",CUB,2648
60,"Gurevich, Mikhail",TUR,2648
61,"Najer, Evgeniy",RUS,2648
62,"Krasenkow, Michal",POL,2647
63,"Granda Zuniga, Julio E",PER,2646
64,"Volokitin, Andrei",UKR,2645
65,"Avrukh, Boris",ISR,2644
66,"Salov, Valery",RUS,2644
67,"Wang, Yue",CHN,2644
68,"Gashimov, Vugar",AZE,2643
69,"Kobalia, Mikhail",RUS,2643
70,"Nijboer, Friso",NED,2641
71,"Sakaev, Konstantin",RUS,2641
72,"Ye, Jiangchuan",CHN,2641
73,"Areshchenko, Alexander",UKR,2640
74,"Fressinet, Laurent",FRA,2640
75,"Nakamura, Hikaru",USA,2640
76,"Nielsen, Peter Heine",DEN,2640
77,"Alekseev, Evgeny",RUS,2639
78,"Beliavsky, Alexander G",SLO,2639
79,"Azmaiparashvili, Zurab",GEO,2638
80,"Miton, Kamil",POL,2638
81,"Seirawan, Yasser",USA,2638
82,"Movsesian, Sergei",SVK,2637
83,"Zhang, Pengxiang",CHN,2636
84,"Asrian, Karen",ARM,2634
85,"Lputian, Smbat G",ARM,2634
86,"Cheparinov, Ivan",BUL,2632
87,"Moiseenko, Alexander",UKR,2632
88,"Riazantsev, Alexander",RUS,2632
89,"Socko, Bartosz",POL,2630
90,"Wojtaszek, Radoslaw",POL,2630
91,"Afromeev, Vladimir",RUS,2628
92,"Delchev, Aleksander",BUL,2628
93,"Inarkiev, Ernesto",RUS,2628
94,"Volkov, Sergey",RUS,2628
95,"Miroshnichenko, Evgenij",UKR,2627
96,"Nikolic, Predrag",BIH,2626
97,"Piket, Jeroen",NED,2624
98,"Smirnov, Pavel",RUS,2623
99,"Baklan, Vladimir",UKR,2622
100,"Khalifman, Alexander",RUS,2622
