rank,name,fed,rating
1,"Kasparov, Garry",RUS,2838
2,"Kramnik, Vladimir",RUS,2802
3,"Anand, Viswanathan",IND,2794
4,"Fischer, Robert J",USA,2780
5,"Morozevich, Alexander",RUS,2749
6,"Adams, Michael",ENG,2744
7,"Ivanchuk, Vassily",UKR,2731
8,"Leko, Peter",HUN,2730
9,"Bareev, Evgeny",RUS,2719
10,"Kamsky, Gata",USA,2717
11,"Topalov, Veselin",BUL,2711
12,"Shirov, Alexei",ESP,2706
13,"Gelfand, Boris",ISR,2704
14,"Kasimdzhanov, Rustam",UZB,2704
15,"Smirin, Ilia",ISR,2702
16,"Khalifman, Alexander",RUS,2700
17,"Georgiev, Kiril",BUL,2695
18,"Svidler, Peter",RUS,2695
19,"Van Wely, Loek",NED,2695
20,"Karpov, Anatoly",RUS,2692
21,"Dreev, Alexey",RUS,2690
22,"Polgar, Judit (GM)",HUN,2686
23,"Ponomariov, Ruslan",UKR,2684
24,"Ye, Jiangchuan",CHN,2677
25,"Lautier, Joel",FRA,2675
26,"Azmaiparashvili, Zurab",GEO,2674
27,"Grischuk, Alexander",RUS,2669
28,"Onischuk, Alexander",UKR,2667
29,"Zhang, Zhong",CHN,2667
30,"Short, Nigel D.",ENG,2664
31,"Akopian, Vladimir",ARM,2660
32,"Beliavsky, Alexander G",SLO,2659
33,"Sokolov, Ivan",BIH,2659
34,"Kharlov, Andrei",RUS,2656
35,"Bologan, Viktor",MDA,2655
36,"Bacrot, Etienne",FRA,2653
37,"Nikolic, Predrag",BIH,2652
38,"Sutovsky, Emil",ISR,2651
39,"Vaganian, Rafael A",ARM,2650
40,"Aleksandrov, Aleksej",BLR,2646
41,"Xu, Jun",CHN,2646
42,"Salov, Valery",RUS,2644
43,"Seirawan, Yasser",USA,2644
44,"Lutz, Christopher",GER,2643
45,"Tkachiev, Vladislav",FRA,2642
46,"Rublevsky, Sergei",RUS,2639
47,"Zvjaginsev, Vadim",RUS,2638
48,"Malakhov, Vladimir",RUS,2637
49,"Crisan, Alexandru",ROM,2635
50,"Gurevich, Mikhail",BEL,2633
51,"Hjartarson, Johann",ISL,2633
52,"Jussupow, Artur",GER,2633
53,"Sadler, Matthew",ENG,2631
54,"Almasi, Zoltan",HUN,2630
55,"Dautov, Rustem",GER,2630
56,"Piket, Jeroen",NED,2630
57,"Sakaev, Konstantin",RUS,2630
58,"Vallejo Pons, Francisco",ESP,2630
59,"Delchev, Aleksander",BUL,2629
60,"Peng, Xiaomin",CHN,2629
61,"Lastin, Alexander",RUS,2628
62,"Ehlvest, Jaan",EST,2627
63,"Motylev, Alexander",RUS,2627
64,"Movsesian, Sergei",CZE,2627
65,"Hansen, Curt",DEN,2626
66,"Shipov, Sergei",RUS,2625
67,"Landa, Konstantin",RUS,2619
68,"Tiviakov, Sergei",NED,2618
69,"Filippov, Valerij",RUS,2617
70,"Korchnoi, Viktor",SUI,2617
71,"Tregubov, Pavel V.",RUS,2617
72,"Milos, Gilberto",BRA,2614
73,"Milov, Vadim",SUI,2614
74,"Pigusov, Evgeny",RUS,2613
75,"Huebner, Robert Dr.",GER,2612
76,"Vladimirov, Evgeny",KAZ,2612
77,"Graf, Alexander",GER,2610
78,"Hracek, Zbynek",CZE,2610
79,"Nisipeanu, Liviu-Dieter",ROM,2609
80,"Lputian, Smbat G",ARM,2608
81,"Magomedov, Magaram",RUS,2608
82,"Chuchelov, Vladimir",BEL,2607
83,"Rustemov, Alexander",RUS,2607
84,"Van Den Doel, Erik",NED,2607
85,"Fressinet, Laurent",FRA,2606
86,"Granda Zuniga, Julio E",PER,2605
87,"Hellers, Ferdinand",SWE,2605
88,"Kaidanov, Gregory S",USA,2605
89,"Asrian, Karen",ARM,2604
90,"Luther, Thomas",GER,2604
91,"Sokolov, Andrei",FRA,2604
92,"Tukmakov, Vladimir B",UKR,2604
93,"Speelman, Jonathan S.",ENG,2603
94,"Degraeve, Jean-Marc",FRA,2602
95,"Dorfman, Josif D",FRA,2602
96,"Gulko, Boris F",USA,2602
97,"Gyimesi, Zoltan",HUN,2602
98,"Andersson, Ulf",SWE,2601
99,"Chernin, Alexander",HUN,2601
100,"Hickl, Joerg",GER,2600
