rank,name,fed,rating
1,"Kasparov, Garry",RUS,2838
2,"Kramnik, Vladimir",RUS,2807
3,"Fischer, Robert J",USA,2780
4,"Anand, Viswanathan",IND,2755
5,"Adams, Michael",ENG,2745
6,"Leko, Peter",HUN,2743
7,"Ponomariov, Ruslan",UKR,2743
8,"Topalov, Veselin",BUL,2743
9,"Bareev, Evgeny",RUS,2737
10,"Kamsky, Gata",USA,2717
11,"Ivanchuk, Vassily",UKR,2709
12,"Morozevich, Alexander",RUS,2707
13,"Gelfand, Boris",ISR,2704
14,"Grischuk, Alexander",RUS,2702
15,"Shirov, Alexei",ESP,2699
16,"Khalifman, Alexander",RUS,2690
17,"Svidler, Peter",RUS,2690
18,"Akopian, Vladimir",ARM,2689
19,"Karpov, Anatoly",RUS,2688
20,"Polgar, Judit (GM)",HUN,2685
21,"Short, Nigel D.",ENG,2684
22,"Sokolov, Ivan",NED,2684
23,"Smirin, Ilia",ISR,2683
24,"Van Wely, Loek",NED,2681
25,"Zvjaginsev, Vadim",RUS,2680
26,"Dreev, Alexey",RUS,2673
27,"Almasi, Zoltan",HUN,2672
28,"Malakhov, Vladimir",RUS,2670
29,"Sasikiran, Krishnan",IND,2670
30,"Vaganian, Rafael A",ARM,2667
31,"Ye, Jiangchuan",CHN,2667
32,"Azmaiparashvili, Zurab",GEO,2666
33,"Lautier, Joel",FRA,2665
34,"Rublevsky, Sergei",RUS,2664
35,"Nikolic, Predrag",BIH,2661
36,"Georgiev, Kiril",MKD,2658
37,"Sutovsky, Emil",ISR,2657
38,"Bacrot, Etienne",FRA,2653
39,"Kasimdzhanov, Rustam",UZB,2653
40,"Krasenkow, Michal",POL,2651
41,"Movsesian, Sergei",SVK,2651
42,"Beliavsky, Alexander G",SLO,2650
43,"Onischuk, Alexander",USA,2649
44,"Sakaev, Konstantin",RUS,2647
45,"Kaidanov, Gregory S",USA,2646
46,"Piket, Jeroen",NED,2646
47,"Lutz, Christopher",GER,2645
48,"Salov, Valery",RUS,2644
49,"Xu, Jun",CHN,2643
50,"Volkov, Sergey",RUS,2642
51,"Huebner, Robert Dr.",GER,2640
52,"Graf, Alexander",GER,2635
53,"Vallejo Pons, Francisco",ESP,2635
54,"Gurevich, Mikhail",BEL,2634
55,"Hjartarson, Johann",ISL,2634
56,"Korchnoi, Viktor",SUI,2634
57,"Motylev, Alexander",RUS,2634
58,"Landa, Konstantin",RUS,2632
59,"Tkachiev, Vladislav",FRA,2632
60,"Tiviakov, Sergei",NED,2631
61,"Goldin, Alexander",USA,2630
62,"Seirawan, Yasser",USA,2629
63,"Epishin, Vladimir",RUS,2628
64,"Radjabov, Teimour",AZE,2628
65,"Bologan, Viktor",MDA,2627
66,"Lputian, Smbat G",ARM,2627
67,"Kobalia, Mikhail",RUS,2625
68,"Lastin, Alexander",RUS,2625
69,"Sadler, Matthew",ENG,2624
70,"Jussupow, Artur",GER,2622
71,"Pigusov, Evgeny",RUS,2622
72,"Aleksandrov, Aleksej",BLR,2621
73,"Shabalov, Alexander",USA,2621
74,"Milov, Vadim",SUI,2620
75,"Nielsen, Peter Heine",DEN,2620
76,"Zhang, Zhong",CHN,2620
77,"Fressinet, Laurent",FRA,2619
78,"Dautov, Rustem",GER,2617
79,"Dorfman, Josif D",FRA,2617
80,"Filippov, Valerij",RUS,2615
81,"Istratescu, Andrei",ROM,2615
82,"Macieja, Bartlomiej",POL,2615
83,"Vescovi, Giovanni",BRA,2614
84,"Bruzon, Lazaro",CUB,2613
85,"Nisipeanu, Liviu-Dieter",ROM,2613
86,"Nunn, John D.M.",ENG,2611
87,"Hansen, Curt",DEN,2610
88,"Benjamin, Joel",USA,2609
89,"Dominguez, Lenier",CUB,2608
90,"Hodgson, Julian M.",ENG,2608
91,"Agrest, Evgenij",SWE,2607
92,"Baklan, Vladimir",UKR,2607
93,"Hracek, Zbynek",CZE,2607
94,"Kharlov, Andrei",RUS,2606
95,"Granda Zuniga, Julio E",PER,2605
96,"Hellers, Ferdinand",SWE,2605
97,"Hickl, Joerg",GER,2605
98,"Kazhgaleyev, Murtas",KAZ,2604
99,"Shipov, Sergei",RUS,2604
100,"Ftacnik, Lubomir",SVK,2603
