rank,name,fed,rating
1,"Andersen, Daniel",DEN,44
2,Dave Sneh,IND,40
3,Dheekshith Kumar R,IND,40
4,Harikrishnan.A.Ra,IND,37
5,"Ananya, Suresh",IND,35
6,Barath Kalyan M,IND,35
7,Vijay Shreeram P,IND,34
8,"Bruun, Henrik Emil",DEN,33
9,"Ramnathan, Balasubramaniam",IND,33
10,Vinodh Kumar B.,IND,33
11,"Ruban Sanjay,M",IND,32
12,Isha Sharma,IND,30
13,Manish Anto Cristiano F,IND,30
14,"Iniyan, P",IND,29
15,"Krishna Teja, N",IND,29
16,"Kumar, Gaurav",IND,29
17,"Moller, Arne",DEN,29
18,Elancheralathan P,IND,28
19,"Jacobsen, Mikkel Manosri",DEN,28
20,Jayakumaar S,IND,28
21,Likhit Chilukuri,IND,28
22,Sparsh Khandelwal,IND,28
23,"Czebe, Attila",HUN,27
24,Kadav Omkar,IND,27
25,"Karthik, V. AP",IND,27
26,Krishna C R G,IND,27
27,"Mareco, Sandro",ARG,27
28,"Matta, Vinay Kumar",IND,27
29,"Purushothaman, T",IND,27
30,"ThamaraiSelvi, P",IND,27
31,"Vasishta, S",IND,27
32,"Anilkumar, O.T.",IND,26
33,Gukesh D,IND,26
34,"Himanshu, Sharma",IND,26
35,"Koop, Thorben",GER,26
36,"Kulkarni, Rakesh",IND,26
37,Raahul V S,IND,26
38,Ramnath Bhuvanesh.R,IND,26
39,Rounak Pathak,IND,26
40,"Senbabu, M B",IND,26
41,"Shubham, Lakudkar",IND,26
42,"Szalanczy, Emil",HUN,26
43,"Tebenkov, Vladislav",RUS,26
44,"Baraeva, Marina",RUS,25
45,"Chakravarthi Reddy, M",IND,25
46,"Fodor, Balazs",HUN,25
47,"Greenfeld, Alon",ISR,25
48,"Gromovs, Sergejs",ITA,25
49,"Halkias, Stelios",GRE,25
50,"Jorgensen, Mikkel",DEN,25
51,"Kathmale, Sameer",IND,25
52,"Ovod, Evgenija",RUS,25
53,"Patil, Ketan",IND,25
54,"Selvabharathy, T",IND,25
55,Sharma Vivek,IND,25
56,"Tica, Sven",CRO,25
57,"Vegh, Endre",HUN,25
58,"Wazeer Ahmad, Khan",IND,25
59,Aasha.C R.,IND,24
60,Alan Diviya Raj,IND,24
61,Dawood.K,IND,24
62,"Hegedus, Dominik",HUN,24
63,"Ibrahim, Hatim",EGY,24
64,"Ithal, H L Rajath",IND,24
65,"Jakobsen, Henning",DEN,24
66,"Joy, Lazar M.A.",IND,24
67,"Kunal, M.",IND,24
68,Manu David Suthandram R,IND,24
69,"Molano Lafuente, Ismael",ESP,24
70,Rahul Bharadwaj B,IND,24
71,"Schou-Moldt, Thomas",DEN,24
72,Sibi Visal R,IND,24
73,Subash Mathivanan,IND,24
74,Tandan Aditya,IND,24
75,"Toncheva, Nadya",BUL,24
76,"Adams, Michael",ENG,23
77,"Ajeesh, Antony",IND,23
78,"Caruana, Fabiano",USA,23
79,"Czernek, Tymon",POL,23
80,Garima Gaurav,IND,23
81,"Guseva, Marina",RUS,23
82,"Haugaard, Thomas",DEN,23
83,"Hegedus, Luca",HUN,23
84,"Hiramine, Rodrigo Yoshio Ferreir",BRA,23
85,Kanishk S K,IND,23
86,"Karacsonyi, Gellert",HUN,23
87,"Kollars, Dmitrij",GER,23
88,"Nakamura, Hikaru",USA,23
89,"Piroska, Istvan",HUN,23
90,"Postny, Evgeny",ISR,23
91,Prasant N Nayagam,IND,23
92,Rajashakkthivel K K,IND,23
93,"Ram, S. Krishnan",IND,23
94,Senguttuvan K P,IND,23
95,Srihari L R,IND,23
96,"Abirama Srinithi, G",IND,22
97,Adhithya S,IND,22
98,"Barbosa, Oliver",PHI,22
99,"Blomqvist, Erik",SWE,22
100,"Bodrogi, Mihaly",HUN,22
