rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2835
2,"Caruana, Fabiano",USA,2828
3,"Mamedyarov, Shakhriyar",AZE,2817
4,"Ding, Liren",CHN,2813
5,"Kasparov, Garry",RUS,2812
6,"Giri, Anish",NED,2783
7,"Vachier-Lagrave, Maxime",FRA,2780
8,"Kramnik, Vladimir",RUS,2777
9,"Anand, Viswanathan",IND,2773
10,"Grischuk, Alexander",RUS,2771
11,"Aronian, Levon",ARM,2767
12,"So, Wesley",USA,2765
13,"Yu, Yangyi",CHN,2764
14,"Nepomniachtchi, Ian",RUS,2763
15,"Radjabov, Teimour",AZE,2757
16,"Karjakin, Sergey",RUS,2753
17,"Nakamura, Hikaru",USA,2749
18,"Topalov, Veselin",BUL,2740
19,"Dominguez Perez, Leinier",USA,2739
20,"Duda, Jan-Krzysztof",POL,2738
21,"Navara, David",CZE,2738
22,"Svidler, Peter",RUS,2737
23,"Naiditsch, Arkadij",AZE,2734
24,"Wei, Yi",CHN,2733
25,"Rapport, Richard",HUN,2731
26,"Harikrishna, Pentala",IND,2730
27,"Andreikin, Dmitry",RUS,2725
28,"Bu, Xiangzhi",CHN,2725
29,"Shankland, Samuel",USA,2725
30,"Fedoseev, Vladimir",RUS,2724
31,"Wojtaszek, Radoslaw",POL,2722
32,"Vitiugov, Nikita",RUS,2720
33,"Jakovenko, Dmitry",RUS,2719
34,"Le, Quang Liem",VIE,2714
35,"Wang, Hao",CHN,2714
36,"Ivanchuk, Vassily",UKR,2713
37,"Amin, Bassem",EGY,2712
38,"Artemiev, Vladislav",RUS,2709
39,"Tomashevsky, Evgeny",RUS,2705
40,"Dubov, Daniil",RUS,2703
41,"Mamedov, Rauf",AZE,2703
42,"Adams, Michael",ENG,2701
43,"Matlakov, Maxim",RUS,2700
44,"Korobov, Anton",UKR,2699
45,"Li, Chao b",CHN,2699
46,"Vallejo Pons, Francisco",ESP,2698
47,"Vidit, Santosh Gujrathi",IND,2695
48,"Sadler, Matthew D",ENG,2693
49,"Inarkiev, Ernesto",RUS,2692
50,"Cheparinov, Ivan",GEO,2691
51,"Jones, Gawain C B",ENG,2691
52,"Saric, Ivan",CRO,2690
53,"Adhiban, B.",IND,2689
54,"Cori, Jorge",PER,2689
55,"Sargissian, Gabriel",ARM,2689
56,"Kovalev, Vladislav",BLR,2687
57,"Ragger, Markus",AUT,2687
58,"Howell, David W L",ENG,2685
59,"Bacrot, Etienne",FRA,2684
60,"Wang, Yue",CHN,2684
61,"Kryvoruchko, Yuriy",UKR,2683
62,"Ni, Hua",CHN,2683
63,"Grandelius, Nils",SWE,2682
64,"Safarli, Eltaj",AZE,2681
65,"Almasi, Zoltan",HUN,2680
66,"Eljanov, Pavel",UKR,2680
67,"Nisipeanu, Liviu-Dieter",GER,2680
68,"Demchenko, Anton",RUS,2679
69,"Maghsoodloo, Parham",IRI,2679
70,"Sasikiran, Krishnan",IND,2678
71,"Polgar, Judit",HUN,2675
72,"Gyimesi, Zoltan",HUN,2674
73,"Laznicka, Viktor",CZE,2674
74,"Salem, A.R. Saleh",UAE,2672
75,"Xiong, Jeffery",USA,2672
76,"Dreev, Aleksey",RUS,2670
77,"Gelfand, Boris",ISR,2669
78,"Nabaty, Tamir",ISR,2669
79,"Rodshtein, Maxim",ISR,2668
80,"Berkes, Ferenc",HUN,2667
81,"Robson, Ray",USA,2667
82,"Kamsky, Gata",USA,2666
83,"Sethuraman, S.P.",IND,2665
84,"Bruzon Batista, Lazaro",CUB,2664
85,"Guseinov, Gadir",AZE,2664
86,"Ponomariov, Ruslan",UKR,2664
87,"Kovalenko, Igor",LAT,2663
88,"McShane, Luke J",ENG,2663
89,"Sjugirov, Sanan",RUS,2663
90,"Hou, Yifan",CHN,2662
91,"Areshchenko, Alexander",UKR,2661
92,"Malakhov, Vladimir",RUS,2661
93,"Mareco, Sandro",ARG,2661
94,"Leko, Peter",HUN,2660
95,"Melkumyan, Hrant",ARM,2660
96,"Tkachiev, Vladislav",FRA,2660
97,"Kasimdzhanov, Rustam",UZB,2659
98,"Lautier, Joel",FRA,2658
99,"Najer, Evgeniy",RUS,2658
100,"Shirov, Alexei",ESP,2658
