rank,name,fed,rating
1,"Darban, Morteza",IRI,43
2,D.K. Chopra,IND,38
3,"Das, Arghyadip",IND,37
4,Jayakumar S,IND,37
5,"Ghaem Maghami, Ehsan",IRI,36
6,Barath Kalyan M,IND,35
7,"Rzayev, Bahruz",AZE,35
8,"Gromovs, Sergejs",ITA,34
9,"Gubaydulin, Talgat",UZB,34
10,Praggnanandhaa R,IND,34
11,Subhayan Kundu,IND,34
12,"Thapa, Krishna",NEP,34
13,"Belanov, Sergey",RUS,33
14,"Khalesi, Vahid",IRI,31
15,"Tabatabaei, M.amin",IRI,31
16,"Deviatkin, Andrei",RUS,30
17,"Faghirnavaz, Ali",IRI,30
18,"Kulkarni, Rakesh",IND,30
19,"Ram, S. Krishnan",IND,30
20,"Sanchez Botella, Luis Javier",ESP,30
21,"Singh, S. Vikramjit",IND,30
22,Aneek Das,IND,29
23,"Asgarizadeh, Ahmad",IRI,29
24,"Darini, Pouria",IRI,29
25,"Dave, Shiv Shankar",IND,29
26,"Himanshu, Sharma",IND,29
27,Kadav Omkar,IND,29
28,"Kathmale, Sameer",IND,29
29,"Kumar, Gaurav",IND,29
30,"Lama, Surbir",NEP,29
31,Prasannaa.s,IND,29
32,"Sedaghati, Mehrdad",IRI,29
33,"Toufighi, Homayoon",IRI,29
34,"Van Kampen, Robin",NED,29
35,"Vijay, Kumar",IND,29
36,"Vinoth Kumar, M.",IND,29
37,"Visveshwar, A",IND,29
38,Aditya Chowdhury,IND,28
39,"Faryad, H. A",IRI,28
40,"Galehdari, Bardia",IRI,28
41,"Noroozi, Omid",IRI,28
42,"Ponkshe, Sarang",IND,28
43,Prajesh R,IND,28
44,"Rusev, Krasimir",BUL,28
45,"Varshini, V",IND,28
46,Akshay V Halagannavar,IND,27
47,"Arnaudov, G. Petar",BUL,27
48,"Belezky, Alexander",UKR,27
49,Harikrishnan.A.Ra,IND,27
50,"Karthikeyan, Murali",IND,27
51,"Mirzoev, Azer",AZE,27
52,"Pacher, Milan",SVK,27
53,"Roy Chowdhury, Saptarshi",IND,27
54,Shrutarshi Ray,IND,27
55,"Shyam, Nikil P.",IND,27
56,"Turov, Maxim",RUS,27
57,"Bakshi, Rutuja",IND,26
58,"Burmakin, Vladimir",RUS,26
59,"Chudinovskikh, Alexander M",RUS,26
60,"Golizadeh, Asghar",IRI,26
61,"Kasparov, Sergey",BLR,26
62,"Kaur, Palkin",IND,26
63,Pushkar Mehta,IND,26
64,"Raghav,Srivathsav V",IND,26
65,"Sushrutha, Reddy",IND,26
66,"Dave, Kantilal",IND,25
67,"Durgesh, K",IND,25
68,"Edouard, Romain",FRA,25
69,"Ilandzis, Spyridon",GRE,25
70,"Irannejad, Ali",IRI,25
71,"Jablon, Stephen",USA,25
72,"Petkov, Vladimir",BUL,25
73,"Plischki, Sebastian",GER,25
74,Pratinav Pandey,IND,25
75,Raja Harshit,IND,25
76,Rajarishi Karthi,IND,25
77,"Rajesh, Kumar Nath",IND,25
78,Sandip Dey,IND,25
79,Satya Sekhar Mitra,IND,25
80,Shelke Sankarsha,IND,25
81,"Slabek, Grzegorz",POL,25
82,Vignesh V,IND,25
83,"Arkhipov, Vladimir",UKR,24
84,"Bakels, Anton",NED,24
85,"Gonzalez Perez, Arian",CUB,24
86,"Javanbakht, Nima",IRI,24
87,"Rakesh, Kumar",IND,24
88,"Samu, Sorin-Mihai",ROU,24
89,"Seletsky, Grigory",UKR,24
90,Ambarish Sharma,IND,23
91,Amit Dalal,IND,23
92,"Asgari, Morteza",IRI,23
93,"Daurelle, Herve",FRA,23
94,Dilip Chakraborty,IND,23
95,"Jagodzinski, Piotr",POL,23
96,"Kuderinov, Kirill",KAZ,23
97,Mallikarjun Katakam,IND,23
98,"Melkumyan, Hrant",ARM,23
99,Mohee Datta Gupta,IND,23
100,"Poulopoulos, Ioannis",GRE,23
