rank,name,fed,rating
1,"Carlsen, Magnus",NO,2832
2,"Nakamura, Hikaru",US,2802
3,"Caruana, Fabiano",US,2798
4,Erigaisi Arjun,IN,2778
5,"Firouzja, Alireza",FR,2767
6,"Abdusattorov, Nodirbek",UZ,2766
7,Gukesh D,IN,2764
8,"Wei, Yi",CN,2762
9,"Nepomniachtchi, Ian",RU,2755
10,"So, Wesley",US,2752
11,"Anand, Viswanathan",IN,2751
12,Praggnanandhaa R,IN,2750
13,"Dominguez Perez, Leinier",US,2748
14,Le Quang Liem,VN,2741
15,"Ding, Liren",CN,2736
16,"Niemann, Hans Moke",US,2733
17,"Mamedyarov, Shakhriyar",AZ,2733
18,"Duda, Jan-Krzysztof",PL,2732
19,"Vachier-Lagrave, Maxime",FR,2731
20,"Keymer, Vincent",DE,2730
21,"Aronian, Levon",US,2729
22,"Giri, Anish",NL,2724
23,"Maghsoodloo, Parham",IR,2723
24,"Vidit, Santosh Gujrathi",IN,2720
25,"Rapport, Richard",HU,2715
26,"Tabatabaei, M. Amin",IR,2714
27,"Sarana, Alexey",RS,2713
28,"Wang, Hao",CN,2703
29,"Yu, Yangyi",CN,2703
30,"Artemiev, Vladislav",RU,2701
31,"Radjabov, Teimour",AZ,2700
32,"Robson, Ray",US,2700
33,"Aravindh, Chithambaram VR.",IN,2698
34,"Svidler, Peter",FF,2698
35,"Van Foreest, Jorden",NL,2696
36,"Dubov, Daniil",RU,2693
37,"Bu, Xiangzhi",CN,2693
38,"Fedoseev, Vladimir",SI,2692
39,"Grischuk, Alexander",RU,2689
40,"Sevian, Samuel",US,2689
41,"Harikrishna, Pentala",IN,2686
42,"Kasimdzhanov, Rustam",UZ,2685
43,"Navara, David",CZ,2681
44,"Wojtaszek, Radoslaw",PL,2681
45,"Tomashevsky, Evgeny",RU,2681
46,"Deac, Bogdan-Daniel",RO,2680
47,"Warmerdam, Max",NL,2679
48,"Alekseenko, Kirill",AT,2679
49,"Esipenko, Andrey",FF,2677
50,"Howell, David W L",EN,2677
51,"Shankland, Sam",US,2677
52,"Sindarov, Javokhir",UZ,2677
53,"Vitiugov, Nikita",EN,2676
54,"Saric, Ivan",HR,2673
55,"Shevchenko, Kirill",RO,2673
56,"Eljanov, Pavel",UA,2672
57,"Predke, Alexandr",RS,2671
58,"Liang, Awonder",US,2671
59,Nihal Sarin,IN,2668
60,"Martirosyan, Haik M.",AM,2667
61,"Yakubboev, Nodirbek",UZ,2666
62,"Shirov, Alexei",ES,2666
63,"Anton Guijarro, David",ES,2665
64,"Bacrot, Etienne",FR,2665
65,"Oparin, Grigoriy",US,2662
66,"Adams, Michael",EN,2661
67,Christiansen J,NO,2661
68,"Volokitin, Andrei",UA,2660
69,"Kollars, Dmitrij",DE,2659
70,"Sadhwani, Raunak",IN,2659
71,"Gelfand, Boris",IL,2658
72,"Vallejo Pons, Francisco",ES,2657
73,"Morozevich, Alexander",RU,2655
74,"Ponomariov, Ruslan",UA,2654
75,"Grandelius, Nils",SE,2653
76,"Korobov, Anton",UA,2650
77,"Vokhidov, Shamsiddin",UZ,2650
78,"Inarkiev, Ernesto",FF,2650
79,"Ni, Hua",CN,2649
80,"Sargsyan, Shant",AM,2649
81,"Murzin, Volodar",FF,2648
82,"Bjerre, Jonas Buhl",DK,2648
83,"Nguyen, Thai Dai Van",CZ,2647
84,"Maroroa Jones, Gawain C B",EN,2646
85,"Sargissian, Gabriel",AM,2646
86,"Xiong, Jeffery",US,2646
87,"Sjugirov, Sanan",HU,2644
88,"Kryvoruchko, Yuriy",UA,2643
89,"Naiditsch, Arkadij",BG,2643
90,"Tari, Aryan",NO,2642
91,"Brkic, Ante",HR,2642
92,"Malakhov, Vladimir",FF,2642
93,Narayanan.S.L,IN,2640
94,"Svane, Frederik",DE,2640
95,"Bluebaum, Matthias",DE,2640
96,"Puranik, Abhimanyu",IN,2639
97,"Donchenko, Alexander",DE,2638
98,"Ma, Qun",CN,2638
99,"Najer, Evgeniy",FF,2637
100,"Mamedov, Rauf",AZ,2637
