rank,name,fed,rating
1,"Gomez Garrido, Camilo Ernesto",CUB,54
2,"Villar, Juan",PER,53
3,"Gonzalez Perez, Arian",FID,50
4,"Shashikant, Kutwal",IND,42
5,Kalaiarasi D Pasubathi,IND,41
6,"Das, Sayantan",IND,40
7,"Konguvel, Ponnuswamy",IND,40
8,"Espineira Gonzalez, Diego",ESP,39
9,"Swapnil, S. Dhopade",IND,39
10,"Thejkumar, M. S.",IND,39
11,"Kukov, Velislav",BUL,38
12,"Lagarde, Maxime",FRA,38
13,"Alarcon Casellas, Rolando",CUB,36
14,"Bernat, Ernest",ESP,36
15,"Cruz, Filemon",PER,36
16,"Gulsoy, Mustafa Alpago",TUR,36
17,"Korneev, Oleg",ESP,36
18,"Krivanek, Vladimir",CZE,36
19,"Olcum, Ahmet",TUR,36
20,"Pogorelov, Ruslan",UKR,36
21,"Roy, Prantik",IND,36
22,Sahoo Annirudha,IND,36
23,"Van Foreest, Jorden",NED,36
24,"Gonzalez Rodriguez, Jorge A.",COL,35
25,"Harutyunian, Tigran K.",ARM,35
26,"Lugovskoy, Maxim",RUS,35
27,"Maltsevskaya, Aleksandra",RUS,35
28,"Manolache, Marius",ROU,35
29,"Maquieira Vidal, Alvaro",ESP,35
30,"Oratovsky, Michael",ISR,35
31,"Stopa, Jacek",POL,35
32,"Eminov, Orkhan",TUR,34
33,"Grigoryan, Karen H.",ARM,34
34,"Hoffman, Alejandro",ARG,34
35,"Lalic, Bogdan",CRO,34
36,"Narciso Dublan, Marc",ESP,34
37,Niklesh Kumar Jain,IND,34
38,"Oliva Castaneda, Kevel",CUB,34
39,"Olivares Canelles, Francisco",CUB,34
40,Rathneesh R,IND,34
41,"Volodin, Viktor",RUS,34
42,Arjun Kalyan,IND,33
43,"Derakhshani, Borna",IRI,33
44,Harsha Bharathakoti,IND,33
45,"Harshal, Shahi",IND,33
46,"Jul Perez, Alberto",CUB,33
47,"Karthik, V.   AP",IND,33
48,"Marholev, Dimitar",BUL,33
49,"Naumkin, Igor",RUS,33
50,"Petrosyan, Tigran S.",ARM,33
51,"Yogesh, Gautam",IND,33
52,Adhithya S,IND,32
53,Barath Kalyan M,IND,32
54,"Calderin Gamayo, Julio Cesar",CUB,32
55,"Gokerkan, Cem Kaan",TUR,32
56,"Gonzalvez Tamarit, Ruben",ESP,32
57,"Koper, Stefan",CZE,32
58,"Ananya, Suresh",IND,31
59,Arjun Adappa,IND,31
60,"Burmakin, Vladimir",RUS,31
61,"Cingoz, Ozan",TUR,31
62,"Daghan, Devran",TUR,31
63,Lawaniya Eshan,IND,31
64,Nihal Sarin,IND,31
65,Sadhu S Adithya,IND,31
66,"Sarmasi, Peter",HUN,31
67,"Satyapragyan, Swayangsu",IND,31
68,"Shyam, Sundar M.",IND,31
69,"Soysal, Serkan",TUR,31
70,"Uran Bermudez, Oliver Kevin",VEN,31
71,"Yurtseven, Melih",TUR,31
72,"Cazulo Ramirez, Jesus David",CUB,30
73,"Fuentes Perez, Luis Rolando",CUB,30
74,"Gonzalvez Tamarit, Ivan",ESP,30
75,Harshita Guddanti,IND,30
76,"Longa Yauca, Javier",PER,30
77,Pankaj Sindhu,IND,30
78,"Perez Mitjans, Orelvis",ESP,30
79,Sanskriti Goyal,IND,30
80,"Swayams, Mishra",IND,30
81,Vaishali R,IND,30
82,"Yogit, S",IND,30
83,"Amina, Battsooj",MGL,29
84,"Aravindh,Chithambaram VR.",IND,29
85,"Babaniya, Benyamin",IRI,29
86,"Barbot, Pierre",FRA,29
87,"Burri, Quentin",FRA,29
88,"Demuth, Adrien",FRA,29
89,"Eden, James",FRA,29
90,"Enkhbat, Tsendragchaa",MGL,29
91,"Griffith, Kyron W",USA,29
92,Hemanth Raam,IND,29
93,"Iljin, Timofey",UKR,29
94,"Joachim, Rodny",FRA,29
95,"Lebon, Nicolas",FRA,29
96,"Mouhamad, Joachin",FRA,29
97,"Rambaldi, Francesco",ITA,29
98,"Safranska, Anda",FRA,29
99,"Volobuev, Vladimir",UKR,29
100,"Baterdene, Tsogbayar",MGL,28
