rank,name,fed,rating
1,"Milchev, Nikolay",BUL,39
2,"Ashwin, Jayaram",IND,36
3,"Burmakin, Vladimir",RUS,36
4,"Capellades Subirana, Marc",ESP,36
5,"Dalo, Hermes",VEN,36
6,"Gonzalez Santamartina, Jorge",ESP,36
7,"Malakhatko, Vadim",BEL,36
8,"Sanchez Dengra, Jose Maria",ESP,36
9,"Zozulia, Anna",BEL,36
10,"Kovacevic, Slobodan",SRB,35
11,"Samu, Sorin-Mihai",ROU,35
12,"Sanchez Dengra, Barbara",ESP,35
13,"Stamos, Filippos",GRE,35
14,"Dgebuadze, Alexandre",BEL,34
15,"Narciso Dublan, Marc",ESP,34
16,"Ridameya Tatche, Jose Miguel",ESP,34
17,"Sean, Winshand Cuhendi",INA,34
18,"Starostits, Ilmars",LAT,34
19,"Forlano, Luigi",ITA,33
20,"Jia, Haoxiang",CHN,33
21,"Lorenzo De La Riva, Lazaro",ESP,33
22,"Nadal Fajardo, Ricard",ESP,33
23,"Navarrete Espi, Samuel",ESP,33
24,"Perez Mitjans, Orelvis",ESP,32
25,"Cao, Carlo",ITA,31
26,"Ivanov, Mikhail M",RUS,31
27,"Kantans, Toms",LAT,31
28,"Lalic, Bogdan",CRO,31
29,"Lebredo Zaragoitia, Gerardo",CUB,31
30,"Meskovs, Nikita",LAT,31
31,"Olsen, Filip Boe",DEN,31
32,"Santiago, Yago De Moura",BRA,31
33,"Bjerre, Jonas",DEN,30
34,"Chandra, Akshat",USA,30
35,"Cruz Lledo, Pablo",ESP,30
36,"Fernandez, Daniel Howard",SIN,30
37,"Sturt, Raven M",USA,30
38,"Gonzalez Perez, Arian",FID,29
39,"Lagarde, Maxime",FRA,29
40,"Lazarev, Vladimir",FRA,29
41,"Malassagne, Isabelle",FRA,29
42,"Meszaros, Andras",HUN,29
43,"Minko, Vladimir",RUS,29
44,"Navrotescu, Andreea-Cristiana",FRA,29
45,"Navrotescu, Catalin",FRA,29
46,"Zhao, Xue",CHN,29
47,"Aczel, Gergely",HUN,28
48,"Bjerre, Tavs",DEN,28
49,"Cebrian Flores, Juan Antonio",ESP,28
50,"Cherednichenko, Elena",UKR,28
51,"Dostan, Janos",HUN,28
52,"Egresi, Mate",HUN,28
53,"Gallant, Aurelien",FRA,28
54,"Kireev, Aleksei",RUS,28
55,"Larsen, Karsten",DEN,28
56,"Savalle, Alexandre",FRA,28
57,"Schmit, Vincent",FRA,28
58,"Arenas, David",COL,27
59,"Banikas, Hristos",GRE,27
60,"Blandon, Luis Guillermo",COL,27
61,"Chircu, Vadim",MDA,27
62,"Chudinovskikh, Alexander M",RUS,27
63,"Doncea, Vladimir",ROU,27
64,"Efroimski, Marsel",ISR,27
65,"Ferreira, Jorge Viterbo",POR,27
66,"Flores Rios, Mauricio",CHI,27
67,"Garriga Cazorla, Pere",ESP,27
68,"Georgescu, Tiberiu-Marian",ROU,27
69,"Gomez Dieguez, Adrian",ESP,27
70,"Grigoryan, Karen H.",ARM,27
71,"Grigoryan, Meri",ENG,27
72,"Guerrero Sierra, Juan Carlos",COL,27
73,"Hayrapetyan, Hovik",ARM,27
74,"Jaramillo Ochoa, Mateo",COL,27
75,"Kasparov, Sergey",BLR,27
76,"Kharitonov, Alexandr",RUS,27
77,"Kourkoulos-Arditis, Stamatis",GRE,27
78,"Krylov, Ivan",RUS,27
79,"Kveinys, Aloyzas",LTU,27
80,"L'Ami, Erwin",NED,27
81,"Lopez Mulet, Inigo",ESP,27
82,"Lyell, Mark",ENG,27
83,"Manea, Alexandru",ROU,27
84,"Manolache, Marius",ROU,27
85,"Markidis, Konstantinos",GRE,27
86,"Miron, Lucian-Costin",ROU,27
87,"Mladenov, Plamen",BUL,27
88,"Morais, Vitor",POR,27
89,"Naoum, Spyridon",GRE,27
90,"Neuman, Petr",CZE,27
91,"Nicolas Zapata, Irene",ESP,27
92,"Perpinya Rofes, Lluis Maria",ESP,27
93,Phadke Sohan,IND,27
94,"Piskunov, Alexandr",RUS,27
95,"Plischki, Sebastian",GER,27
96,"Pop, Alexandru",ROU,27
97,"Popilski, Gil",ISR,27
98,"Posada, Juan Manuel",COL,27
99,"Prats Rodriguez, Juan Bosco",ESP,27
100,"Pulvett, Daniel",VEN,27
