rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2840
2,"Caruana, Fabiano",USA,2823
3,"Kasparov, Garry",RUS,2812
4,"Kramnik, Vladimir",RUS,2809
5,"Vachier-Lagrave, Maxime",FRA,2804
6,"So, Wesley",USA,2794
7,"Aronian, Levon",ARM,2785
8,"Karjakin, Sergey",RUS,2785
9,"Anand, Viswanathan",IND,2779
10,"Nakamura, Hikaru",USA,2779
11,"Giri, Anish",NED,2771
12,"Harikrishna, P.",IND,2770
13,"Mamedyarov, Shakhriyar",AZE,2768
14,"Nepomniachtchi, Ian",RUS,2767
15,"Eljanov, Pavel",UKR,2762
16,"Topalov, Veselin",BUL,2760
17,"Ding, Liren",CHN,2757
18,"Svidler, Peter",RUS,2753
19,"Wojtaszek, Radoslaw",POL,2749
20,"Adams, Michael",ENG,2748
21,"Ivanchuk, Vassily",UKR,2747
22,"Dominguez Perez, Leinier",CUB,2739
23,"Andreikin, Dmitry",RUS,2737
24,"Grischuk, Alexander",RUS,2737
25,"Yu, Yangyi",CHN,2729
26,"Vitiugov, Nikita",RUS,2726
27,"Gelfand, Boris",ISR,2725
28,"Navara, David",CZE,2725
29,"Li, Chao b",CHN,2720
30,"Le, Quang Liem",VIE,2718
31,"Rapport, Richard",HUN,2717
32,"Tomashevsky, Evgeny",RUS,2716
33,"Malakhov, Vladimir",RUS,2713
34,"Vallejo Pons, Francisco",ESP,2711
35,"Radjabov, Teimour",AZE,2710
36,"Wang, Yue",CHN,2710
37,"Inarkiev, Ernesto",RUS,2709
38,"Ponomariov, Ruslan",UKR,2709
39,"Wei, Yi",CHN,2707
40,"Bu, Xiangzhi",CHN,2705
41,"Jakovenko, Dmitry",RUS,2704
42,"Almasi, Zoltan",HUN,2703
43,"Jobava, Baadur",GEO,2702
44,"Kryvoruchko, Yuriy",UKR,2699
45,"Van Wely, Loek",NED,2696
46,"Rodshtein, Maxim",ISR,2695
47,"Matlakov, Maxim",RUS,2694
48,"Leko, Peter",HUN,2693
49,"Korobov, Anton",UKR,2692
50,"Kasimdzhanov, Rustam",UZB,2691
51,"Safarli, Eltaj",AZE,2691
52,"Bacrot, Etienne",FRA,2689
53,"Cheparinov, Ivan",BUL,2689
54,"Ragger, Markus",AUT,2689
55,"Vidit, Santosh Gujrathi",IND,2689
56,"Mamedov, Rauf",AZE,2688
57,"Naiditsch, Arkadij",AZE,2687
58,"Duda, Jan-Krzysztof",POL,2684
59,"Kovalenko, Igor",LAT,2684
60,"Rublevsky, Sergei",RUS,2681
61,"Nisipeanu, Liviu-Dieter",GER,2680
62,"Najer, Evgeniy",RUS,2679
63,"Short, Nigel D",ENG,2679
64,"Zvjaginsev, Vadim",RUS,2679
65,"Areshchenko, Alexander",UKR,2678
66,"Wang, Hao",CHN,2678
67,"Morozevich, Alexander",RUS,2676
68,"Akopian, Vladimir",ARM,2675
69,"Polgar, Judit",HUN,2675
70,"Robson, Ray",USA,2675
71,"Gyimesi, Zoltan",HUN,2674
72,"Shankland, Samuel L",USA,2674
73,"Movsesian, Sergei",ARM,2673
74,"Shirov, Alexei",LAT,2673
75,"Fressinet, Laurent",FRA,2672
76,"Sadler, Matthew D",ENG,2672
77,"Riazantsev, Alexander",RUS,2671
78,"Zhigalko, Sergei",BLR,2671
79,"Negi, Parimarjan",IND,2670
80,"Sjugirov, Sanan",RUS,2670
81,"Smirin, Ilia",ISR,2669
82,"Ganguly, Surya Shekhar",IND,2668
83,"Onischuk, Alexander",USA,2668
84,"Fedoseev, Vladimir",RUS,2667
85,"Jones, Gawain C B",ENG,2667
86,"Rakhmanov, Aleksandr",RUS,2667
87,"Sargissian, Gabriel",ARM,2667
88,"Adhiban, B.",IND,2666
89,"Bareev, Evgeny",CAN,2666
90,"Xiong, Jeffery",USA,2666
91,"Ni, Hua",CHN,2664
92,"Motylev, Alexander",RUS,2663
93,"Amin, Bassem",EGY,2662
94,"Kamsky, Gata",USA,2661
95,"Laznicka, Viktor",CZE,2661
96,"Sasikiran, Krishnan",IND,2661
97,"Cordova, Emilio",PER,2660
98,"Dubov, Daniil",RUS,2660
99,"Ipatov, Alexander",TUR,2660
100,"Markus, Robert",SRB,2660
