rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2843
2,"Mamedyarov, Shakhriyar",AZE,2814
3,"Kasparov, Garry",RUS,2812
4,"Kramnik, Vladimir",RUS,2800
5,"So, Wesley",USA,2799
6,"Aronian, Levon",ARM,2797
7,"Vachier-Lagrave, Maxime",FRA,2793
8,"Caruana, Fabiano",USA,2784
9,"Nakamura, Hikaru",USA,2781
10,"Anand, Viswanathan",IND,2779
11,"Giri, Anish",NED,2777
12,"Ding, Liren",CHN,2769
13,"Grischuk, Alexander",RUS,2767
14,"Karjakin, Sergey",RUS,2763
15,"Svidler, Peter",RUS,2760
16,"Yu, Yangyi",CHN,2760
17,"Nepomniachtchi, Ian",RUS,2751
18,"Topalov, Veselin",FID,2749
19,"Radjabov, Teimour",AZE,2748
20,"Harikrishna, P.",IND,2745
21,"Navara, David",CZE,2745
22,"Jakovenko, Dmitry",RUS,2744
23,"Dominguez Perez, Leinier",CUB,2739
24,"Le, Quang Liem",VIE,2737
25,"Wojtaszek, Radoslaw",POL,2735
26,"Wei, Yi",CHN,2734
27,"Li, Chao b",CHN,2732
28,"Vitiugov, Nikita",RUS,2732
29,"Ivanchuk, Vassily",UKR,2731
30,"Bu, Xiangzhi",CHN,2725
31,"Duda, Jan-Krzysztof",POL,2724
32,"Fedoseev, Vladimir",RUS,2724
33,"Vidit, Santosh Gujrathi",IND,2723
34,"Bacrot, Etienne",FRA,2722
35,"Vallejo Pons, Francisco",ESP,2718
36,"Tomashevsky, Evgeny",RUS,2714
37,"Andreikin, Dmitry",RUS,2712
38,"Wang, Hao",CHN,2712
39,"Eljanov, Pavel",UKR,2710
40,"Adams, Michael",ENG,2709
41,"Mamedov, Rauf",AZE,2709
42,"Matlakov, Maxim",RUS,2709
43,"Naiditsch, Arkadij",AZE,2705
44,"Rapport, Richard",HUN,2703
45,"Cheparinov, Ivan",FID,2699
46,"Artemiev, Vladislav",RUS,2697
47,"Gelfand, Boris",ISR,2697
48,"Kuzubov, Yuriy",UKR,2695
49,"Dubov, Daniil",RUS,2694
50,"Ponomariov, Ruslan",UKR,2694
51,"Kryvoruchko, Yuriy",UKR,2693
52,"Leko, Peter",HUN,2692
53,"Malakhov, Vladimir",RUS,2692
54,"Sadler, Matthew D",ENG,2690
55,"Wang, Yue",CHN,2690
56,"Almasi, Zoltan",HUN,2689
57,"Rodshtein, Maxim",ISR,2689
58,"Amin, Bassem",EGY,2688
59,"Jobava, Baadur",GEO,2685
60,"Inarkiev, Ernesto",RUS,2684
61,"Kasimdzhanov, Rustam",UZB,2683
62,"Najer, Evgeniy",RUS,2683
63,"Howell, David W L",ENG,2682
64,"Kravtsiv, Martyn",UKR,2682
65,"Nisipeanu, Liviu-Dieter",GER,2682
66,"Onischuk, Alexander",USA,2681
67,"Short, Nigel D",ENG,2681
68,"Kamsky, Gata",USA,2677
69,"Sargissian, Gabriel",ARM,2677
70,"Polgar, Judit",HUN,2675
71,"Gyimesi, Zoltan",HUN,2674
72,"Bruzon Batista, Lazaro",CUB,2673
73,"Motylev, Alexander",RUS,2673
74,"Demchenko, Anton",RUS,2671
75,"Sasikiran, Krishnan",IND,2671
76,"Nabaty, Tamir",ISR,2670
77,"Ni, Hua",CHN,2670
78,"Berkes, Ferenc",HUN,2669
79,"Shankland, Samuel",USA,2668
80,"Akopian, Vladimir",ARM,2667
81,"Anton Guijarro, David",ESP,2666
82,"Bareev, Evgeny",CAN,2666
83,"Ragger, Markus",AUT,2666
84,"Ipatov, Alexander",TUR,2665
85,"Morozevich, Alexander",RUS,2665
86,"Korobov, Anton",UKR,2664
87,"Melkumyan, Hrant",ARM,2664
88,"Saric, Ivan",CRO,2664
89,"Rublevsky, Sergei",RUS,2663
90,"Fressinet, Laurent",FRA,2662
91,"Riazantsev, Alexander",RUS,2662
92,"Lenic, Luka",SLO,2660
93,"Moiseenko, Alexander",UKR,2660
94,"Tkachiev, Vladislav",FRA,2660
95,"Piorun, Kacper",POL,2659
96,"Lautier, Joel",FRA,2658
97,"Laznicka, Viktor",CZE,2658
98,"Sutovsky, Emil",ISR,2658
99,"Granda Zuniga, Julio E",PER,2657
100,"Negi, Parimarjan",IND,2656
