rank,name,fed,rating
1,"Carlsen, Magnus",NO,2853
2,"Nepomniachtchi, Ian",RU,2795
3,"Ding, Liren",CN,2788
4,"Firouzja, Alireza",FR,2785
5,"Nakamura, Hikaru",US,2775
6,"Giri, Anish",NL,2768
7,"Caruana, Fabiano",US,2764
8,"So, Wesley",US,2760
9,"Anand, Viswanathan",IN,2754
10,"Radjabov, Teimour",AZ,2747
11,"Aronian, Levon",US,2745
12,"Grischuk, Alexander",RU,2745
13,"Rapport, Richard",RO,2745
14,"Vachier-Lagrave, Maxime",FR,2741
15,"Dominguez Perez, Leinier",US,2739
16,"Mamedyarov, Shakhriyar",AZ,2738
17,"Vidit, Santosh Gujrathi",IN,2731
18,"Abdusattorov, Nodirbek",UZ,2731
19,"Maghsoodloo, Parham",IR,2730
20,Gukesh D,IN,2730
21,"Yu, Yangyi",CN,2729
22,Le Quang Liem,VN,2728
23,"Topalov, Veselin",BG,2728
24,"Duda, Jan-Krzysztof",PL,2724
25,"Vitiugov, Nikita",FF,2724
26,"Wang, Hao",CN,2722
27,"Wei, Yi",CN,2722
28,"Vallejo Pons, Francisco",ES,2712
29,"Sjugirov, Sanan",RU,2712
30,"Shankland, Sam",US,2711
31,"Dubov, Daniil",RU,2708
32,"Niemann, Hans Moke",US,2706
33,"Eljanov, Pavel",UA,2705
34,"Harikrishna, Pentala",IN,2704
35,"Robson, Ray",US,2704
36,"Artemiev, Vladislav",RU,2701
37,Erigaisi Arjun,IN,2701
38,"Keymer, Vincent",DE,2700
39,"Deac, Bogdan-Daniel",RO,2700
40,"Bu, Xiangzhi",CN,2694
41,"Tomashevsky, Evgeny",RU,2694
42,"Sargissian, Gabriel",AM,2692
43,"Xiong, Jeffery",US,2692
44,"Amin, Bassem",EG,2691
45,"Anton Guijarro, David",ES,2690
46,Praggnanandhaa R,IN,2688
47,"Adams, Michael",EN,2687
48,"Alekseenko, Kirill",FF,2686
49,"Predke, Alexandr",RS,2685
50,"Sarana, Alexey",FF,2685
51,"Shevchenko, Kirill",RO,2684
52,"Sevian, Samuel",US,2684
53,"Van Foreest, Jorden",NL,2680
54,"Esipenko, Andrey",FF,2679
55,"Gelfand, Boris",IL,2678
56,"Howell, David W L",EN,2677
57,"Tabatabaei, M. Amin",IR,2677
58,"Salem, A.R. Saleh",AE,2677
59,"Navara, David",CZ,2676
60,"Naiditsch, Arkadij",AZ,2676
61,"Martirosyan, Haik M.",AM,2675
62,"Fedoseev, Vladimir",FF,2674
63,"Kovalenko, Igor",UA,2674
64,Nihal Sarin,IN,2673
65,"Wojtaszek, Radoslaw",PL,2669
66,"Ni, Hua",CN,2669
67,"Moussard, Jules",FR,2667
68,"Kasimdzhanov, Rustam",UZ,2667
69,"Oparin, Grigoriy",US,2667
70,"Li, Chao b",CN,2666
71,"Kamsky, Gata",US,2665
72,"Volokitin, Andrei",UA,2665
73,"Donchenko, Alexander",DE,2664
74,"Saric, Ivan",HR,2664
75,"Korobov, Anton",UA,2664
76,"Bacrot, Etienne",FR,2663
77,"Matlakov, Maxim",RU,2662
78,Narayanan.S.L,IN,2661
79,"Guseinov, Gadir",AZ,2661
80,"Inarkiev, Ernesto",FF,2661
81,"Sindarov, Javokhir",UZ,2661
82,"Cheparinov, Ivan",BG,2660
83,"Grandelius, Nils",SE,2660
84,"Bluebaum, Matthias",DE,2660
85,"Ponomariov, Ruslan",UA,2659
86,"Santos Latasa, Jaime",ES,2656
87,"Ivanchuk, Vasyl",UA,2656
88,"Kryvoruchko, Yuriy",UA,2656
89,"Najer, Evgeniy",FF,2655
90,"Shirov, Alexei",ES,2654
91,"Liang, Awonder",US,2651
92,"Cori, Jorge",PE,2650
93,"Malakhov, Vladimir",FF,2650
94,"Nguyen, Thai Dai Van",CZ,2649
95,"Van Wely, Loek",NL,2649
96,"L'Ami, Erwin",NL,2649
97,"Ma, Qun",CN,2648
98,"Mamedov, Rauf",AZ,2646
99,"Nabaty, Tamir",IL,2645
100,"Melkumyan, Hrant",AM,2645
