rank,name,fed,rating
1,"Kasparov, Garry",URS,2735
2,"Karpov, Anatoly",URS,2710
3,"Sokolov, Andrei",URS,2645
4,"Yusupov, Artur",URS,2645
5,"Kortschnoj, Viktor",SUI,2625
6,"Ljubojevic, Ljubomir",YUG,2620
7,"Huebner, Robert",GER,2615
8,"Short, Nigel D.",ENG,2615
9,"Portisch, Lajos",HUN,2610
10,"Spassky, Boris V.",FRA,2605
11,"Tal, Mikhail N.",URS,2605
12,"Andersson, Ulf",SWE,2600
13,"Nikolic, Predrag",YUG,2600
14,"Chandler, Murray G.",ENG,2595
15,"Seirawan, Yasser",USA,2595
16,"Georgiev, Kiril",BUL,2590
17,"Timman, Jan H.",NED,2590
18,"Vaganian, Rafael A.",URS,2590
19,"Van der Wiel, John T. H.",NED,2590
20,"Beliavsky, Alexander G.",URS,2585
21,"Nunn, John D. M.",ENG,2585
22,"Polugaevsky, Lev",URS,2585
23,"Ribli, Zoltan",HUN,2580
24,"Alburt, Lev O.",USA,2575
25,"Christiansen, Larry M.",USA,2575
26,"Malaniuk, Vladimir P.",URS,2575
27,"Psakhis, Lev",URS,2575
28,"Tukmakov, Vladimir B.",URS,2575
29,"Chernin, Alexander",URS,2570
30,"Pinter, Jozsef",HUN,2570
31,"Romanishin, Oleg M.",URS,2570
32,"Sax, Gyula",HUN,2570
33,"Benjamin, Joel",USA,2565
34,"Larsen, Bent",DEN,2565
35,"Miles, Anthony J.",ENG,2565
36,"Nogueiras, Jesus",CUB,2565
37,"Adorjan, Andras",HUN,2560
38,"Agdestein, Simen",NOR,2560
39,"Kavalek, Lubomir",USA,2560
40,"Suba, Mihai",ROM,2560
41,"Granda Zuniga, Julio E.",PER,2555
42,"Hort, Vlastimil",GER,2555
43,"Lerner, Konstantin Z.",URS,2555
44,"Campora, Daniel H.",ARG,2550
45,"Gavrikov, Viktor",URS,2550
46,"Olafsson, Helgi",ISL,2550
47,"Salov, Valery",URS,2550
48,"Smyslov, Vassily",URS,2550
49,"Speelman, Jonathan S.",ENG,2550
50,"Spraggett, Kevin",CAN,2550
51,"Eingorn, Vereslav S.",URS,2545
52,"Hjartarson, Johann",ISL,2545
53,"Agzamov, Georgy T.",URS,2540
54,"Arnason, Jon L.",ISL,2540
55,"Dzindzichashvili, Roman",USA,2540
56,"Ftacnik, Lubomir",CSR,2540
57,"Gheorghiu, Florin",ROM,2540
58,"Gurevich, Mikhail",URS,2540
59,"Hansen, Curt",DEN,2540
60,"Hulak, Krunoslav",YUG,2540
61,"Lobron, Eric",GER,2540
62,"Popovic, Petar",YUG,2540
63,"Torre, Eugenio",PHI,2540
64,"Bareev, Evgeny",URS,2535
65,"Farago, Ivan",HUN,2535
66,"Fedorowicz, John P.",USA,2535
67,"Gruenfeld, Yehuda",ISR,2535
68,"Gurevich, Dmitry",USA,2535
69,"Lau, Ralf",GER,2535
70,"Petursson, Margeir",ISL,2535
71,"Sveshnikov, Evgeny",URS,2535
72,"Velimirovic, Dragoljub",YUG,2535
73,"Boensch, Uwe",GDR,2530
74,"Chiburdanidze, Maia",URS,2530
75,"Dokhoian, Yury",URS,2530
76,"Garcia Palermo, Carlos",ARG,2530
77,"Gutman, Lev",ISR,2530
78,"Sosonko, Gennadi",NED,2530
79,"Balashov, Yuri S.",URS,2525
80,"Gulko, Boris F.",USA,2525
81,"Morovic Fernandez, Ivan",CHI,2525
82,"Rogers, Ian",AUS,2525
83,"Smejkal, Jan",CSR,2525
84,"Tarjan, James E.",USA,2525
85,"Uhlmann, Wolfgang",GDR,2525
86,"Vladimirov, Evgeny",URS,2525
87,"Dlugy, Maxim",USA,2520
88,"Dorfman, Josif D.",URS,2520
89,"Hodgson, Julian M.",ENG,2520
90,"Ionescu, Constantin",ROM,2520
91,"Kindermann, Stefan",GER,2520
92,"Mestel, A. Jonathan",ENG,2520
93,"Mikhalchishin, Adrian",URS,2520
94,"Pigusov, Evgeny",URS,2520
95,"Van der Sterren, Paul",NED,2520
96,"Dolmatov, Sergey",URS,2515
97,"Greenfeld, Alon",ISR,2515
98,"Khalifman, Alexander",URS,2515
99,"Makarichev, Sergey",URS,2515
100,"Meduna, Eduard",CSR,2515
