rank,name,fed,rating
1,"Kasparov, Garry",RUS,2830
2,"Fischer, Robert J",USA,2780
3,"Kramnik, Vladimir",RUS,2777
4,"Anand, Viswanathan",IND,2766
5,"Bareev, Evgeny",RUS,2739
6,"Shirov, Alexei",ESP,2737
7,"Topalov, Veselin",BUL,2735
8,"Grischuk, Alexander",RUS,2732
9,"Adams, Michael",ENG,2725
10,"Svidler, Peter",RUS,2723
11,"Leko, Peter",HUN,2722
12,"Polgar, Judit (GM)",HUN,2722
13,"Ponomariov, Ruslan",UKR,2718
14,"Kamsky, Gata",USA,2717
15,"Ivanchuk, Vassily",UKR,2710
16,"Dreev, Alexey",RUS,2705
17,"Gelfand, Boris",ISR,2703
18,"Morozevich, Alexander",RUS,2702
19,"Short, Nigel D.",ENG,2701
20,"Malakhov, Vladimir",RUS,2696
21,"Sokolov, Ivan",NED,2695
22,"Azmaiparashvili, Zurab",GEO,2693
23,"Karpov, Anatoly",RUS,2693
24,"Akopian, Vladimir",ARM,2684
25,"Ye, Jiangchuan",CHN,2681
26,"Sasikiran, Krishnan",IND,2679
27,"Khalifman, Alexander",RUS,2678
28,"Nisipeanu, Liviu-Dieter",ROM,2675
29,"Bologan, Viktor",MDA,2673
30,"Rublevsky, Sergei",RUS,2672
31,"Smirin, Ilia",ISR,2670
32,"Kasimdzhanov, Rustam",UZB,2668
33,"Beliavsky, Alexander G",SLO,2667
34,"Lautier, Joel",FRA,2666
35,"Aleksandrov, Aleksej",BLR,2664
36,"Bacrot, Etienne",FRA,2664
37,"Vallejo Pons, Francisco",ESP,2662
38,"Onischuk, Alexander",USA,2661
39,"Epishin, Vladimir",RUS,2658
40,"Sakaev, Konstantin",RUS,2657
41,"Gurevich, Mikhail",BEL,2656
42,"Kobalia, Mikhail",RUS,2656
43,"Fressinet, Laurent",FRA,2654
44,"Van Wely, Loek",NED,2654
45,"Zvjaginsev, Vadim",RUS,2653
46,"Georgiev, Kiril",MKD,2651
47,"Radjabov, Teimour",AZE,2650
48,"Aronian, Levon",GER,2649
49,"McShane, Luke J.",ENG,2649
50,"Nikolic, Predrag",BIH,2647
51,"Graf, Alexander",GER,2646
52,"Sutovsky, Emil",ISR,2646
53,"Movsesian, Sergei",SVK,2645
54,"Tkachiev, Vladislav",FRA,2645
55,"Salov, Valery",RUS,2644
56,"Hjartarson, Johann",ISL,2640
57,"Zhang, Zhong",CHN,2639
58,"Macieja, Bartlomiej",POL,2635
59,"Tregubov, Pavel V.",RUS,2635
60,"Lastin, Alexander",RUS,2634
61,"Motylev, Alexander",RUS,2634
62,"Rozentalis, Eduardas",LTU,2633
63,"Vescovi, Giovanni",BRA,2633
64,"Almasi, Zoltan",HUN,2631
65,"Filippov, Valerij",RUS,2630
66,"Lputian, Smbat G",ARM,2630
67,"Goldin, Alexander",USA,2629
68,"Smirnov, Pavel",RUS,2629
69,"Khenkin, Igor",GER,2627
70,"Kotronias, Vasilios",CYP,2626
71,"Nielsen, Peter Heine",DEN,2626
72,"Sadler, Matthew",ENG,2626
73,"Kaidanov, Gregory S",USA,2624
74,"Piket, Jeroen",NED,2624
75,"Granda Zuniga, Julio E",PER,2623
76,"Vaganian, Rafael A",ARM,2623
77,"Seirawan, Yasser",USA,2621
78,"Volkov, Sergey",RUS,2620
79,"Moiseenko, Alexander",UKR,2618
80,"Nunn, John D.M.",ENG,2617
81,"Berkes, Ferenc",HUN,2616
82,"Hansen, Curt",DEN,2616
83,"Sargissian, Gabriel",ARM,2614
84,"Vladimirov, Evgeny",KAZ,2614
85,"Alekseev, Evgeny",RUS,2613
86,"Lutz, Christopher",GER,2613
87,"Giorgadze, Giorgi",GEO,2612
88,"Iordachescu, Viorel",MDA,2611
89,"Dautov, Rustem",GER,2610
90,"Kazhgaleyev, Murtas",KAZ,2610
91,"Markowski, Tomasz",POL,2610
92,"Avrukh, Boris",ISR,2609
93,"Hodgson, Julian M.",ENG,2609
94,"Van Den Doel, Erik",NED,2609
95,"Dorfman, Josif D",FRA,2608
96,"Najer, Evgeniy",RUS,2608
97,"Xu, Jun",CHN,2608
98,"Dominguez, Lenier",CUB,2607
99,"Eingorn, Vereslav S",UKR,2607
100,"Galkin, Alexander",RUS,2607
