rank,name,fed,rating
1,"Topalov, Veselin",BUL,2813
2,"Kasparov, Garry",RUS,2812
3,"Anand, Viswanathan",IND,2788
4,"Carlsen, Magnus",NOR,2772
5,"Aronian, Levon",ARM,2768
6,"Jakovenko, Dmitry",RUS,2760
7,"Kramnik, Vladimir",RUS,2759
8,"Leko, Peter",HUN,2756
9,"Radjabov, Teimour",AZE,2756
10,"Gelfand, Boris",ISR,2755
11,"Morozevich, Alexander",RUS,2751
12,"Gashimov, Vugar",AZE,2740
13,"Svidler, Peter",RUS,2739
14,"Wang, Yue",CHN,2736
15,"Grischuk, Alexander",RUS,2733
16,"Shirov, Alexei",ESP,2732
17,"Ponomariov, Ruslan",UKR,2727
18,"Bacrot, Etienne",FRA,2721
19,"Kamsky, Gata",USA,2717
20,"Karjakin, Sergey",UKR,2717
21,"Mamedyarov, Shakhriyar",AZE,2717
22,"Dominguez Perez, Leinier",CUB,2716
23,"Eljanov, Pavel",UKR,2716
24,"Movsesian, Sergei",SVK,2716
25,"Alekseev, Evgeny",RUS,2714
26,"Akopian, Vladimir",ARM,2712
27,"Motylev, Alexander",RUS,2710
28,"Nakamura, Hikaru",USA,2710
29,"Malakhov, Vladimir",RUS,2707
30,"Ivanchuk, Vassily",UKR,2703
31,"Rublevsky, Sergei",RUS,2703
32,"Vachier-Lagrave, Maxime",FRA,2703
33,"Bu, Xiangzhi",CHN,2702
34,"Ni, Hua",CHN,2701
35,"Adams, Michael",ENG,2699
36,"Onischuk, Alexander",USA,2699
37,"Naiditsch, Arkadij",GER,2697
38,"Miroshnichenko, Evgenij",UKR,2696
39,"Vallejo Pons, Francisco",ESP,2693
40,"Wang, Hao",CHN,2690
41,"Bologan, Viktor",MDA,2689
42,"Tomashevsky, Evgeny",RUS,2689
43,"Navara, David",CZE,2687
44,"Polgar, Judit",HUN,2687
45,"Almasi, Zoltan",HUN,2684
46,"Jobava, Baadur",GEO,2684
47,"Short, Nigel D",ENG,2684
48,"Moiseenko, Alexander",UKR,2682
49,"Timofeev, Artyom",RUS,2681
50,"Vitiugov, Nikita",RUS,2681
51,"Nielsen, Peter Heine",DEN,2680
52,"Harikrishna, P.",IND,2679
53,"Cheparinov, Ivan",BUL,2678
54,"Volokitin, Andrei",UKR,2678
55,"Inarkiev, Ernesto",RUS,2675
56,"Nisipeanu, Liviu-Dieter",ROU,2675
57,"Sutovsky, Emil",ISR,2675
58,"Tiviakov, Sergei",NED,2674
59,"Kasimdzhanov, Rustam",UZB,2672
60,"Caruana, Fabiano",ITA,2670
61,"Grachev, Boris",RUS,2669
62,"Kurnosov, Igor",RUS,2669
63,"Sasikiran, Krishnan",IND,2669
64,"Fressinet, Laurent",FRA,2667
65,"Sargissian, Gabriel",ARM,2667
66,"Fridman, Daniel",GER,2665
67,"Guseinov, Gadir",AZE,2664
68,"Najer, Evgeniy",RUS,2663
69,"Beliavsky, Alexander G",SLO,2662
70,"Dreev, Alexey",RUS,2660
71,"Milov, Vadim",SUI,2659
72,"Lautier, Joel",FRA,2658
73,"Meier, Georg",GER,2658
74,"Roiz, Michael",ISR,2658
75,"Socko, Bartosz",POL,2656
76,"Fedorchuk, Sergey A.",UKR,2655
77,"Landa, Konstantin",RUS,2655
78,"Sokolov, Ivan",BIH,2655
79,"Van Wely, Loek",NED,2655
80,"Efimenko, Zahar",UKR,2654
81,"Tregubov, Pavel V.",RUS,2652
82,"Areshchenko, Alexander",UKR,2651
83,"Pashikian, Arman",ARM,2650
84,"Savchenko, Boris",RUS,2650
85,"Smirin, Ilia",ISR,2650
86,"Tkachiev, Vladislav",FRA,2650
87,"Andreikin, Dmitry",RUS,2648
88,"Lastin, Alexander",RUS,2648
89,"Shulman, Yuri",USA,2648
90,"Berkes, Ferenc",HUN,2647
91,"Granda Zuniga, Julio E",PER,2647
92,"Postny, Evgeny",ISR,2647
93,"Riazantsev, Alexander",RUS,2647
94,"Afromeev, Vladimir",RUS,2646
95,"Seirawan, Yasser",USA,2646
96,"So, Wesley",PHI,2646
97,"Georgiev, Kiril",BUL,2645
98,"Kobalia, Mikhail",RUS,2645
99,"Mamedov, Rauf",AZE,2645
100,"Karpov, Anatoly",RUS,2644
