rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2814
2,"Kasparov, Garry",RUS,2812
3,"Anand, Viswanathan",IND,2810
4,"Aronian, Levon",ARM,2805
5,"Kramnik, Vladimir",RUS,2784
6,"Karjakin, Sergey",RUS,2776
7,"Topalov, Veselin",BUL,2775
8,"Grischuk, Alexander",RUS,2773
9,"Mamedyarov, Shakhriyar",AZE,2772
10,"Ivanchuk, Vassily",UKR,2764
11,"Nakamura, Hikaru",USA,2751
12,"Ponomariov, Ruslan",UKR,2744
13,"Radjabov, Teimour",AZE,2744
14,"Gashimov, Vugar",AZE,2736
15,"Wang, Yue",CHN,2734
16,"Gelfand, Boris",ISR,2733
17,"Nepomniachtchi, Ian",RUS,2733
18,"Wang, Hao",CHN,2731
19,"Kamsky, Gata",USA,2730
20,"Svidler, Peter",RUS,2730
21,"Wojtaszek, Radoslaw",POL,2726
22,"Eljanov, Pavel",UKR,2724
23,"Adams, Michael",ENG,2723
24,"Bacrot, Etienne",FRA,2723
25,"Shirov, Alexei",ESP,2722
26,"Caruana, Fabiano",ITA,2721
27,"Movsesian, Sergei",ARM,2721
28,"Almasi, Zoltan",HUN,2719
29,"Jakovenko, Dmitry",RUS,2718
30,"Leko, Peter",HUN,2717
31,"Vachier-Lagrave, Maxime",FRA,2715
32,"Malakhov, Vladimir",RUS,2714
33,"Vitiugov, Nikita",RUS,2709
34,"Navara, David",CZE,2708
35,"Fressinet, Laurent",FRA,2707
36,"Jobava, Baadur",GEO,2707
37,"Alekseev, Evgeny",RUS,2701
38,"Efimenko, Zahar",UKR,2701
39,"Morozevich, Alexander",RUS,2700
40,"Vallejo Pons, Francisco",ESP,2698
41,"Sutovsky, Emil",ISR,2695
42,"Tomashevsky, Evgeny",RUS,2695
43,"Dreev, Aleksey",RUS,2694
44,"Bologan, Viktor",MDA,2693
45,"Sasikiran, Krishnan",IND,2690
46,"Andreikin, Dmitry",RUS,2689
47,"Onischuk, Alexander",USA,2689
48,"Riazantsev, Alexander",RUS,2689
49,"Laznicka, Viktor",CZE,2688
50,"Motylev, Alexander",RUS,2687
51,"Giri, Anish",NED,2686
52,"Polgar, Judit",HUN,2686
53,"Naiditsch, Arkadij",GER,2685
54,"Kasimdzhanov, Rustam",UZB,2681
55,"Timofeev, Artyom",RUS,2681
56,"Berkes, Ferenc",HUN,2678
57,"Nisipeanu, Liviu-Dieter",ROU,2678
58,"Rublevsky, Sergei",RUS,2678
59,"Volokitin, Andrei",UKR,2678
60,"Bu, Xiangzhi",CHN,2677
61,"Van Wely, Loek",NED,2676
62,"Akopian, Vladimir",ARM,2675
63,"So, Wesley",PHI,2673
64,"Inarkiev, Ernesto",RUS,2672
65,"Areshchenko, Alexander",UKR,2671
66,"Zhigalko, Sergei",BLR,2671
67,"Korobov, Anton",UKR,2670
68,"Miroshnichenko, Evgenij",UKR,2670
69,"Moiseenko, Alexander",UKR,2670
70,"Nielsen, Peter Heine",DEN,2670
71,"Georgiev, Kiril",BUL,2669
72,"Harikrishna, P.",IND,2667
73,"Meier, Georg",GER,2667
74,"Sargissian, Gabriel",ARM,2667
75,"Kobalia, Mikhail",RUS,2666
76,"Cheparinov, Ivan",BUL,2665
77,"Le, Quang Liem",VIE,2664
78,"McShane, Luke J",ENG,2664
79,"Bareev, Evgeny",RUS,2663
80,"Kurnosov, Igor",RUS,2662
81,"Smeets, Jan",NED,2662
82,"Grachev, Boris",RUS,2660
83,"Mamedov, Rauf",AZE,2660
84,"Smirin, Ilia",ISR,2660
85,"Socko, Bartosz",POL,2660
86,"Zvjaginsev, Vadim",RUS,2660
87,"Gharamian, Tigran",FRA,2658
88,"Lautier, Joel",FRA,2658
89,"Short, Nigel D",ENG,2658
90,"Feller, Sebastien",FRA,2657
91,"Sokolov, Ivan",NED,2657
92,"Nyback, Tomi",FIN,2656
93,"Fridman, Daniel",GER,2655
94,"Zhou, Jianchao",CHN,2655
95,"Milov, Vadim",SUI,2653
96,"Gustafsson, Jan",GER,2652
97,"Ganguly, Surya Shekhar",IND,2651
98,"Potkin, Vladimir",RUS,2651
99,"Fedorchuk, Sergey A.",UKR,2650
100,"Khismatullin, Denis",RUS,2649
