rank,name,fed,rating
1,"Carlsen, Magnus",NO,2856
2,"Ding, Liren",CN,2811
3,"Nepomniachtchi, Ian",RU,2793
4,"Firouzja, Alireza",FR,2785
5,"So, Wesley",US,2774
6,"Nakamura, Hikaru",US,2768
7,"Giri, Anish",NL,2764
8,"Caruana, Fabiano",US,2763
9,"Anand, Viswanathan",IN,2756
10,"Aronian, Levon",US,2755
11,"Rapport, Richard",RO,2754
12,"Dominguez Perez, Leinier",US,2747
13,"Mamedyarov, Shakhriyar",AZ,2747
14,"Vachier-Lagrave, Maxime",FR,2747
15,"Karjakin, Sergey",RU,2747
16,"Radjabov, Teimour",AZ,2747
17,"Grischuk, Alexander",RU,2745
18,Gukesh D,IN,2732
19,"Duda, Jan-Krzysztof",PL,2731
20,"Andreikin, Dmitry",FF,2729
21,Erigaisi Arjun,IN,2728
22,Le Quang Liem,VN,2728
23,"Topalov, Veselin",BG,2728
24,"Wei, Yi",CN,2722
25,"Vitiugov, Nikita",FF,2722
26,"Wang, Hao",CN,2722
27,"Maghsoodloo, Parham",IR,2721
28,"Yu, Yangyi",CN,2718
29,"Harikrishna, Pentala",IN,2717
30,"Vallejo Pons, Francisco",ES,2716
31,"Abdusattorov, Nodirbek",UZ,2713
32,"Shankland, Sam",US,2712
33,"Sargissian, Gabriel",AM,2711
34,"Vidit, Santosh Gujrathi",IN,2710
35,"Sjugirov, Sanan",RU,2709
36,"Dubov, Daniil",RU,2708
37,"Deac, Bogdan-Daniel",RO,2707
38,"Artemiev, Vladislav",RU,2701
39,"Keymer, Vincent",DE,2700
40,"Niemann, Hans Moke",US,2699
41,"Bu, Xiangzhi",CN,2698
42,"Eljanov, Pavel",UA,2697
43,"Tomashevsky, Evgeny",RU,2696
44,"Van Foreest, Jorden",NL,2694
45,"Wojtaszek, Radoslaw",PL,2693
46,"Alekseenko, Kirill",FF,2691
47,"Robson, Ray",US,2690
48,"Xiong, Jeffery",US,2690
49,"Cheparinov, Ivan",BG,2689
50,"Adams, Michael",EN,2689
51,"Fedoseev, Vladimir",FF,2688
52,Praggnanandhaa R,IN,2687
53,"Nyzhnyk, Illya",UA,2687
54,"Moussard, Jules",FR,2686
55,"Predke, Alexandr",FF,2684
56,"Sevian, Samuel",US,2684
57,"Oparin, Grigoriy",US,2683
58,"Svidler, Peter",RU,2683
59,"Jakovenko, Dmitry",RU,2682
60,"Santos Latasa, Jaime",ES,2677
61,"Almasi, Zoltan",HU,2677
62,"Salem, A.R. Saleh",AE,2677
63,"Navara, David",CZ,2676
64,"Martirosyan, Haik M.",AM,2675
65,"Kovalenko, Igor",UA,2674
66,Nihal Sarin,IN,2673
67,"Korobov, Anton",UA,2672
68,"Li, Chao b",CN,2672
69,"Kasimdzhanov, Rustam",UZ,2670
70,"Esipenko, Andrey",FF,2668
71,"Gelfand, Boris",IL,2668
72,"Saric, Ivan",HR,2668
73,"Naiditsch, Arkadij",AZ,2667
74,"Ni, Hua",CN,2667
75,"Amin, Bassem",EG,2667
76,"Howell, David W L",EN,2667
77,"Najer, Evgeniy",RU,2666
78,"Kamsky, Gata",US,2666
79,Narayanan.S.L,IN,2663
80,"Yakubboev, Nodirbek",UZ,2663
81,"Matlakov, Maxim",RU,2662
82,"Shirov, Alexei",ES,2662
83,"Sarana, Alexey",FF,2662
84,"Guseinov, Gadir",AZ,2661
85,"Inarkiev, Ernesto",RU,2661
86,"Sargsyan, Shant",AM,2661
87,"Ma, Qun",CN,2659
88,"Kryvoruchko, Yuriy",UA,2658
89,"Tabatabaei, M. Amin",IR,2657
90,"Tari, Aryan",NO,2656
91,"Anton Guijarro, David",ES,2655
92,"Sindarov, Javokhir",UZ,2654
93,"McShane, Luke J",EN,2653
94,"Swiercz, Dariusz",US,2652
95,"Berkes, Ferenc",HU,2651
96,"Grandelius, Nils",SE,2651
97,"Malakhov, Vladimir",FF,2651
98,"Bluebaum, Matthias",DE,2647
99,"Bacrot, Etienne",FR,2646
100,"Donchenko, Alexander",DE,2646
