rank,name,fed,rating
1,"Kasparov, Garry",RUS,2812
2,"Anand, Viswanathan",IND,2786
3,"Fischer, Robert J",USA,2780
4,"Kramnik, Vladimir",RUS,2772
5,"Topalov, Veselin",BUL,2772
6,"Morozevich, Alexander",RUS,2762
7,"Aronian, Levon",ARM,2759
8,"Mamedyarov, Shakhriyar",AZE,2757
9,"Radjabov, Teimour",AZE,2747
10,"Leko, Peter",HUN,2738
11,"Svidler, Peter",RUS,2736
12,"Adams, Michael",ENG,2734
13,"Gelfand, Boris",ISR,2733
14,"Ivanchuk, Vassily",UKR,2729
15,"Polgar, Judit",HUN,2727
16,"Navara, David",CZE,2720
17,"Grischuk, Alexander",RUS,2717
18,"Ponomariov, Ruslan",UKR,2717
19,"Bacrot, Etienne",FRA,2709
20,"Jakovenko, Dmitry",RUS,2708
21,"Kamsky, Gata",USA,2705
22,"Akopian, Vladimir",ARM,2703
23,"Shirov, Alexei",ESP,2699
24,"Carlsen, Magnus",NOR,2693
25,"Nisipeanu, Liviu-Dieter",ROM,2693
26,"Short, Nigel D",ENG,2691
27,"Sasikiran, Krishnan",IND,2690
28,"Eljanov, Pavel",UKR,2686
29,"Karjakin, Sergey",UKR,2686
30,"Rublevsky, Sergei",RUS,2680
31,"Alekseev, Evgeny",RUS,2679
32,"Malakhov, Vladimir",RUS,2679
33,"Dominguez Perez, Lenier",CUB,2678
34,"Kasimdzhanov, Rustam",UZB,2677
35,"Vallejo Pons, Francisco",ESP,2676
36,"Almasi, Zoltan",HUN,2675
37,"Milov, Vadim",SUI,2675
38,"Van Wely, Loek",NED,2674
39,"Inarkiev, Ernesto",RUS,2669
40,"Karpov, Anatoly",RUS,2668
41,"Nakamura, Hikaru",USA,2663
42,"Onischuk, Alexander",USA,2663
43,"Sokolov, Ivan",NED,2663
44,"Tiviakov, Sergei",NED,2663
45,"Krasenkow, Michal",POL,2661
46,"Lautier, Joel",FRA,2661
47,"Zvjaginsev, Vadim",RUS,2659
48,"Jobava, Baadur",GEO,2658
49,"Timofeev, Artyom",RUS,2658
50,"Zhang, Pengxiang",CHN,2657
51,"Areshchenko, Alexander",UKR,2656
52,"Bu, Xiangzhi",CHN,2656
53,"Wang, Yue",CHN,2656
54,"Naiditsch, Arkadij",GER,2654
55,"Ni, Hua",CHN,2654
56,"Volokitin, Andrei",UKR,2654
57,"Georgiev, Kiril",BUL,2653
58,"Miton, Kamil",POL,2653
59,"Tkachiev, Vladislav",FRA,2652
60,"Sargissian, Gabriel",ARM,2651
61,"Harikrishna, P.",IND,2650
62,"Smirin, Ilia",ISR,2650
63,"Nielsen, Peter Heine",DEN,2649
64,"Beliavsky, Alexander G",SLO,2648
65,"Sutovsky, Emil",ISR,2648
66,"Cheparinov, Ivan",BUL,2646
67,"Miroshnichenko, Evgenij",UKR,2646
68,"Avrukh, Boris",ISR,2644
69,"Fressinet, Laurent",FRA,2644
70,"Gashimov, Vugar",AZE,2644
71,"Salov, Valery",RUS,2644
72,"Bareev, Evgeny",RUS,2643
73,"Ehlvest, Jaan",USA,2643
74,"Motylev, Alexander",RUS,2642
75,"Movsesian, Sergei",SVK,2642
76,"Seirawan, Yasser",USA,2642
77,"Izoria, Zviad",GEO,2641
78,"Socko, Bartosz",POL,2641
79,"Tomashevsky, Evgeny",RUS,2641
80,"Volkov, Sergey",RUS,2640
81,"Gurevich, Mikhail",TUR,2639
82,"Kobalia, Mikhail",RUS,2639
83,"Wang, Hao",CHN,2638
84,"Bologan, Viktor",MDA,2636
85,"Asrian, Karen",ARM,2635
86,"Efimenko, Zahar",UKR,2635
87,"Fridman, Daniel",GER,2635
88,"Lputian, Smbat G",ARM,2634
89,"Dreev, Alexey",RUS,2633
90,"Sakaev, Konstantin",RUS,2633
91,"Azmaiparashvili, Zurab",GEO,2632
92,"Ye, Jiangchuan",CHN,2632
93,"Nikolic, Predrag",BIH,2631
94,"Smirnov, Pavel",RUS,2631
95,"Moiseenko, Alexander",UKR,2630
96,"Bauer, Christian",FRA,2629
97,"Khenkin, Igor",GER,2629
98,"Afromeev, Vladimir",RUS,2628
99,"Vladimirov, Evgeny",KAZ,2627
100,"Gagunashvili, Merab",GEO,2625
