rank,name,fed,rating
1,"Kasparov, Garry",RUS,2817
2,"Anand, Viswanathan",IND,2782
3,"Fischer, Robert J",USA,2780
4,"Kramnik, Vladimir",RUS,2770
5,"Morozevich, Alexander",RUS,2743
6,"Leko, Peter",HUN,2741
7,"Adams, Michael",ENG,2738
8,"Topalov, Veselin",BUL,2737
9,"Polgar, Judit",HUN,2728
10,"Svidler, Peter",RUS,2727
11,"Shirov, Alexei",ESP,2725
12,"Ponomariov, Ruslan",UKR,2722
13,"Kamsky, Gata",USA,2717
14,"Bareev, Evgeny",RUS,2715
15,"Ivanchuk, Vassily",UKR,2715
16,"Bacrot, Etienne",FRA,2712
17,"Gelfand, Boris",ISR,2709
18,"Grischuk, Alexander",RUS,2705
19,"Akopian, Vladimir",ARM,2692
20,"Dreev, Alexey",RUS,2690
21,"Nisipeanu, Liviu-Dieter",ROM,2686
22,"Rublevsky, Sergei",RUS,2686
23,"Short, Nigel D.",ENG,2684
24,"Milov, Vadim",SUI,2683
25,"Karpov, Anatoly",RUS,2682
26,"Ye, Jiangchuan",CHN,2681
27,"Van Wely, Loek",NED,2680
28,"Azmaiparashvili, Zurab",GEO,2679
29,"Beliavsky, Alexander G",SLO,2679
30,"Sokolov, Ivan",NED,2679
31,"Sutovsky, Emil",ISR,2679
32,"Vallejo Pons, Francisco",ESP,2679
33,"Malakhov, Vladimir",RUS,2674
34,"Aronian, Levon",ARM,2671
35,"Nikolic, Predrag",BIH,2671
36,"Smirin, Ilia",ISR,2671
37,"Khalifman, Alexander",RUS,2669
38,"Gurevich, Mikhail",BEL,2667
39,"Aleksandrov, Aleksej",BLR,2666
40,"Lautier, Joel",FRA,2666
41,"Sasikiran, Krishnan",IND,2666
42,"Radjabov, Teimour",AZE,2664
43,"Sakaev, Konstantin",RUS,2664
44,"Bologan, Viktor",MDA,2663
45,"Mamedyarov, Shakhriyar",AZE,2662
46,"Graf, Alexander",GER,2661
47,"Motylev, Alexander",RUS,2658
48,"Onischuk, Alexander",USA,2655
49,"Nielsen, Peter Heine",DEN,2652
50,"Zvjaginsev, Vadim",RUS,2650
51,"Vescovi, Giovanni",BRA,2648
52,"Movsesian, Sergei",SVK,2646
53,"Almasi, Zoltan",HUN,2644
54,"Salov, Valery",RUS,2644
55,"McShane, Luke J.",ENG,2643
56,"Vaganian, Rafael A",ARM,2642
57,"Kasimdzhanov, Rustam",UZB,2640
58,"Moiseenko, Alexander",UKR,2640
59,"Volokitin, Andrei",UKR,2638
60,"Fressinet, Laurent",FRA,2637
61,"Epishin, Vladimir",RUS,2635
62,"Hansen, Curt",DEN,2635
63,"Lputian, Smbat G",ARM,2634
64,"Iordachescu, Viorel",MDA,2633
65,"Macieja, Bartlomiej",POL,2633
66,"Krasenkow, Michal",POL,2632
67,"Seirawan, Yasser",USA,2631
68,"Kozul, Zdenko",CRO,2630
69,"Miladinovic, Igor",GRE,2630
70,"Dominguez, Lenier",CUB,2629
71,"Bruzon, Lazaro",CUB,2628
72,"Hjartarson, Johann",ISL,2628
73,"Tregubov, Pavel V.",RUS,2628
74,"Vladimirov, Evgeny",KAZ,2628
75,"Filippov, Valerij",RUS,2627
76,"Georgiev, Kiril",MKD,2626
77,"Sadvakasov, Darmen",KAZ,2626
78,"Volkov, Sergey",RUS,2625
79,"Dautov, Rustem",GER,2624
80,"Goldin, Alexander",USA,2624
81,"Huebner, Robert Dr.",GER,2624
82,"Piket, Jeroen",NED,2624
83,"Kaidanov, Gregory S",USA,2621
84,"Bu, Xiangzhi",CHN,2620
85,"Fedorov, Alexei",BLR,2620
86,"Smirnov, Pavel",RUS,2620
87,"Rozentalis, Eduardas",LTU,2619
88,"Gyimesi, Zoltan",HUN,2618
89,"Illescas Cordoba, Miguel",ESP,2618
90,"Kobalia, Mikhail",RUS,2618
91,"Nunn, John D.M.",ENG,2617
92,"Sadler, Matthew",ENG,2617
93,"Sargissian, Gabriel",ARM,2617
94,"Xu, Jun",CHN,2617
95,"Navara, David",CZE,2616
96,"Jobava, Baadur",GEO,2615
97,"Miroshnichenko, Evgenij",UKR,2615
98,"Tkachiev, Vladislav",FRA,2615
99,"Berkes, Ferenc",HUN,2614
100,"Eljanov, Pavel",UKR,2613
