rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2821
2,"Anand, Viswanathan",IND,2817
3,"Kasparov, Garry",RUS,2812
4,"Aronian, Levon",ARM,2805
5,"Karjakin, Sergey",RUS,2788
6,"Kramnik, Vladimir",RUS,2781
7,"Nakamura, Hikaru",USA,2770
8,"Ivanchuk, Vassily",UKR,2768
9,"Topalov, Veselin",BUL,2768
10,"Mamedyarov, Shakhriyar",AZE,2765
11,"Ponomariov, Ruslan",UKR,2764
12,"Gashimov, Vugar",AZE,2760
13,"Gelfand, Boris",ISR,2746
14,"Grischuk, Alexander",RUS,2746
15,"Radjabov, Teimour",AZE,2744
16,"Kamsky, Gata",USA,2741
17,"Svidler, Peter",RUS,2739
18,"Jakovenko, Dmitry",RUS,2736
19,"Vitiugov, Nikita",RUS,2733
20,"Almasi, Zoltan",HUN,2726
21,"Vallejo Pons, Francisco",ESP,2724
22,"Navara, David",CZE,2722
23,"Vachier-Lagrave, Maxime",FRA,2722
24,"Dominguez Perez, Leinier",CUB,2719
25,"Wang, Hao",CHN,2718
26,"Leko, Peter",HUN,2717
27,"Adams, Michael",ENG,2715
28,"Le, Quang Liem",VIE,2715
29,"Moiseenko, Alexander",UKR,2715
30,"Shirov, Alexei",ESP,2714
31,"Jobava, Baadur",GEO,2713
32,"Caruana, Fabiano",ITA,2711
33,"Dreev, Aleksey",RUS,2711
34,"Nepomniachtchi, Ian",RUS,2711
35,"Bacrot, Etienne",FRA,2710
36,"Wang, Yue",CHN,2709
37,"Tomashevsky, Evgeny",RUS,2707
38,"Efimenko, Zahar",UKR,2706
39,"Malakhov, Vladimir",RUS,2706
40,"Naiditsch, Arkadij",GER,2706
41,"Giri, Anish",NED,2701
42,"Movsesian, Sergei",ARM,2700
43,"Sutovsky, Emil",ISR,2700
44,"Polgar, Judit",HUN,2699
45,"Fressinet, Laurent",FRA,2698
46,"Eljanov, Pavel",UKR,2697
47,"Andreikin, Dmitry",RUS,2696
48,"Berkes, Ferenc",HUN,2696
49,"Morozevich, Alexander",RUS,2694
50,"Zhigalko, Sergei",BLR,2689
51,"Riazantsev, Alexander",RUS,2688
52,"Short, Nigel D",ENG,2687
53,"Motylev, Alexander",RUS,2685
54,"Rublevsky, Sergei",RUS,2684
55,"Van Wely, Loek",NED,2683
56,"Volokitin, Andrei",UKR,2683
57,"Wojtaszek, Radoslaw",POL,2683
58,"Areshchenko, Alexander",UKR,2682
59,"Potkin, Vladimir",RUS,2682
60,"Laznicka, Viktor",CZE,2681
61,"Nielsen, Peter Heine",DEN,2681
62,"Sasikiran, Krishnan",IND,2681
63,"Grachev, Boris",RUS,2680
64,"Inarkiev, Ernesto",RUS,2679
65,"Kobalia, Mikhail",RUS,2679
66,"Mamedov, Rauf",AZE,2679
67,"Bologan, Viktor",MDA,2678
68,"Smirin, Ilia",ISR,2676
69,"Bu, Xiangzhi",CHN,2675
70,"Onischuk, Alexander",USA,2675
71,"Bruzon Batista, Lazaro",CUB,2673
72,"Sokolov, Ivan",NED,2672
73,"Yu, Yangyi",CHN,2672
74,"Korobov, Anton",UKR,2671
75,"McShane, Luke J",ENG,2671
76,"Gharamian, Tigran",FRA,2670
77,"Cheparinov, Ivan",BUL,2669
78,"Harikrishna, P.",IND,2669
79,"Kasimdzhanov, Rustam",UZB,2669
80,"Li, Chao b",CHN,2669
81,"Roiz, Michael",ISR,2669
82,"Akopian, Vladimir",ARM,2667
83,"Feller, Sebastien",FRA,2666
84,"Timofeev, Artyom",RUS,2665
85,"Bareev, Evgeny",RUS,2663
86,"Sargissian, Gabriel",ARM,2663
87,"Ni, Hua",CHN,2662
88,"Alekseev, Evgeny",RUS,2659
89,"Fridman, Daniel",GER,2659
90,"Zvjaginsev, Vadim",RUS,2659
91,"Lautier, Joel",FRA,2658
92,"So, Wesley",PHI,2658
93,"Khismatullin, Denis",RUS,2656
94,"Meier, Georg",GER,2656
95,"Sandipan, Chanda",IND,2656
96,"Ding, Liren",CHN,2654
97,"Georgiev, Kiril",BUL,2654
98,"Kryvoruchko, Yuriy",UKR,2652
99,"Markus, Robert",SRB,2652
100,"Milov, Vadim",SUI,2651
