rank,name,fed,rating
1,"Fischer, Robert James",USA,2785
2,"Spassky, Boris V.",URS,2660
3,"Petrosian, Tigran",URS,2645
4,"Polugaevsky, Lev",URS,2645
5,"Korchnoi, Viktor",URS,2640
6,"Portisch, Lajos",HUN,2640
7,"Botvinnik, Mikhail",URS,2630
8,"Karpov, Anatoly",URS,2630
9,"Larsen, Bent",DEN,2625
10,"Tal, Mikhail N.",URS,2625
11,"Smyslov, Vassily",URS,2620
12,"Stein, Leonid",URS,2620
13,"Hort, Vlastimil",CSR,2600
14,"Keres, Paul",URS,2600
15,"Savon, Vladimir A.",URS,2595
16,"Geller, Efim P.",URS,2590
17,"Huebner, Robert",GER,2590
18,"Taimanov, Mark E.",URS,2590
19,"Bronstein, David I.",URS,2585
20,"Gligoric, Svetozar",YUG,2575
21,"Vasiukov, Evgeni",URS,2575
22,"Mecking, Henrique",BRA,2570
23,"Olafsson, Fridrik",ISL,2570
24,"Panno, Oscar",ARG,2570
25,"Reshevsky, Samuel H.",USA,2565
26,"Balashov, Yuri S.",URS,2560
27,"Byrne, Robert E.",USA,2560
28,"Gipslis, Aivars",URS,2560
29,"Krogius, Nikolai V.",URS,2560
30,"Tukmakov, Vladimir B.",URS,2560
31,"Kavalek, Lubomir",USA,2555
32,"Szabo, Laszlo",HUN,2555
33,"Averbakh, Yuri L.",URS,2550
34,"Kholmov, Ratmir D.",URS,2550
35,"Ljubojevic, Ljubomir",YUG,2550
36,"Schmid, Lothar",GER,2550
37,"Suetin, Alexey S.",URS,2550
38,"Evans, Larry M.",USA,2545
39,"Lutikov, Anatoly S.",URS,2545
40,"Pfleger, Helmut",GER,2545
41,"Smejkal, Jan",CSR,2545
42,"Darga, Klaus",GER,2540
43,"Liberzon, Vladimir M.",URS,2540
44,"Najdorf, Miguel",ARG,2540
45,"Andersson, Ulf",SWE,2535
46,"Shamkovich, Leonid",URS,2535
47,"Boleslavsky, Isaak",URS,2530
48,"Browne, Walter S.",AUS,2530
49,"Lein, Anatoly",URS,2530
50,"Sanguinetti, Raul",ARG,2530
51,"Uhlmann, Wolfgang",GDR,2530
52,"Unzicker, Wolfgang",GER,2530
53,"Gufeld, Eduard",URS,2525
54,"Matulovic, Milan",YUG,2525
55,"Furman, Semyen A.",URS,2520
56,"Gheorghiu, Florin",ROM,2520
57,"Gurgenidze, Bukhuti",URS,2520
58,"Ivkov, Borislav",YUG,2520
59,"Kuzmin, Gennadi P.",URS,2520
60,"Lombardy, William J.",USA,2520
61,"Planinc, Albin",YUG,2520
62,"Bagirov, Vladimir",URS,2515
63,"Benko, Pal C.",USA,2515
64,"Matanovic, Aleksandar",YUG,2515
65,"Platonov, Igor V.",URS,2515
66,"Antoshin, Vladimir S.",URS,2510
67,"Filip, Miroslav",CSR,2510
68,"Osnos, Viatcheslav",URS,2510
69,"Pachman, Ludek",CSR,2510
70,"Parma, Bruno",YUG,2510
71,"Vaganian, Rafael A.",URS,2510
72,"Zaitsev, Igor A.",URS,2510
73,"Ribli, Zoltan",HUN,2505
74,"Bolbochan, Julio",ARG,2500
75,"Dzindzikhashvili, Roman",URS,2500
76,"Velimirovic, Dragoljub",YUG,2500
77,"Forintos, Gyozo V.",HUN,2495
78,"Addison, Wiliam G.",USA,2490
79,"Averkin, Orest N.",URS,2490
80,"Dementiev, Oleg I.",URS,2490
81,"Dvoretzky, Mark",URS,2490
82,"Grigorian, Levon A.",URS,2490
83,"Hamann, Svend",DEN,2490
84,"Malich, Burkhard",GDR,2490
85,"Radulov, Ivan",BUL,2490
86,"Razuvaev, Yuri S.",URS,2490
87,"Sakharov, Yuri N.",URS,2490
88,"Zhidkov, Valery S.",URS,2490
89,"Bilek, Istvan",HUN,2485
90,"Csom, Istvan",HUN,2485
91,"Hecht, Hans-Joachim",GER,2485
92,"Kapengut, Albert Z.",URS,2485
93,"Nei, Iivo",URS,2485
94,"Podgaets, Mikhail",URS,2485
95,"Dely, Peter",HUN,2480
96,"Jansa, Vlastimil",CSR,2480
97,"Nikolaevsky, Yuri V.",URS,2480
98,"Ree, Hans",NED,2480
99,"Rukavina, Josip",YUG,2480
100,Shmit,URS,2480
