rank,name,fed,rating
1,"Carlsen, Magnus",NO,2823
2,"Caruana, Fabiano",US,2792
3,"Nakamura, Hikaru",US,2792
4,"Sindarov, Javokhir",UZ,2777
5,"Keymer, Vincent",DE,2767
6,"Abdusattorov, Nodirbek",UZ,2766
7,"So, Wesley",US,2765
8,"Giri, Anish",NL,2764
9,Erigaisi Arjun,IN,2757
10,"Wei, Yi",CN,2753
11,Praggnanandhaa R,IN,2750
12,"Firouzja, Alireza",FR,2749
13,"Duda, Jan-Krzysztof",PL,2743
14,"Anand, Viswanathan",IN,2739
15,"Ding, Liren",CN,2738
16,"Nepomniachtchi, Ian",RU,2735
17,"Dominguez Perez, Leinier",US,2732
18,Le Quang Liem,VN,2731
19,"Niemann, Hans Moke",US,2730
20,"Rapport, Richard",HU,2729
21,"Van Foreest, Jorden",NL,2728
22,"Aronian, Levon",US,2724
23,"Mamedyarov, Shakhriyar",AZ,2723
24,"Tabatabaei, M. Amin",IR,2722
25,Nihal Sarin,IN,2717
26,Gukesh D,IN,2717
27,"Vachier-Lagrave, Maxime",FR,2713
28,"Erdogmus, Yagiz Kaan",TR,2713
29,"Andreikin, Dmitry",FF,2710
30,"Yu, Yangyi",CN,2706
31,"Maghsoodloo, Parham",IR,2705
32,"Sevian, Samuel",US,2701
33,"Vidit, Santosh Gujrathi",IN,2697
34,"Liang, Awonder",US,2696
35,"Topalov, Veselin",BG,2695
36,"Bluebaum, Matthias",DE,2694
37,"Fedoseev, Vladimir",SI,2692
38,"Radjabov, Teimour",AZ,2689
39,"Yakubboev, Nodirbek",UZ,2685
40,"Wang, Hao",CN,2684
41,"Svidler, Peter",FF,2682
42,"Esipenko, Andrey",RU,2678
43,"Aravindh, Chithambaram VR.",IN,2677
44,"Leko, Peter",HU,2676
45,"Kovalenko, Igor",UA,2672
46,"Karthikeyan, Murali",IN,2668
47,Pranesh M,IN,2666
48,"Pranav, V",IN,2666
49,"Vitiugov, Nikita",EN,2666
50,"Howell, David W L",EN,2665
51,"Kasimdzhanov, Rustam",UZ,2665
52,"Sarana, Alexey",RS,2664
53,"Eljanov, Pavel",UA,2664
54,"Bu, Xiangzhi",CN,2661
55,"Robson, Ray",US,2659
56,"Shankland, Sam",US,2658
57,"Suleymanli, Aydin",AZ,2657
58,"Alekseenko, Kirill",AT,2656
59,"Xiong, Jeffery",US,2656
60,"Harikrishna, Pentala",IN,2655
61,"Svane, Frederik",DE,2655
62,"Vokhidov, Shamsiddin",UZ,2655
63,"Wojtaszek, Radoslaw",PL,2655
64,"Morozevich, Alexander",RU,2654
65,"Martirosyan, Haik M.",AM,2653
66,"Artemiev, Vladislav",RU,2653
67,"Dubov, Daniil",RU,2652
68,"Deac, Bogdan-Daniel",RO,2651
69,"Martinez Alcantara, Jose Eduardo",MX,2650
70,"Murzin, Volodar",FF,2650
71,"Chigaev, Maksim",ES,2648
72,Christiansen J,NO,2647
73,"Sargsyan, Shant",AM,2646
74,"Vallejo Pons, Francisco",ES,2644
75,"Gurel, Ediz",TR,2643
76,"Oparin, Grigoriy",US,2643
77,"Anton Guijarro, David",ES,2642
78,"Muradli, Mahammad",AZ,2642
79,"Gelfand, Boris",IL,2641
80,"Inarkiev, Ernesto",RU,2641
81,"Tari, Aryan",NO,2641
82,"Van Wely, Loek",NL,2640
83,"Salem, A.R. Saleh",AE,2640
84,"Mamedov, Rauf",AZ,2639
85,"Maroroa Jones, Gawain C B",EN,2639
86,"Hakobyan, Aram",AM,2638
87,"Mishra, Abhimanyu",US,2638
88,"Woodward, Andy",US,2638
89,Aryan Chopra,IN,2637
90,"Donchenko, Alexander",DE,2635
91,"Lu, Shanglei",CN,2635
92,"Sadhwani, Raunak",IN,2634
93,"Kollars, Dmitrij",DE,2634
94,"Nguyen, Thai Dai Van",CZ,2633
95,"Ponomariov, Ruslan",UA,2632
96,"Cheparinov, Ivan",BG,2631
97,"Puranik, Abhimanyu",IN,2629
98,"Ivanchuk, Vasyl",UA,2628
99,"Maurizzi, Marc`Andria",FR,2628
100,"Gledura, Benjamin",HU,2628
