rank,name,fed,rating
1,"Carlsen, Magnus",NO,2837
2,"Nakamura, Hikaru",US,2804
3,Gukesh D,IN,2787
4,Erigaisi Arjun,IN,2782
5,"Caruana, Fabiano",US,2776
6,"Abdusattorov, Nodirbek",UZ,2773
7,Praggnanandhaa R,IN,2758
8,"Wei, Yi",CN,2758
9,"Nepomniachtchi, Ian",RU,2757
10,"Firouzja, Alireza",FR,2757
11,"Aravindh, Chithambaram VR.",IN,2749
12,"So, Wesley",US,2748
13,"Mamedyarov, Shakhriyar",AZ,2748
14,"Aronian, Levon",US,2747
15,"Anand, Viswanathan",IN,2743
16,"Duda, Jan-Krzysztof",PL,2739
17,"Fedoseev, Vladimir",SI,2739
18,"Giri, Anish",NL,2738
19,"Dominguez Perez, Leinier",US,2738
20,"Niemann, Hans Moke",US,2736
21,"Ding, Liren",CN,2734
22,Le Quang Liem,VN,2729
23,"Rapport, Richard",HU,2722
24,"Vachier-Lagrave, Maxime",FR,2722
25,"Vidit, Santosh Gujrathi",IN,2720
26,"Keymer, Vincent",DE,2718
27,"Topalov, Veselin",BG,2717
28,"Yu, Yangyi",CN,2714
29,"Harikrishna, Pentala",IN,2707
30,"Sindarov, Javokhir",UZ,2706
31,"Wang, Hao",CN,2701
32,"Svidler, Peter",FF,2698
33,"Esipenko, Andrey",FF,2696
34,"Andreikin, Dmitry",FF,2695
35,"Sevian, Samuel",US,2694
36,"Dubov, Daniil",RU,2693
37,"Liang, Awonder",US,2692
38,"Robson, Ray",US,2692
39,"Radjabov, Teimour",AZ,2692
40,Nihal Sarin,IN,2687
41,"Maghsoodloo, Parham",IR,2684
42,"Bu, Xiangzhi",CN,2684
43,"Grischuk, Alexander",RU,2682
44,"Van Foreest, Jorden",NL,2681
45,"Artemiev, Vladislav",RU,2679
46,"Kasimdzhanov, Rustam",UZ,2678
47,"Kovalenko, Igor",UA,2676
48,"Sarana, Alexey",RS,2672
49,"Shankland, Sam",US,2670
50,"Vitiugov, Nikita",EN,2670
51,"Nguyen, Thai Dai Van",CZ,2668
52,"Deac, Bogdan-Daniel",RO,2668
53,"Svane, Frederik",DE,2668
54,"Eljanov, Pavel",UA,2668
55,"Howell, David W L",EN,2668
56,"Gledura, Benjamin",HU,2666
57,"Sargsyan, Shant",AM,2666
58,"Leko, Peter",HU,2666
59,"Navara, David",CZ,2665
60,"Sadhwani, Raunak",IN,2665
61,"Yakubboev, Nodirbek",UZ,2665
62,"Bluebaum, Matthias",DE,2662
63,"Tabatabaei, M. Amin",IR,2661
64,"Adams, Michael",EN,2661
65,"Oparin, Grigoriy",US,2660
66,"Saric, Ivan",HR,2659
67,Christiansen J,NO,2658
68,"Murzin, Volodar",FF,2658
69,"Mamedov, Rauf",AZ,2657
70,"Morozevich, Alexander",RU,2656
71,"Wojtaszek, Radoslaw",PL,2655
72,"Alekseenko, Kirill",AT,2654
73,"Maroroa Jones, Gawain C B",EN,2654
74,"Shevchenko, Kirill",RO,2653
75,"Gelfand, Boris",IL,2652
76,"Karthikeyan, Murali",IN,2651
77,"Dardha, Daniel",BE,2650
78,"Shirov, Alexei",ES,2650
79,"Inarkiev, Ernesto",RU,2650
80,"Yuffa, Daniil",ES,2649
81,"Vokhidov, Shamsiddin",UZ,2648
82,"Amin, Bassem",EG,2648
83,"Rodshtein, Maxim",IL,2647
84,"Indjic, Aleksandar",RS,2644
85,"Mendonca, Leon Luke",IN,2643
86,"Malakhov, Vladimir",FF,2642
87,"Sargissian, Gabriel",AM,2641
88,"Grandelius, Nils",SE,2640
89,"Wang, Yue",CN,2640
90,"Anton Guijarro, David",ES,2639
91,"Vallejo Pons, Francisco",ES,2638
92,"Bjerre, Jonas Buhl",DK,2636
93,"Gurel, Ediz",TR,2636
94,"Chigaev, Maksim",ES,2636
95,"Tari, Aryan",NO,2636
96,"Melkumyan, Hrant",AM,2636
97,"Puranik, Abhimanyu",IN,2636
98,"Xiong, Jeffery",US,2636
99,"Martirosyan, Haik M.",AM,2635
100,"Cheparinov, Ivan",BG,2635
