rank,name,fed,rating
1,Kanishk S K,IND,49
2,"Ivanov, Mikhail M",RUS,43
3,Binu Sebastian,IND,39
4,"Delgado Ramirez, Neuris",PAR,39
5,"Ram, S. Krishnan",IND,37
6,"Rodriguez Vila, Andres",URU,36
7,"Gungl, Theo",GER,35
8,Ravindra P,IND,33
9,Sarvadh Sathiaram,IND,33
10,Thrish Karthik,IND,33
11,Amitesh Kumar Sinha,IND,32
12,Vishwanath Kannam,IND,32
13,Aanandha Kumar M S,IND,31
14,"Motos Abellan, Daniel",ESP,31
15,"Perez Rodriguez, Cesar Alejandro",CUB,31
16,"Stukopin, Andrey",RUS,31
17,Anwuli Daniel,NGR,30
18,"Arpita, Mukherjee",IND,30
19,"Cubas, Jose Fernando",PAR,30
20,"Czebe, Attila",HUN,30
21,"Gorovets, Andrey",BLR,30
22,"Kropff, Ricardo",PAR,30
23,Vangala Prashanth,IND,30
24,Abdulraheem Abdulrahman Akintoye,NGR,29
25,Arjun Kalyan,IND,29
26,"Bachmann, Axel",PAR,29
27,"Bernadskiy, Vitaliy",UKR,29
28,"Gavi, Siddayya",IND,29
29,"Grigoryan, Karen H.",ARM,29
30,"Iniyan, P",IND,29
31,"Kulkarni, Vinayak",IND,29
32,"Moreno Bello, Miguel",ESP,29
33,"Neverov, Valeriy",UKR,29
34,Rahul Srivatshav P,IND,29
35,Satyanarayana Raju D S,IND,29
36,Anant Prabhudesai,IND,28
37,Ayushh Ravikumar,IND,28
38,Hemba Meitei Khumujam,IND,28
39,Hirthickkesh PR,IND,28
40,"Hoffman, Alejandro",ARG,28
41,"Kishore Dev, S.",IND,28
42,Likhit Chilukuri,IND,28
43,"Mohammad Fahad, Rahman",BAN,28
44,"Nath, Rupankar",IND,28
45,Praggnanandhaa R,IND,28
46,"Sangma, Rahul",IND,28
47,Shuban Saha,IND,28
48,Visakh N R,IND,28
49,Arjun Adappa,IND,27
50,Dave Sneh,IND,27
51,"Frolov, Artur",UKR,27
52,"Granda Zuniga, Julio E",PER,27
53,"Jurek, Josef",CZE,27
54,"Ladron De Guevara Pinto, Paolo",ESP,27
55,Lakshmi Narayanan M V,IND,27
56,Manish Anto Cristiano F,IND,27
57,Narendran V,IND,27
58,Raahul V S,IND,27
59,"Sa, Kannan",IND,27
60,"Sernecki, Franciszek",POL,27
61,"Soltanici, Ruslan",MDA,27
62,Tarini Goyal,IND,27
63,Tarun V Kanth,IND,27
64,"Teske, Henrik",GER,27
65,Arpan Das (Jr),IND,26
66,Barath Kalyan M,IND,26
67,"Erdelyi, Tamas Dr.",HUN,26
68,Manu David Suthandram R,IND,26
69,Nandha Kumar K,IND,26
70,"Rijesh, A V",IND,26
71,"Santu, Mondal",IND,26
72,Shyaamnikhil P,IND,26
73,Vignesh R,IND,26
74,"Zherebukh, Yaroslav",USA,26
75,"Amarasinghe, A A C B",SRI,25
76,"Bobadilla Viera, Jorge Samuel",VEN,25
77,"Burmakin, Vladimir",RUS,25
78,"Gorkiewicz, Mateusz",POL,25
79,"Iljin, Timofey",UKR,25
80,"Lei, Tingjie",CHN,25
81,Nagargoje Dhananjay,IND,25
82,"Nery Junior, Jose Antonio",BRA,25
83,"Poessel, Christian",GER,25
84,"Ranaldi, Lucas",NOR,25
85,Rohan Kailash,IND,25
86,"Sergeev, Vladimir",UKR,25
87,Shanmukha Teja P,IND,25
88,Shijil K,IND,25
89,"Sieber, Fiona",GER,25
90,"Silva, David",ANG,25
91,"Vergara Jofre, Felipe",CHI,25
92,"Vorobiov, Evgeny E.",RUS,25
93,"Xu, Xiangyu",CHN,25
94,Aaryan Varshney,IND,24
95,"Adesina, Adeyinka",NGR,24
96,"Batchuluun, Tsegmed",MGL,24
97,Garv Rai,IND,24
98,Hiren K G,IND,24
99,Kabhilan S,IND,24
100,"Kiewra, Keaton F",USA,24
