rank,name,fed,rating
1,"Kasparov, Garry",RUS,2804
2,"Anand, Viswanathan",IND,2786
3,"Fischer, Robert J",USA,2780
4,"Topalov, Veselin",BUL,2757
5,"Kramnik, Vladimir",RUS,2754
6,"Leko, Peter",HUN,2749
7,"Adams, Michael",ENG,2741
8,"Morozevich, Alexander",RUS,2741
9,"Svidler, Peter",RUS,2735
10,"Polgar, Judit",HUN,2728
11,"Kamsky, Gata",USA,2717
12,"Bacrot, Etienne",FRA,2715
13,"Shirov, Alexei",ESP,2713
14,"Ivanchuk, Vassily",UKR,2711
15,"Grischuk, Alexander",RUS,2710
16,"Bareev, Evgeny",RUS,2709
17,"Dreev, Alexey",RUS,2704
18,"Ponomariov, Ruslan",UKR,2700
19,"Gelfand, Boris",ISR,2696
20,"Akopian, Vladimir",ARM,2693
21,"Vallejo Pons, Francisco",ESP,2686
22,"Sokolov, Ivan",NED,2685
23,"Volokitin, Andrei",UKR,2685
24,"Aronian, Levon",ARM,2684
25,"Bologan, Viktor",MDA,2683
26,"Van Wely, Loek",NED,2679
27,"Kasimdzhanov, Rustam",UZB,2678
28,"Lautier, Joel",FRA,2678
29,"Sakaev, Konstantin",RUS,2677
30,"Nikolic, Predrag",BIH,2676
31,"Karpov, Anatoly",RUS,2674
32,"Short, Nigel D.",ENG,2674
33,"Nisipeanu, Liviu-Dieter",ROM,2673
34,"Krasenkow, Michal",POL,2672
35,"Vaganian, Rafael A",ARM,2670
36,"Moiseenko, Alexander",UKR,2669
37,"Sutovsky, Emil",ISR,2669
38,"Milov, Vadim",SUI,2668
39,"Radjabov, Teimour",AZE,2667
40,"Motylev, Alexander",RUS,2665
41,"Malakhov, Vladimir",RUS,2664
42,"Azmaiparashvili, Zurab",GEO,2662
43,"Khalifman, Alexander",RUS,2662
44,"Dominguez, Lenier",CUB,2661
45,"Mamedyarov, Shakhriyar",AZE,2657
46,"Sasikiran, Krishnan",IND,2657
47,"Georgiev, Kiril",BUL,2654
48,"Zvjaginsev, Vadim",RUS,2653
49,"Bruzon, Lazaro",CUB,2652
50,"Onischuk, Alexander",USA,2652
51,"Rublevsky, Sergei",RUS,2650
52,"Nielsen, Peter Heine",DEN,2648
53,"Ye, Jiangchuan",CHN,2648
54,"Smirnov, Pavel",RUS,2645
55,"Vescovi, Giovanni",BRA,2645
56,"Navara, David",CZE,2644
57,"Salov, Valery",RUS,2644
58,"Smirin, Ilia",ISR,2644
59,"Eljanov, Pavel",UKR,2643
60,"Jobava, Baadur",GEO,2640
61,"Lputian, Smbat G",ARM,2640
62,"Fressinet, Laurent",FRA,2638
63,"Graf, Alexander",GER,2637
64,"Bauer, Christian",FRA,2636
65,"Aleksandrov, Aleksej",BLR,2635
66,"Beliavsky, Alexander G",SLO,2635
67,"Sadvakasov, Darmen",KAZ,2635
68,"Gurevich, Mikhail",BEL,2634
69,"Kobalia, Mikhail",RUS,2634
70,"Hansen, Curt",DEN,2633
71,"Illescas Cordoba, Miguel",ESP,2633
72,"Harikrishna, P.",IND,2632
73,"Seirawan, Yasser",USA,2631
74,"Avrukh, Boris",ISR,2629
75,"Kaidanov, Gregory S",USA,2629
76,"Tregubov, Pavel V.",RUS,2629
77,"Almasi, Zoltan",HUN,2628
78,"Goldin, Alexander",USA,2628
79,"Hjartarson, Johann",ISL,2628
80,"Tiviakov, Sergei",NED,2627
81,"Ni, Hua",CHN,2625
82,"Huebner, Robert Dr.",GER,2624
83,"Kempinski, Robert",POL,2624
84,"Movsesian, Sergei",SVK,2624
85,"Najer, Evgeniy",RUS,2624
86,"Piket, Jeroen",NED,2624
87,"Ghaem Maghami, Ehsan",IRI,2623
88,"Naiditsch, Arkadij",GER,2623
89,"Vladimirov, Evgeny",KAZ,2623
90,"Ehlvest, Jaan",EST,2622
91,"Filippov, Valerij",RUS,2621
92,"Miroshnichenko, Evgenij",UKR,2620
93,"Timofeev, Artyom",RUS,2619
94,"Macieja, Bartlomiej",POL,2618
95,"Istratescu, Andrei",ROM,2617
96,"Korchnoi, Viktor",SUI,2617
97,"Nunn, John D.M.",ENG,2617
98,"Sadler, Matthew",ENG,2617
99,"Gustafsson, Jan",GER,2616
100,"Iordachescu, Viorel",MDA,2615
