rank,name,fed,rating
1,"Kasparov, Garry",RUS,2830
2,"Kramnik, Vladimir",RUS,2785
3,"Fischer, Robert J",USA,2780
4,"Anand, Viswanathan",IND,2774
5,"Leko, Peter",HUN,2739
6,"Topalov, Veselin",BUL,2735
7,"Grischuk, Alexander",RUS,2732
8,"Shirov, Alexei",ESP,2732
9,"Svidler, Peter",RUS,2723
10,"Bareev, Evgeny",RUS,2721
11,"Adams, Michael",ENG,2719
12,"Polgar, Judit (GM)",HUN,2718
13,"Ponomariov, Ruslan",UKR,2718
14,"Kamsky, Gata",USA,2717
15,"Ivanchuk, Vassily",UKR,2710
16,"Akopian, Vladimir",ARM,2703
17,"Azmaiparashvili, Zurab",GEO,2702
18,"Short, Nigel D.",ENG,2701
19,"Dreev, Alexey",RUS,2698
20,"Malakhov, Vladimir",RUS,2696
21,"Gelfand, Boris",ISR,2695
22,"Karpov, Anatoly",RUS,2693
23,"Sokolov, Ivan",NED,2693
24,"Ye, Jiangchuan",CHN,2683
25,"Morozevich, Alexander",RUS,2679
26,"Khalifman, Alexander",RUS,2678
27,"Lautier, Joel",FRA,2677
28,"Rublevsky, Sergei",RUS,2672
29,"Beliavsky, Alexander G",SLO,2668
30,"Nisipeanu, Liviu-Dieter",ROM,2666
31,"Kasimdzhanov, Rustam",UZB,2664
32,"Vallejo Pons, Francisco",ESP,2662
33,"Van Wely, Loek",NED,2661
34,"Aleksandrov, Aleksej",BLR,2659
35,"Zhang, Zhong",CHN,2658
36,"Onischuk, Alexander",USA,2657
37,"Kobalia, Mikhail",RUS,2656
38,"Smirin, Ilia",ISR,2656
39,"Almasi, Zoltan",HUN,2655
40,"Sakaev, Konstantin",RUS,2655
41,"Sasikiran, Krishnan",IND,2654
42,"Tkachiev, Vladislav",FRA,2654
43,"Zvjaginsev, Vadim",RUS,2653
44,"Bologan, Viktor",MDA,2650
45,"Aronian, Levon",ARM,2649
46,"Nikolic, Predrag",BIH,2649
47,"Radjabov, Teimour",AZE,2648
48,"Movsesian, Sergei",SVK,2647
49,"Bacrot, Etienne",FRA,2645
50,"Gurevich, Mikhail",BEL,2644
51,"Salov, Valery",RUS,2644
52,"Graf, Alexander",GER,2643
53,"Epishin, Vladimir",RUS,2642
54,"Granda Zuniga, Julio E",PER,2641
55,"Fressinet, Laurent",FRA,2640
56,"Hjartarson, Johann",ISL,2640
57,"Sutovsky, Emil",ISR,2639
58,"Kaidanov, Gregory S",USA,2638
59,"Khenkin, Igor",GER,2638
60,"Georgiev, Kiril",MKD,2637
61,"Nielsen, Peter Heine",DEN,2636
62,"Tregubov, Pavel V.",RUS,2635
63,"Lastin, Alexander",RUS,2634
64,"Motylev, Alexander",RUS,2634
65,"Piket, Jeroen",NED,2632
66,"Lutz, Christopher",GER,2631
67,"Filippov, Valerij",RUS,2630
68,"Smirnov, Pavel",RUS,2629
69,"Korchnoi, Viktor",SUI,2628
70,"Macieja, Bartlomiej",POL,2627
71,"Sadler, Matthew",ENG,2626
72,"Seirawan, Yasser",USA,2626
73,"Xu, Jun",CHN,2626
74,"Lputian, Smbat G",ARM,2623
75,"Vaganian, Rafael A",ARM,2623
76,"Volkov, Sergey",RUS,2620
77,"McShane, Luke J.",ENG,2619
78,"Hansen, Curt",DEN,2618
79,"Moiseenko, Alexander",UKR,2618
80,"Vescovi, Giovanni",BRA,2618
81,"Nunn, John D.M.",ENG,2617
82,"Rozentalis, Eduardas",LTU,2616
83,"Van Den Doel, Erik",NED,2615
84,"Bruzon, Lazaro",CUB,2614
85,"Landa, Konstantin",RUS,2614
86,"Alekseev, Evgeny",RUS,2613
87,"Tiviakov, Sergei",NED,2613
88,"Giorgadze, Giorgi",GEO,2612
89,"Eingorn, Vereslav S",UKR,2611
90,"Dautov, Rustem",GER,2610
91,"Dominguez, Lenier",CUB,2610
92,"Kazhgaleyev, Murtas",KAZ,2610
93,"Markowski, Tomasz",POL,2610
94,"Hodgson, Julian M.",ENG,2609
95,"Miladinovic, Igor",GRE,2609
96,"Chuchelov, Vladimir",BEL,2608
97,"Goldin, Alexander",USA,2608
98,"Najer, Evgeniy",RUS,2608
99,"Navara, David",CZE,2608
100,"Dorfman, Josif D",FRA,2607
