rank,name,fed,rating
1,"Kasparov, Garry",RUS,2851
2,"Fischer, Robert James",USA,2780
3,"Anand, Viswanathan",IND,2771
4,"Kramnik, Vladimir",RUS,2760
5,"Morozevich, Alexander",RUS,2758
6,"Shirov, Alexei",ESP,2734
7,"Kamsky, Gata",USA,2720
8,"Gelfand, Boris",ISR,2713
9,"Karpov, Anatoly",RUS,2709
10,"Adams, Michael",ENG,2708
11,"Ivanchuk, Vassily",UKR,2702
12,"Leko, Peter",HUN,2701
13,"Bareev, Evgeny",RUS,2698
14,"Topalov, Veselin",BUL,2690
15,"Svidler, Peter",RUS,2684
16,"Azmaiparashvili, Zurab",GEO,2681
17,"Dreev, Alexey",RUS,2679
18,"Kortschnoj, Viktor",SUI,2676
19,"Short, Nigel D.",ENG,2675
20,"Polgar, Judit",HUN,2671
21,"Smirin, Ilia",ISR,2671
22,"Almasi, Zoltan",HUN,2663
23,"Rublevsky, Sergei",RUS,2660
24,"Fedorov, Alexei",BLR,2659
25,"Movsesian, Sergei",CZE,2659
26,"Shipov, Sergei",RUS,2658
27,"Epishin, Vladimir",RUS,2657
28,"Onischuk, Alexander",UKR,2657
29,"Salov, Valery",RUS,2656
30,"Sokolov, Ivan",BIH,2656
31,"Seirawan, Yasser",USA,2653
32,"Zvjaginsev, Vadim",RUS,2652
33,"Georgiev, Kiril",BUL,2650
34,"Timman, Jan H.",NED,2650
35,"Sakaev, Konstantin",RUS,2648
36,"Tkachiev, Vladislav",FRA,2648
37,"Krasenkow, Michal",POL,2647
38,"Akopian, Vladimir",ARM,2646
39,"Gurevich, Mikhail",BEL,2643
40,"Nikolic, Predrag",BIH,2641
41,"Lautier, Joel",FRA,2638
42,"Jussupow, Artur",GER,2636
43,"Khenkin, Igor",GER,2633
44,"Hjartarson, Johann",ISL,2630
45,"Hracek, Zbynek",CZE,2629
46,"Van Wely, Loek",NED,2629
47,"Khalifman, Alexander",RUS,2628
48,"Milov, Vadim",SUI,2626
49,"Sadler, Matthew",ENG,2626
50,"Lputian, Smbat G.",ARM,2625
51,"Piket, Jeroen",NED,2625
52,"Andersson, Ulf",SWE,2623
53,"Bologan, Viorel",MDA,2620
54,"Aleksandrov, Aleksej",BLR,2619
55,"Chernin, Alexander",HUN,2619
56,"Beliavsky, Alexander G.",SLO,2618
57,"Gulko, Boris F.",USA,2618
58,"Vaganian, Rafael A.",ARM,2617
59,"Ponomariov, Ruslan",UKR,2616
60,"Kharlov, Andrei",RUS,2615
61,"Korneev, Oleg",RUS,2615
62,"Novikov, Igor A.",UKR,2614
63,"Kozul, Zdenko",CRO,2612
64,"Kaidanov, Gregory S.",USA,2611
65,"Tiviakov, Sergei",RUS,2611
66,"Christiansen, Larry M.",USA,2610
67,"Palac, Mladen",CRO,2610
68,"Pigusov, Evgeny",RUS,2609
69,"Tregubov, Pavel V.",RUS,2609
70,"Morovic Fernandez, Ivan",CHI,2608
71,"Adianto, Utut",INA,2607
72,"Hansen, Curt",DEN,2607
73,"Filippov, Valerij",RUS,2605
74,"Granda Zuniga, Julio E.",PER,2605
75,"Hellers, Ferdinand",SWE,2605
76,"Hodgson, Julian M.",ENG,2605
77,"Magomedov, Magaram (2)",TJK,2604
78,"Kasimdzhanov, Rustam",UZB,2603
79,"Kruppa, Yuri",UKR,2603
80,"Giorgadze, Giorgi",GEO,2602
81,"Goldin, Alexander",ISR,2602
82,"Sturua, Zurab",GEO,2602
83,"Annakov, Babakuli",TKM,2600
84,"Dolmatov, Sergey",RUS,2600
85,"Illescas Cordoba, Miguel",ESP,2600
86,"Minasian, Artashes",ARM,2600
87,"Stohl, Igor",SVK,2600
88,"Huebner, Robert",GER,2599
89,"Atalik, Suat",TUR,2598
90,"De Firmian, Nick E.",USA,2598
91,"Nunn, John D. M.",ENG,2598
92,"Vladimirov, Evgeny",KAZ,2598
93,"Dautov, Rustem",GER,2597
94,"Speelman, Jonathan S.",ENG,2597
95,"Bunzmann, Dimitrij",GER,2596
96,"Dorfman, Josif D.",FRA,2596
97,"Baburin, Alexander",IRL,2593
98,"Ye, Jiangchuan",CHN,2593
99,"Bacrot, Etienne",FRA,2592
100,"Ehlvest, Jaan",EST,2592
