rank,name,fed,rating
1,"Fischer, Robert James",USA,2780
2,"Karpov, Anatoly",URS,2705
3,"Korchnoi, Viktor",URS,2665
4,"Petrosian, Tigran",URS,2645
5,"Polugaevsky, Lev",URS,2645
6,"Tal, Mikhail N.",URS,2645
7,"Portisch, Lajos",HUN,2635
8,"Larsen, Bent",DEN,2625
9,"Spassky, Boris V.",URS,2625
10,"Huebner, Robert",GER,2615
11,"Ljubojevic, Ljubomir",YUG,2615
12,"Mecking, Henrique",BRA,2610
13,"Smyslov, Vassily",URS,2605
14,"Byrne, Robert E.",USA,2600
15,"Geller, Efim P.",URS,2600
16,"Hort, Vlastimil",CSR,2600
17,"Kuzmin, Gennadi P.",URS,2600
18,"Smejkal, Jan",CSR,2600
19,"Bronstein, David I.",URS,2590
20,"Taimanov, Mark E.",URS,2580
21,"Gligoric, Svetozar",YUG,2575
22,"Savon, Vladimir A.",URS,2575
23,"Krogius, Nikolai V.",URS,2570
24,"Tukmakov, Vladimir B.",URS,2570
25,"Andersson, Ulf",SWE,2565
26,"Keres, Paul",URS,2565
27,"Furman, Semyen A.",URS,2560
28,"Vasiukov, Evgeni",URS,2560
29,"Kavalek, Lubomir",USA,2555
30,"Tseshkovsky, Vitaly",URS,2555
31,"Browne, Walter S.",USA,2550
32,"Ivkov, Borislav",YUG,2550
33,"Lutikov, Anatoly S.",URS,2545
34,"Panno, Oscar",ARG,2545
35,"Szabo, Laszlo",HUN,2545
36,"Balashov, Yuri S.",URS,2540
37,"Gheorghiu, Florin",ROM,2540
38,"Jansa, Vlastimil",CSR,2540
39,"Kholmov, Ratmir D.",URS,2540
40,"Pfleger, Helmut",GER,2540
41,"Schmid, Lothar",GER,2540
42,"Gufeld, Eduard",URS,2535
43,"Lein, Anatoly",URS,2535
44,"Olafsson, Fridrik",ISL,2535
45,"Planinc, Albin",YUG,2535
46,"Uhlmann, Wolfgang",GDR,2535
47,"Unzicker, Wolfgang",GER,2535
48,"Boleslavsky, Isaak",URS,2530
49,"Csom, Istvan",HUN,2530
50,"Evans, Larry M.",USA,2530
51,"Gipslis, Aivars",URS,2530
52,"Matulovic, Milan",YUG,2530
53,"Reshevsky, Samuel H.",USA,2530
54,"Sanguinetti, Raul",ARG,2530
55,"Vaganian, Rafael A.",URS,2530
56,"Dzindzikhashvili, Roman",URS,2525
57,"Kurajica, Bojan",YUG,2525
58,"Velimirovic, Dragoljub",YUG,2525
59,"Grigorian, Karen A.",URS,2520
60,"Malich, Burkhard",GDR,2520
61,"Ribli, Zoltan",HUN,2520
62,"Suetin, Alexey S.",URS,2520
63,"Adorjan, Andras",HUN,2515
64,"Averbakh, Yuri L.",URS,2515
65,"Benko, Pal C.",USA,2515
66,"Diez Del Corral, Jesus",ESP,2515
67,"Lombardy, William J.",USA,2515
68,"Rashkovsky, Nukhim N.",URS,2515
69,"Razuvaev, Yuri S.",URS,2515
70,"Torre, Eugenio",PHI,2515
71,"Knaak, Rainer",GDR,2510
72,"Najdorf, Miguel",ARG,2510
73,"Pachman, Ludek",GER,2510
74,"Parma, Bruno",YUG,2510
75,"Radulov, Ivan",BUL,2510
76,"Sax, Gyula",HUN,2510
77,"Timman, Jan H.",NED,2510
78,"Keene, Raymond D.",ENG,2505
79,"Quinteros, Miguel A.",ARG,2505
80,"Shamkovich, Leonid",ISR,2505
81,"Beliavsky, Alexander G.",URS,2500
82,"Darga, Klaus",GER,2500
83,"Klovans, Janis",URS,2500
84,"Kotov, Alexander",URS,2500
85,"Podgaets, Mikhail",URS,2500
86,"Antoshin, Vladimir S.",URS,2495
87,"Bilek, Istvan",HUN,2495
88,"Dvoretzky, Mark",URS,2495
89,"Gurgenidze, Bukhuti",URS,2495
90,"Mariotti, Sergio",ITA,2495
91,"Ney, Iivo",URS,2495
92,"Bagirov, Vladimir",URS,2490
93,"Espig, Lutz",GDR,2490
94,"Forintos, Gyozo V.",HUN,2490
95,"Grigorian, Levon A.",URS,2490
96,"Hecht, Hans-Joachim",GER,2490
97,"Karasev, Vladimir I.",URS,2490
98,"Kirpichnikov, Vladimir",URS,2490
99,"Marovic, Drazen",YUG,2490
100,"Matanovic, Aleksandar",YUG,2490
