rank,name,fed,rating
1,"Kasparov, Garry",RUS,2812
2,"Anand, Viswanathan",IND,2788
3,"Topalov, Veselin",BUL,2788
4,"Fischer, Robert J",USA,2780
5,"Leko, Peter",HUN,2763
6,"Ivanchuk, Vassily",UKR,2752
7,"Kramnik, Vladimir",RUS,2744
8,"Svidler, Peter",RUS,2738
9,"Polgar, Judit",HUN,2735
10,"Bacrot, Etienne",FRA,2729
11,"Aronian, Levon",ARM,2724
12,"Gelfand, Boris",ISR,2724
13,"Grischuk, Alexander",RUS,2720
14,"Adams, Michael",ENG,2719
15,"Morozevich, Alexander",RUS,2707
16,"Akopian, Vladimir",ARM,2705
17,"Shirov, Alexei",ESP,2705
18,"Ponomariov, Ruslan",UKR,2704
19,"Bologan, Viktor",MDA,2700
20,"Kamsky, Gata",USA,2700
21,"Dreev, Alexey",RUS,2698
22,"Sokolov, Ivan",NED,2691
23,"Bareev, Evgeny",RUS,2688
24,"Radjabov, Teimour",AZE,2682
25,"Vallejo Pons, Francisco",ESP,2681
26,"Nisipeanu, Liviu-Dieter",ROM,2679
27,"Tiviakov, Sergei",NED,2678
28,"Motylev, Alexander",RUS,2675
29,"Sutovsky, Emil",ISR,2674
30,"Malakhov, Vladimir",RUS,2673
31,"Short, Nigel D.",ENG,2673
32,"Azmaiparashvili, Zurab",GEO,2672
33,"Karpov, Anatoly",RUS,2672
34,"Lautier, Joel",FRA,2672
35,"Volokitin, Andrei",UKR,2671
36,"Kasimdzhanov, Rustam",UZB,2670
37,"Gurevich, Mikhail",BEL,2669
38,"Sakaev, Konstantin",RUS,2669
39,"Nielsen, Peter Heine",DEN,2668
40,"Georgiev, Kiril",BUL,2666
41,"Moiseenko, Alexander",UKR,2664
42,"Krasenkow, Michal",POL,2663
43,"Navara, David",CZE,2663
44,"Bruzon, Lazaro",CUB,2662
45,"Timofeev, Artyom",RUS,2661
46,"Nakamura, Hikaru",USA,2660
47,"Zvjaginsev, Vadim",RUS,2659
48,"Delchev, Aleksander",BUL,2656
49,"Van Wely, Loek",NED,2655
50,"Khalifman, Alexander",RUS,2653
51,"Avrukh, Boris",ISR,2652
52,"Sasikiran, Krishnan",IND,2652
53,"Smirin, Ilia",ISR,2652
54,"Ye, Jiangchuan",CHN,2648
55,"Mamedyarov, Shakhriyar",AZE,2646
56,"Harikrishna, P.",IND,2645
57,"Karjakin, Sergey",UKR,2645
58,"Milov, Vadim",SUI,2645
59,"Movsesian, Sergei",SVK,2645
60,"Rublevsky, Sergei",RUS,2645
61,"Salov, Valery",RUS,2644
62,"Efimenko, Zahar",UKR,2643
63,"Bauer, Christian",FRA,2641
64,"Vescovi, Giovanni",BRA,2640
65,"Dominguez, Lenier",CUB,2639
66,"Eljanov, Pavel",UKR,2639
67,"Huebner, Robert Dr.",GER,2636
68,"Seirawan, Yasser",USA,2635
69,"Smirnov, Pavel",RUS,2635
70,"Cheparinov, Ivan",BUL,2634
71,"Miroshnichenko, Evgenij",UKR,2634
72,"Aleksandrov, Aleksej",BLR,2633
73,"Bu, Xiangzhi",CHN,2632
74,"Lputian, Smbat G",ARM,2629
75,"Ni, Hua",CHN,2629
76,"Gyimesi, Zoltan",HUN,2628
77,"Onischuk, Alexander",USA,2628
78,"Fressinet, Laurent",FRA,2627
79,"Jakovenko, Dmitry",RUS,2627
80,"Alekseev, Evgeny",RUS,2625
81,"Areshchenko, Alexander",UKR,2625
82,"McShane, Luke J.",ENG,2625
83,"Timman, Jan H",NED,2625
84,"Tkachiev, Vladislav",FRA,2625
85,"Illescas Cordoba, Miguel",ESP,2624
86,"Istratescu, Andrei",ROM,2624
87,"Piket, Jeroen",NED,2624
88,"Volkov, Sergey",RUS,2622
89,"Filippov, Valerij",RUS,2621
90,"Hjartarson, Johann",ISL,2621
91,"Jobava, Baadur",GEO,2621
92,"Almasi, Zoltan",HUN,2619
93,"Berkes, Ferenc",HUN,2619
94,"Kazhgaleyev, Murtas",KAZ,2619
95,"Kempinski, Robert",POL,2619
96,"Kharlov, Andrei",RUS,2619
97,"Felgaer, Ruben",ARG,2618
98,"Inarkiev, Ernesto",RUS,2618
99,"Nunn, John D.M.",ENG,2617
100,"Sadler, Matthew",ENG,2617
