rank,name,fed,rating
1,Kalaiarasi D Pasubathi,IND,41
2,"Perez Leiva, Jerzy Jesus",CUB,39
3,"Ivanov, Mikhail M",RUS,37
4,"La Villa Rivas, Marlon Javier",CUB,33
5,"Coqueraut, Jean Dominique",ITA,32
6,"Igonin, Temur",UZB,31
7,"Abelgas, Roel",PHI,30
8,"Antonio, Rogelio Jr",PHI,30
9,"Bersamina, Paulo",PHI,30
10,"Bitoon, Richard",PHI,30
11,"Docena, Jerad",PHI,30
12,"Frayna, Janelle Mae",PHI,30
13,"Pascua, Haridas",PHI,30
14,Kulkarni Bhakti,IND,29
15,"Laylo, Darwin",PHI,29
16,"Torre, Eugenio",PHI,29
17,"Galkin, Vladimir",RUS,28
18,Perli Rashmi,IND,28
19,"Simet, Martin",CZE,28
20,"Dmitrenko, Viktor",UKR,27
21,"Katkov, Vitaly",RUS,27
22,"Marholev, Dimitar",BUL,27
23,"Harper, Ryan",TTO,26
24,"Iljin, Timofey",UKR,26
25,"Lai, Hing Ting",NED,26
26,"Mozharov, Mikhail",RUS,26
27,"Vul, Arkadi Eremeevich",RUS,26
28,Anandha Venkatesan,IND,25
29,"Belous, Vladimir",RUS,25
30,"Drazic, Sinisa",SRB,25
31,"Kokeza, Mirko",SRB,25
32,"Obregon Garcia, Roxangel",CUB,25
33,"Roselli Mailhe, Bernardo",URU,25
34,Aasha.C R.,IND,24
35,"Benitez Lozano, Javier",MEX,24
36,"Chaviano Espina, Miguel Orlando",CUB,24
37,"Golubev, Roman",UZB,24
38,"Hernandez Machado, Patricia M.",CUB,24
39,"Izquierdo, Daniel",URU,24
40,"Mendoza, Shania Mae",PHI,24
41,Purushoth G,IND,24
42,S. Jeevanandam,IND,24
43,"Tryggestad, Andreas Garberg",NOR,24
44,"Diaz Del Valle, Laura Beatriz",CUB,23
45,"Horak, Martin",CZE,23
46,"Li, Ruifeng",USA,23
47,"Lin, Chen",CHN,23
48,"Lu, Shanglei",CHN,23
49,"Medina Diaz, Rafael Alejandro",CUB,23
50,"Prampen Carrillo, Victor Raydel",CUB,23
51,Savitha Shri B,IND,23
52,Suudhan S,IND,23
53,"Xiong, Jeffery",USA,23
54,"Das, Arghyadip",IND,22
55,"Greibrokk, Ingrid",NOR,22
56,Harshad S,IND,22
57,"Ilandzis, Spyridon",GRE,22
58,"Jovic, Stevan",SRB,22
59,"Kandil, Adham",EGY,22
60,"Landa Medrano, Gabriel",PER,22
61,"Piankov, Evgenij",UKR,22
62,"Pineda, Judith",PHI,22
63,Priyanka Nutakki,IND,22
64,"Priyanka, K",IND,22
65,Ragesh Sarma.M,IND,22
66,"Ramos Martin, Lisandra",CUB,22
67,"Rodriguez Dominguez, Melissa",CUB,22
68,"Rojas Alarcon, Julian Antonio",MEX,22
69,"Simantsev, Mikhail",UKR,22
70,"Soondarsingh, Dev",TTO,22
71,Vaishali R,IND,22
72,"Varshini, V",IND,22
73,"Ahn, Hongjin",KOR,21
74,"Ciechonski, Piotr",POL,21
75,Deepak Kumar R,IND,21
76,"Itgelt, Khuyagtsogt",MGL,21
77,"Jelinek, Michal",CZE,21
78,"Kabelka, Ondrej",CZE,21
79,"Kuchar, Tomas",CZE,21
80,"Marichal Gonzalez, Ariel",VEN,21
81,"Martynyuk, Elizaveta",RUS,21
82,"Mirzoeva, Elmira",RUS,21
83,"Mostacero Velarde, Isabella",PER,21
84,Muthaiah AL,IND,21
85,Praggnanandhaa R,IND,21
86,Raja Harshit,IND,21
87,"Roohparvar, A.Reza",IRI,21
88,"Sevillano, Enrico",USA,21
89,"Stanojevic, Ilija",SRB,21
90,"Suchomelova, Simona",CZE,21
91,"Tsolakidou, Stavroula",GRE,21
92,Yogesh S,IND,21
93,"Abdisalimov, Abdimalik",UZB,20
94,"Abdusattorova, Bakhora",UZB,20
95,"Balashov, Yuri S",RUS,20
96,"Blagojevic, Tijana",MNE,20
97,"Bodiroga, Predrag",SRB,20
98,"Bunyatov, Rustam",AZE,20
99,"Caballero Quijano, Mitzy Mishell",PER,20
100,"Choladze, Mariam",GEO,20
