rank,name,fed,rating
1,"Kasparov, Garry",RUS,2822
2,"Kramnik, Vladimir",RUS,2802
3,"Anand, Viswanathan",IND,2794
4,"Fischer, Robert J",USA,2780
5,"Adams, Michael",ENG,2750
6,"Morozevich, Alexander",RUS,2749
7,"Leko, Peter",HUN,2739
8,"Ivanchuk, Vassily",UKR,2731
9,"Shirov, Alexei",ESP,2727
10,"Kamsky, Gata",USA,2717
11,"Gelfand, Boris",ISR,2712
12,"Bareev, Evgeny",RUS,2709
13,"Topalov, Veselin",BUL,2707
14,"Svidler, Peter",RUS,2695
15,"Karpov, Anatoly",RUS,2693
16,"Kasimdzhanov, Rustam",UZB,2693
17,"Smirin, Ilia",ISR,2691
18,"Khalifman, Alexander",RUS,2690
19,"Gurevich, Mikhail",BEL,2688
20,"Dreev, Alexey",RUS,2685
21,"Bologan, Viktor",MDA,2676
22,"Georgiev, Kiril",BUL,2676
23,"Polgar, Judit (GM)",HUN,2676
24,"Short, Nigel D.",ENG,2676
25,"Ponomariov, Ruslan",UKR,2673
26,"Tkachiev, Vladislav",FRA,2672
27,"Ye, Jiangchuan",CHN,2671
28,"Azmaiparashvili, Zurab",GEO,2670
29,"Van Wely, Loek",NED,2670
30,"Grischuk, Alexander",RUS,2663
31,"Movsesian, Sergei",CZE,2661
32,"Sokolov, Ivan",BIH,2659
33,"Lautier, Joel",FRA,2658
34,"Onischuk, Alexander",UKR,2658
35,"Rublevsky, Sergei",RUS,2657
36,"Krasenkow, Michal",POL,2655
37,"Xu, Jun",CHN,2655
38,"Akopian, Vladimir",ARM,2654
39,"Nikolic, Predrag",BIH,2652
40,"Graf, Alexander",GER,2649
41,"Peng, Xiaomin",CHN,2648
42,"Jussupow, Artur",GER,2645
43,"Salov, Valery",RUS,2644
44,"Korchnoi, Viktor",SUI,2643
45,"Vaganian, Rafael A",ARM,2641
46,"Almasi, Zoltan",HUN,2640
47,"Andersson, Ulf",SWE,2640
48,"Seirawan, Yasser",USA,2640
49,"Shipov, Sergei",RUS,2640
50,"Kharlov, Andrei",RUS,2639
51,"Beliavsky, Alexander G",SLO,2638
52,"Sakaev, Konstantin",RUS,2637
53,"Crisan, Alexandru",ROM,2635
54,"Hjartarson, Johann",ISL,2633
55,"Sadler, Matthew",ENG,2633
56,"Filippov, Valerij",RUS,2632
57,"Zhang, Zhong",CHN,2632
58,"Dautov, Rustem",GER,2631
59,"Ehlvest, Jaan",EST,2630
60,"Piket, Jeroen",NED,2628
61,"Tregubov, Pavel V.",RUS,2628
62,"Bacrot, Etienne",FRA,2627
63,"Lastin, Alexander",RUS,2627
64,"Zvjaginsev, Vadim",RUS,2627
65,"Rustemov, Alexander",RUS,2625
66,"Malakhov, Vladimir",RUS,2623
67,"Timman, Jan H",NED,2620
68,"Hansen, Curt",DEN,2619
69,"Ftacnik, Lubomir",SVK,2618
70,"Huebner, Robert Dr.",GER,2616
71,"Lutz, Christopher",GER,2614
72,"Baklan, Vladimir",UKR,2613
73,"Smagin, Sergey",RUS,2613
74,"Bauer, Christian",FRA,2612
75,"Vladimirov, Evgeny",KAZ,2612
76,"Sasikiran, Krishnan",IND,2611
77,"Aleksandrov, Aleksej",BLR,2610
78,"Landa, Konstantin",RUS,2610
79,"Khenkin, Igor",GER,2609
80,"Macieja, Bartlomiej",POL,2608
81,"Magomedov, Magaram",RUS,2608
82,"Milos, Gilberto",BRA,2608
83,"Lputian, Smbat G",ARM,2607
84,"Gulko, Boris F",USA,2606
85,"Granda Zuniga, Julio E",PER,2605
86,"Hellers, Ferdinand",SWE,2605
87,"Milov, Vadim",SUI,2605
88,"Palac, Mladen",CRO,2605
89,"Sutovsky, Emil",ISR,2604
90,"Tukmakov, Vladimir B",UKR,2604
91,"Hracek, Zbynek",CZE,2603
92,"Tiviakov, Sergei",NED,2603
93,"Dorfman, Josif D",FRA,2602
94,"Kaidanov, Gregory S",USA,2601
95,"Marin, Mihail",ROM,2601
96,"Motylev, Alexander",RUS,2601
97,"Avrukh, Boris",ISR,2600
98,"Najdoski, Toni",MKD,2600
99,"Najer, Evgeniy",RUS,2600
100,"Sturua, Zurab",GEO,2600
