rank,name,fed,rating
1,"Kasparov, Garry",RUS,2812
2,"Anand, Viswanathan",IND,2798
3,"Kramnik, Vladimir",RUS,2788
4,"Morozevich, Alexander",RUS,2788
5,"Ivanchuk, Vassily",UKR,2781
6,"Topalov, Veselin",BUL,2777
7,"Carlsen, Magnus",NOR,2775
8,"Radjabov, Teimour",AZE,2744
9,"Mamedyarov, Shakhriyar",AZE,2742
10,"Leko, Peter",HUN,2741
11,"Shirov, Alexei",ESP,2741
12,"Svidler, Peter",RUS,2738
13,"Aronian, Levon",ARM,2737
14,"Adams, Michael",ENG,2735
15,"Grischuk, Alexander",RUS,2728
16,"Karjakin, Sergey",UKR,2727
17,"Kamsky, Gata",USA,2723
18,"Movsesian, Sergei",SVK,2723
19,"Gelfand, Boris",ISR,2720
20,"Ponomariov, Ruslan",UKR,2718
21,"Gashimov, Vugar",AZE,2717
22,"Eljanov, Pavel",UKR,2716
23,"Polgar, Judit",HUN,2711
24,"Bu, Xiangzhi",CHN,2710
25,"Jakovenko, Dmitry",RUS,2709
26,"Alekseev, Evgeny",RUS,2708
27,"Dominguez Perez, Leinier",CUB,2708
28,"Milov, Vadim",SUI,2705
29,"Ni, Hua",CHN,2705
30,"Wang, Yue",CHN,2704
31,"Rublevsky, Sergei",RUS,2699
32,"Nakamura, Hikaru",USA,2697
33,"Nisipeanu, Liviu-Dieter",ROU,2692
34,"Bacrot, Etienne",FRA,2691
35,"Wang, Hao",CHN,2691
36,"Malakhov, Vladimir",RUS,2689
37,"Cheparinov, Ivan",BUL,2687
38,"Bologan, Viktor",MDA,2686
39,"Sasikiran, Krishnan",IND,2684
40,"Vachier-Lagrave, Maxime",FRA,2681
41,"Roiz, Michael",ISR,2680
42,"Kasimdzhanov, Rustam",UZB,2679
43,"Inarkiev, Ernesto",RUS,2675
44,"Motylev, Alexander",RUS,2674
45,"Akopian, Vladimir",ARM,2673
46,"Fressinet, Laurent",FRA,2673
47,"Georgiev, Kiril",BUL,2671
48,"Volokitin, Andrei",UKR,2671
49,"Efimenko, Zahar",UKR,2670
50,"Najer, Evgeniy",RUS,2670
51,"Onischuk, Alexander",USA,2670
52,"Nikolic, Predrag",BIH,2669
53,"Almasi, Zoltan",HUN,2668
54,"Harikrishna, P.",IND,2668
55,"Jobava, Baadur",GEO,2665
56,"Naiditsch, Arkadij",GER,2665
57,"Areshchenko, Alexander",UKR,2664
58,"Ivanisevic, Ivan",SRB,2664
59,"Tkachiev, Vladislav",FRA,2664
60,"Zvjaginsev, Vadim",RUS,2663
61,"Postny, Evgeny",ISR,2661
62,"Sargissian, Gabriel",ARM,2660
63,"Sokolov, Ivan",NED,2658
64,"Tregubov, Pavel V.",RUS,2658
65,"Dreev, Alexey",RUS,2657
66,"Lautier, Joel",FRA,2657
67,"Avrukh, Boris",ISR,2656
68,"Bareev, Evgeny",RUS,2655
69,"Khenkin, Igor",GER,2655
70,"Short, Nigel D",ENG,2655
71,"Sutovsky, Emil",ISR,2654
72,"Nielsen, Peter Heine",DEN,2652
73,"Karpov, Anatoly",RUS,2651
74,"Amonatov, Farrukh",TJK,2650
75,"Timofeev, Artyom",RUS,2650
76,"Vallejo Pons, Francisco",ESP,2650
77,"Afromeev, Vladimir",RUS,2646
78,"Navara, David",CZE,2646
79,"Tomashevsky, Evgeny",RUS,2646
80,"Berkes, Ferenc",HUN,2645
81,"Tiviakov, Sergei",NED,2645
82,"Salov, Valery",RUS,2644
83,"Van Wely, Loek",NED,2644
84,"Guseinov, Gadir",AZE,2643
85,"Zhang, Pengxiang",CHN,2643
86,"Kazhgaleyev, Murtas",KAZ,2641
87,"Grachev, Boris",RUS,2640
88,"Krasenkow, Michal",POL,2639
89,"Lastin, Alexander",RUS,2639
90,"Nyback, Tomi",FIN,2639
91,"Fridman, Daniel",GER,2637
92,"Smirin, Ilia",ISR,2637
93,"Istratescu, Andrei",ROU,2636
94,"Volkov, Sergey",RUS,2636
95,"Khalifman, Alexander",RUS,2634
96,"Predojevic, Borki",BIH,2634
97,"Sakaev, Konstantin",RUS,2634
98,"Seirawan, Yasser",USA,2634
99,"Moiseenko, Alexander",UKR,2632
100,"Sadvakasov, Darmen",KAZ,2632
