rank,name,fed,rating
1,"Carlsen, Magnus",NO,2872
2,"Caruana, Fabiano",US,2822
3,"Ding, Liren",CN,2805
4,"Grischuk, Alexander",RU,2777
5,"Nepomniachtchi, Ian",RU,2774
6,"Aronian, Levon",AM,2773
7,"Vachier-Lagrave, Maxime",FR,2770
8,"Mamedyarov, Shakhriyar",AZ,2770
9,"Giri, Anish",NL,2768
10,"So, Wesley",US,2765
11,"Radjabov, Teimour",AZ,2765
12,"Wang, Hao",CN,2758
13,"Anand, Viswanathan",IN,2758
14,"Rapport, Richard",HU,2758
15,"Dominguez Perez, Leinier",US,2758
16,"Duda, Jan-Krzysztof",PL,2758
17,"Kramnik, Vladimir",RU,2753
18,"Karjakin, Sergey",RU,2752
19,"Vitiugov, Nikita",RU,2747
20,"Topalov, Veselin",BG,2738
21,"Nakamura, Hikaru",US,2736
22,"Wei, Yi",CN,2732
23,"Artemiev, Vladislav",RU,2731
24,"Andreikin, Dmitry",RU,2726
25,"Yu, Yangyi",CN,2726
26,"Wojtaszek, Radoslaw",PL,2725
27,"Firouzja, Alireza",FF,2723
28,"Svidler, Peter",RU,2723
29,"Vidit, Santosh Gujrathi",IN,2721
30,"Navara, David",CZ,2717
31,"Harikrishna, Pentala",IN,2716
32,Le Quang Liem,VN,2713
33,"Xiong, Jeffery",US,2712
34,"Bu, Xiangzhi",CN,2705
35,"Tomashevsky, Evgeny",RU,2705
36,"Alekseenko, Kirill",RU,2704
37,"Vallejo Pons, Francisco",ES,2704
38,"Ivanchuk, Vasyl",UA,2698
39,"Matlakov, Maxim",RU,2698
40,"Almasi, Zoltan",HU,2696
41,"Adams, Michael",EN,2694
42,"Anton Guijarro, David",ES,2694
43,"Sadler, Matthew",EN,2692
44,"Sargissian, Gabriel",AM,2689
45,"Cheparinov, Ivan",GE,2686
46,"Gelfand, Boris",IL,2686
47,"Korobov, Anton",UA,2685
48,"Kryvoruchko, Yuriy",UA,2685
49,"Rausis, Igors",CZ,2685
50,"Predke, Alexandr",RU,2684
51,"Jakovenko, Dmitry",RU,2684
52,"Dubov, Daniil",RU,2683
53,"Li, Chao b",CN,2683
54,"Shankland, Sam",US,2683
55,"Salem, A.R. Saleh",AE,2682
56,"Bacrot, Etienne",FR,2679
57,"Howell, David W L",EN,2679
58,"Maroroa Jones, Gawain C B",EN,2679
59,"Areshchenko, Alexander",UA,2678
60,"Shirov, Alexei",ES,2677
61,"McShane, Luke J",EN,2677
62,"Kamsky, Gata",US,2677
63,"Ragger, Markus",AT,2674
64,"Maghsoodloo, Parham",IR,2674
65,"Sjugirov, Sanan",RU,2674
66,"Amin, Bassem",EG,2673
67,"Grandelius, Nils",SE,2673
68,"Robson, Ray",US,2673
69,"Fedoseev, Vladimir",RU,2671
70,"Wang, Yue",CN,2669
71,"Abasov, Nijat",AZ,2668
72,"Malakhov, Vladimir",RU,2667
73,"Ni, Hua",CN,2667
74,"Guseinov, Gadir",AZ,2666
75,"Hou, Yifan",CN,2664
76,"Melkumyan, Hrant",AM,2663
77,"Leko, Peter",HU,2663
78,"Nyzhnyk, Illya",UA,2662
79,"Kasimdzhanov, Rustam",UZ,2661
80,"Najer, Evgeniy",RU,2661
81,"Volokitin, Andrei",UA,2660
82,"Kovalev, Vladislav",BY,2660
83,"Sevian, Samuel",US,2660
84,"Nisipeanu, Liviu-Dieter",DE,2659
85,"Mamedov, Rauf",AZ,2659
86,"Morozevich, Alexander",RU,2659
87,"Swiercz, Dariusz",US,2659
88,"Inarkiev, Ernesto",RU,2658
89,"Sarana, Alexey",RU,2656
90,"Dreev, Aleksey",RU,2655
91,"Saric, Ivan",HR,2655
92,"Esipenko, Andrey",RU,2654
93,"Adhiban, B.",IN,2654
94,"Cori, Jorge",PE,2652
95,"Lagarde, Maxime",FR,2651
96,"Rublevsky, Sergei",RU,2651
97,"Eljanov, Pavel",UA,2650
98,"Oparin, Grigoriy",RU,2650
99,"Berkes, Ferenc",HU,2649
100,"Lupulescu, Constantin",RO,2649
