rank,name,fed,rating
1,"Carlsen, Magnus",NO,2839
2,"Nakamura, Hikaru",US,2807
3,"Caruana, Fabiano",US,2789
4,Praggnanandhaa R,IN,2785
5,Erigaisi Arjun,IN,2771
6,Gukesh D,IN,2767
7,"So, Wesley",US,2756
8,"Firouzja, Alireza",FR,2754
9,"Wei, Yi",CN,2753
10,"Keymer, Vincent",DE,2751
11,"Abdusattorov, Nodirbek",UZ,2748
12,"Giri, Anish",NL,2746
13,"Aronian, Levon",US,2744
14,"Anand, Viswanathan",IN,2743
15,"Nepomniachtchi, Ian",RU,2742
16,"Mamedyarov, Shakhriyar",AZ,2741
17,"Vachier-Lagrave, Maxime",FR,2738
18,"Dominguez Perez, Leinier",US,2738
19,"Ding, Liren",CN,2734
20,"Niemann, Hans Moke",US,2733
21,"Fedoseev, Vladimir",SI,2731
22,"Duda, Jan-Krzysztof",PL,2729
23,Le Quang Liem,VN,2729
24,"Sindarov, Javokhir",UZ,2722
25,"Topalov, Veselin",BG,2717
26,"Yu, Yangyi",CN,2714
27,"Vidit, Santosh Gujrathi",IN,2712
28,"Aravindh, Chithambaram VR.",IN,2711
29,"Rapport, Richard",HU,2711
30,"Andreikin, Dmitry",FF,2710
31,"Harikrishna, Pentala",IN,2704
32,"Liang, Awonder",US,2698
33,"Wang, Hao",CN,2698
34,Nihal Sarin,IN,2693
35,"Sevian, Samuel",US,2692
36,"Van Foreest, Jorden",NL,2692
37,"Maghsoodloo, Parham",IR,2692
38,"Radjabov, Teimour",AZ,2692
39,"Dubov, Daniil",RU,2691
40,"Esipenko, Andrey",RU,2687
41,"Sarana, Alexey",RS,2686
42,"Bu, Xiangzhi",CN,2684
43,"Eljanov, Pavel",UA,2682
44,"Svidler, Peter",FF,2682
45,"Yakubboev, Nodirbek",UZ,2681
46,"Kasimdzhanov, Rustam",UZ,2675
47,"Robson, Ray",US,2674
48,"Alekseenko, Kirill",AT,2674
49,"Deac, Bogdan-Daniel",RO,2674
50,"Tabatabaei, M. Amin",IR,2673
51,"Bluebaum, Matthias",DE,2671
52,"Murzin, Volodar",FF,2670
53,"Shankland, Sam",US,2670
54,"Kovalenko, Igor",UA,2669
55,"Karthikeyan, Murali",IN,2669
56,"Howell, David W L",EN,2668
57,"Vitiugov, Nikita",EN,2666
58,"Leko, Peter",HU,2666
59,"Artemiev, Vladislav",RU,2664
60,"Wojtaszek, Radoslaw",PL,2661
61,"Nguyen, Thai Dai Van",CZ,2660
62,"Oparin, Grigoriy",US,2660
63,"Sadhwani, Raunak",IN,2658
64,"Grischuk, Alexander",RU,2657
65,"Saric, Ivan",HR,2655
66,Christiansen J,NO,2655
67,"Navara, David",CZ,2653
68,"Sargsyan, Shant",AM,2653
69,"Shevchenko, Kirill",RO,2653
70,"Gelfand, Boris",IL,2652
71,"Mamedov, Rauf",AZ,2651
72,"Bjerre, Jonas Buhl",DK,2651
73,"Indjic, Aleksandar",RS,2650
74,"Morozevich, Alexander",RU,2650
75,"Grandelius, Nils",SE,2648
76,"Yuffa, Daniil",ES,2648
77,"Kollars, Dmitrij",DE,2647
78,"Lu, Shanglei",CN,2647
79,"Adams, Michael",EN,2646
80,"Erdogmus, Yagiz Kaan",TR,2646
81,"Gledura, Benjamin",HU,2646
82,"Theodorou, Nikolas",GR,2646
83,"Rodshtein, Maxim",IL,2645
84,"Vokhidov, Shamsiddin",UZ,2645
85,"Vallejo Pons, Francisco",ES,2644
86,"Maroroa Jones, Gawain C B",EN,2643
87,"Svane, Frederik",DE,2643
88,"Malakhov, Vladimir",FF,2643
89,"Puranik, Abhimanyu",IN,2640
90,"Xiong, Jeffery",US,2640
91,"Salem, A.R. Saleh",AE,2640
92,"Martinez Alcantara, Jose Eduardo",MX,2639
93,"Chigaev, Maksim",ES,2638
94,"Bacrot, Etienne",FR,2637
95,"Amin, Bassem",EG,2636
96,"Kryvoruchko, Yuriy",UA,2632
97,"Gurel, Ediz",TR,2631
98,"Tari, Aryan",NO,2631
99,"Ivic, Velimir",RS,2630
100,"Safarli, Eltaj",AZ,2630
