rank,name,fed,rating
1,"Kasparov, Garry",RUS,2812
2,"Topalov, Veselin",BUL,2783
3,"Fischer, Robert J",USA,2780
4,"Anand, Viswanathan",IND,2779
5,"Kramnik, Vladimir",RUS,2766
6,"Mamedyarov, Shakhriyar",AZE,2754
7,"Ivanchuk, Vassily",UKR,2750
8,"Leko, Peter",HUN,2749
9,"Aronian, Levon",ARM,2744
10,"Morozevich, Alexander",RUS,2741
11,"Adams, Michael",ENG,2735
12,"Gelfand, Boris",ISR,2733
13,"Radjabov, Teimour",AZE,2729
14,"Svidler, Peter",RUS,2728
15,"Polgar, Judit",HUN,2727
16,"Ponomariov, Ruslan",UKR,2723
17,"Navara, David",CZE,2719
18,"Grischuk, Alexander",RUS,2717
19,"Shirov, Alexei",ESP,2715
20,"Bacrot, Etienne",FRA,2705
21,"Kamsky, Gata",USA,2705
22,"Akopian, Vladimir",ARM,2700
23,"Sasikiran, Krishnan",IND,2700
24,"Jakovenko, Dmitry",RUS,2691
25,"Short, Nigel D",ENG,2691
26,"Carlsen, Magnus",NOR,2690
27,"Nisipeanu, Liviu-Dieter",ROM,2689
28,"Van Wely, Loek",NED,2683
29,"Kasimdzhanov, Rustam",UZB,2682
30,"Tiviakov, Sergei",NED,2682
31,"Vallejo Pons, Francisco",ESP,2679
32,"Karjakin, Sergey",UKR,2678
33,"Dominguez Perez, Lenier",CUB,2677
34,"Rublevsky, Sergei",RUS,2677
35,"Eljanov, Pavel",UKR,2675
36,"Harikrishna, P.",IND,2673
37,"Almasi, Zoltan",HUN,2669
38,"Inarkiev, Ernesto",RUS,2669
39,"Karpov, Anatoly",RUS,2668
40,"Milov, Vadim",SUI,2665
41,"Malakhov, Vladimir",RUS,2663
42,"Naiditsch, Arkadij",GER,2663
43,"Onischuk, Alexander",USA,2663
44,"Timofeev, Artyom",RUS,2663
45,"Alekseev, Evgeny",RUS,2661
46,"Georgiev, Kiril",BUL,2661
47,"Bologan, Viktor",MDA,2658
48,"Dreev, Alexey",RUS,2658
49,"Gashimov, Vugar",AZE,2658
50,"Sargissian, Gabriel",ARM,2658
51,"Zvjaginsev, Vadim",RUS,2658
52,"Lautier, Joel",FRA,2656
53,"Miton, Kamil",POL,2655
54,"Smirin, Ilia",ISR,2654
55,"Sokolov, Ivan",NED,2652
56,"Krasenkow, Michal",POL,2651
57,"Nakamura, Hikaru",USA,2651
58,"Nielsen, Peter Heine",DEN,2651
59,"Jobava, Baadur",GEO,2650
60,"Tkachiev, Vladislav",FRA,2649
61,"Motylev, Alexander",RUS,2647
62,"Fressinet, Laurent",FRA,2646
63,"Volokitin, Andrei",UKR,2645
64,"Areshchenko, Alexander",UKR,2644
65,"Avrukh, Boris",ISR,2644
66,"Bu, Xiangzhi",CHN,2644
67,"Izoria, Zviad",GEO,2644
68,"Salov, Valery",RUS,2644
69,"Wang, Yue",CHN,2644
70,"Bareev, Evgeny",RUS,2643
71,"Zhang, Pengxiang",CHN,2643
72,"Sakaev, Konstantin",RUS,2641
73,"Cheparinov, Ivan",BUL,2640
74,"Beliavsky, Alexander G",SLO,2639
75,"Kobalia, Mikhail",RUS,2639
76,"Nijboer, Friso",NED,2638
77,"Seirawan, Yasser",USA,2638
78,"Movsesian, Sergei",SVK,2637
79,"Wojtaszek, Radoslaw",POL,2637
80,"Volkov, Sergey",RUS,2636
81,"Gurevich, Mikhail",TUR,2635
82,"Asrian, Karen",ARM,2634
83,"Lputian, Smbat G",ARM,2634
84,"Moiseenko, Alexander",UKR,2633
85,"Spraggett, Kevin",CAN,2633
86,"Azmaiparashvili, Zurab",GEO,2632
87,"Miroshnichenko, Evgenij",UKR,2632
88,"Ni, Hua",CHN,2632
89,"Ye, Jiangchuan",CHN,2632
90,"Korchnoi, Viktor",SUI,2629
91,"Macieja, Bartlomiej",POL,2629
92,"Riazantsev, Alexander",RUS,2629
93,"Socko, Bartosz",POL,2629
94,"Sutovsky, Emil",ISR,2629
95,"Afromeev, Vladimir",RUS,2628
96,"Fridman, Daniel",LAT,2626
97,"Nikolic, Predrag",BIH,2626
98,"Fedorov, Alexei",BLR,2624
99,"Piket, Jeroen",NED,2624
100,"Tomashevsky, Evgeny",RUS,2624
