rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2822
2,"Kasparov, Garry",RUS,2812
3,"Kramnik, Vladimir",RUS,2812
4,"So, Wesley",USA,2810
5,"Aronian, Levon",ARM,2809
6,"Caruana, Fabiano",USA,2807
7,"Mamedyarov, Shakhriyar",AZE,2800
8,"Nakamura, Hikaru",USA,2792
9,"Vachier-Lagrave, Maxime",FRA,2791
10,"Anand, Viswanathan",IND,2783
11,"Ding, Liren",CHN,2781
12,"Giri, Anish",NED,2775
13,"Karjakin, Sergey",RUS,2773
14,"Grischuk, Alexander",RUS,2761
15,"Yu, Yangyi",CHN,2753
16,"Svidler, Peter",RUS,2749
17,"Topalov, Veselin",BUL,2749
18,"Nepomniachtchi, Ian",RUS,2742
19,"Dominguez Perez, Leinier",CUB,2739
20,"Eljanov, Pavel",UKR,2739
21,"Wei, Yi",CHN,2738
22,"Harikrishna, P.",IND,2737
23,"Navara, David",CZE,2737
24,"Adams, Michael",ENG,2736
25,"Wojtaszek, Radoslaw",POL,2736
26,"Li, Chao b",CHN,2735
27,"Matlakov, Maxim",RUS,2730
28,"Ivanchuk, Vassily",UKR,2729
29,"Gelfand, Boris",ISR,2728
30,"Fedoseev, Vladimir",RUS,2726
31,"Le, Quang Liem",VIE,2726
32,"Radjabov, Teimour",AZE,2724
33,"Vitiugov, Nikita",RUS,2724
34,"Malakhov, Vladimir",RUS,2722
35,"Vallejo Pons, Francisco",ESP,2717
36,"Bacrot, Etienne",FRA,2715
37,"Jobava, Baadur",GEO,2714
38,"Andreikin, Dmitry",RUS,2712
39,"Naiditsch, Arkadij",AZE,2712
40,"Bu, Xiangzhi",CHN,2711
41,"Tomashevsky, Evgeny",RUS,2710
42,"Almasi, Zoltan",HUN,2707
43,"Duda, Jan-Krzysztof",POL,2707
44,"Inarkiev, Ernesto",RUS,2707
45,"Najer, Evgeniy",RUS,2706
46,"Cheparinov, Ivan",BUL,2703
47,"Jakovenko, Dmitry",RUS,2703
48,"Howell, David W L",ENG,2702
49,"Ponomariov, Ruslan",UKR,2699
50,"Wang, Yue",CHN,2699
51,"Wang, Hao",CHN,2698
52,"Artemiev, Vladislav",RUS,2695
53,"Rodshtein, Maxim",ISR,2695
54,"Rapport, Richard",HUN,2694
55,"Vidit, Santosh Gujrathi",IND,2693
56,"Kryvoruchko, Yuriy",UKR,2690
57,"Sasikiran, Krishnan",IND,2688
58,"Short, Nigel D",ENG,2688
59,"Sadler, Matthew D",ENG,2687
60,"Nisipeanu, Liviu-Dieter",GER,2683
61,"Rublevsky, Sergei",RUS,2683
62,"Sutovsky, Emil",ISR,2683
63,"Onischuk, Alexander",USA,2682
64,"Mamedov, Rauf",AZE,2680
65,"Motylev, Alexander",RUS,2680
66,"Kamsky, Gata",USA,2678
67,"Leko, Peter",HUN,2678
68,"Adhiban, B.",IND,2677
69,"Movsesian, Sergei",ARM,2677
70,"Kasimdzhanov, Rustam",UZB,2676
71,"Morozevich, Alexander",RUS,2675
72,"Polgar, Judit",HUN,2675
73,"Van Wely, Loek",NED,2675
74,"Gyimesi, Zoltan",HUN,2674
75,"Ni, Hua",CHN,2674
76,"Amin, Bassem",EGY,2672
77,"Markus, Robert",SRB,2672
78,"Moiseenko, Alexander",UKR,2671
79,"Shankland, Samuel L",USA,2671
80,"Rakhmanov, Aleksandr",RUS,2670
81,"Laznicka, Viktor",CZE,2669
82,"Korobov, Anton",UKR,2668
83,"Akopian, Vladimir",ARM,2667
84,"Bareev, Evgeny",CAN,2666
85,"Hou, Yifan",CHN,2666
86,"Iturrizaga Bonelli, Eduardo",VEN,2664
87,"Negi, Parimarjan",IND,2664
88,"Akobian, Varuzhan",USA,2662
89,"Bachmann, Axel",PAR,2662
90,"Jones, Gawain C B",ENG,2660
91,"Tkachiev, Vladislav",FRA,2660
92,"Ipatov, Alexander",TUR,2659
93,"Kovalenko, Igor",LAT,2659
94,"Mareco, Sandro",ARG,2659
95,"Berkes, Ferenc",HUN,2658
96,"Dubov, Daniil",RUS,2658
97,"Ganguly, Surya Shekhar",IND,2658
98,"Lautier, Joel",FRA,2658
99,"Kravtsiv, Martyn",UKR,2657
100,"Granda Zuniga, Julio E",PER,2656
