rank,name,fed,rating
1,"Kasparov, Garry",URS,2800
2,"Fischer, Robert James",USA,2780
3,"Karpov, Anatoly",URS,2725
4,"Gelfand, Boris",URS,2700
5,"Ivanchuk, Vassily",URS,2695
6,"Bareev, Evgeny",URS,2650
7,"Ehlvest, Jaan",URS,2650
8,"Gurevich, Mikhail",URS,2650
9,"Salov, Valery",URS,2645
10,"Yudasin, Leonid",URS,2645
11,"Andersson, Ulf",SWE,2640
12,"Beliavsky, Alexander G.",URS,2640
13,"Kamsky, Gata",USA,2640
14,"Khalifman, Alexander",GER,2640
15,"Anand, Viswanathan",IND,2635
16,"Short, Nigel D.",ENG,2635
17,"Timman, Jan H.",NED,2630
18,"Dreev, Alexey",URS,2625
19,"Dolmatov, Sergey",URS,2620
20,"Epishin, Vladimir",URS,2620
21,"Huebner, Robert",GER,2620
22,"Nikolic, Predrag",YUG,2620
23,"Kortschnoj, Viktor",SUI,2615
24,"Mecking, Henrique",BRA,2615
25,"Shirov, Alexei",URS,2615
26,"Chernin, Alexander",URS,2610
27,"Polugaevsky, Lev",URS,2610
28,"Romanishin, Oleg M.",URS,2610
29,"Speelman, Jonathan S.",ENG,2610
30,"Sax, Gyula",HUN,2605
31,"Vyzmanavin, Alexey",URS,2605
32,"Yusupov, Artur",URS,2605
33,"Adams, Michael",ENG,2600
34,"Nunn, John D. M.",ENG,2600
35,"Olafsson, Helgi",ISL,2595
36,"Ribli, Zoltan",HUN,2595
37,"Seirawan, Yasser",USA,2595
38,"Agdestein, Simen",NOR,2590
39,"Christiansen, Larry M.",USA,2590
40,"Ftacnik, Lubomir",CSR,2590
41,"Ljubojevic, Ljubomir",YUG,2590
42,"Portisch, Lajos",HUN,2590
43,"Azmaiparashvili, Zurab",URS,2585
44,"Georgiev, Kiril",BUL,2585
45,"Miles, Anthony J.",USA,2585
46,"Razuvaev, Yuri S.",URS,2585
47,"Vaganian, Rafael A.",URS,2585
48,"Balashov, Yuri S.",URS,2580
49,"Gavrikov, Viktor",URS,2580
50,"Kozul, Zdenko",YUG,2580
51,"Chandler, Murray G.",ENG,2575
52,"De Firmian, Nick E.",USA,2575
53,"Dorfman, Josif D.",URS,2575
54,"Eingorn, Vereslav S.",URS,2575
55,"Gulko, Boris F.",USA,2575
56,"Vladimirov, Evgeny",URS,2575
57,"Dautov, Rustem",URS,2570
58,"Dlugy, Maxim",USA,2570
59,"Krasenkov, Mikhail",URS,2570
60,"Rosentalis, Eduard",URS,2570
61,"Ruban, Vadim",URS,2570
62,"Sokolov, Ivan",YUG,2570
63,"Goldin, Alexander",URS,2565
64,"Hansen, Curt",DEN,2565
65,"Lputian, Smbat G.",URS,2565
66,"Pinter, Jozsef",HUN,2565
67,"Tal, Mikhail N.",URS,2565
68,"Yermolinsky, Alexey",USA,2565
69,"Damljanovic, Branko",YUG,2560
70,"Dvoirys, Semen I.",URS,2560
71,"Larsen, Bent",DEN,2560
72,"Oll, Lembit",URS,2560
73,"Smirin, Ilia",URS,2560
74,"Spassky, Boris V.",FRA,2560
75,"Wahls, Matthias",GER,2560
76,"Akopian, Vladimir",URS,2555
77,"Alburt, Lev O.",USA,2555
78,"Benjamin, Joel",USA,2555
79,"Dzindzichashvili, Roman",USA,2555
80,"Fedorowicz, John P.",USA,2555
81,"Machulsky, Anatoly D.",URS,2555
82,"Psakhis, Lev",ISR,2555
83,"Shneider, Aleksandr",URS,2555
84,"Granda Zuniga, Julio E.",PER,2550
85,"Hellers, Ferdinand",SWE,2550
86,"Kaidanov, Grigory S.",URS,2550
87,"Kavalek, Lubomir",USA,2550
88,"Kovacevic, Vladimir",YUG,2550
89,"Lautier, Joel",FRA,2550
90,"Makarichev, Sergey",URS,2550
91,"Piket, Jeroen",NED,2550
92,"Rohde, Michael A.",USA,2550
93,"Smagin, Sergey",URS,2550
94,"Sokolov, Andrei",URS,2550
95,"Spasov, Vasil",BUL,2550
96,"Stohl, Igor",CSR,2550
97,"Hodgson, Julian M.",ENG,2545
98,"Illescas Cordoba, Miguel",ESP,2545
99,"Kengis, Edwin",URS,2545
100,"King, Daniel J.",ENG,2545
