rank,name,fed,rating
1,"Carlsen, Magnus",NO,2864
2,"Ding, Liren",CN,2806
3,"Firouzja, Alireza",FR,2793
4,"Caruana, Fabiano",US,2783
5,"Aronian, Levon",US,2775
6,"So, Wesley",US,2775
7,"Nepomniachtchi, Ian",RU,2766
8,"Rapport, Richard",HU,2764
9,"Giri, Anish",NL,2761
10,"Vachier-Lagrave, Maxime",FR,2760
11,"Nakamura, Hikaru",US,2760
12,"Dominguez Perez, Leinier",US,2754
13,"Radjabov, Teimour",AZ,2753
14,"Mamedyarov, Shakhriyar",AZ,2751
15,"Anand, Viswanathan",IN,2751
16,"Duda, Jan-Krzysztof",PL,2750
17,"Karjakin, Sergey",RU,2747
18,"Grischuk, Alexander",RU,2745
19,"Wang, Hao",CN,2744
20,"Topalov, Veselin",BG,2730
21,"Andreikin, Dmitry",FF,2729
22,"Wei, Yi",CN,2727
23,"Vidit, Santosh Gujrathi",IN,2723
24,"Vitiugov, Nikita",FF,2722
25,"Shankland, Sam",US,2718
26,"Maghsoodloo, Parham",IR,2716
27,"Yu, Yangyi",CN,2710
28,"Bu, Xiangzhi",CN,2709
29,"Wojtaszek, Radoslaw",PL,2708
30,"Esipenko, Andrey",FF,2705
31,"Vallejo Pons, Francisco",ES,2703
32,"Sevian, Samuel",US,2703
33,"Van Foreest, Jorden",NL,2702
34,"Tomashevsky, Evgeny",RU,2702
35,"Dubov, Daniil",RU,2702
36,"Harikrishna, Pentala",IN,2701
37,"Alekseenko, Kirill",FF,2701
38,"Fedoseev, Vladimir",FF,2701
39,"Artemiev, Vladislav",RU,2697
40,"Sargissian, Gabriel",AM,2696
41,"Sjugirov, Sanan",RU,2696
42,"Anton Guijarro, David",ES,2692
43,"Nyzhnyk, Illya",UA,2692
44,"Adams, Michael",EN,2690
45,"Predke, Alexandr",FF,2688
46,"Xiong, Jeffery",US,2688
47,"Saric, Ivan",HR,2687
48,"Cheparinov, Ivan",BG,2685
49,"Oparin, Grigoriy",FF,2685
50,"Robson, Ray",US,2684
51,"Deac, Bogdan-Daniel",RO,2683
52,"Svidler, Peter",RU,2683
53,"Jakovenko, Dmitry",RU,2682
54,"Navara, David",CZ,2681
55,"Amin, Bassem",EG,2681
56,"Shirov, Alexei",ES,2681
57,Erigaisi Arjun,IN,2681
58,"Eljanov, Pavel",UA,2681
59,"Salem, A.R. Saleh",AE,2679
60,"Li, Chao b",CN,2679
61,"Niemann, Hans Moke",US,2678
62,"Almasi, Zoltan",HU,2677
63,"Najer, Evgeniy",RU,2676
64,Gukesh D,IN,2675
65,"Keymer, Vincent",DE,2675
66,"Korobov, Anton",UA,2675
67,"Santos Latasa, Jaime",ES,2674
68,"Volokitin, Andrei",UA,2674
69,"Kovalenko, Igor",UA,2674
70,"Bluebaum, Matthias",DE,2673
71,"Kasimdzhanov, Rustam",UZ,2672
72,"Kryvoruchko, Yuriy",UA,2672
73,"Areshchenko, Alexander",UA,2671
74,"Matlakov, Maxim",RU,2671
75,"Sarana, Alexey",FF,2670
76,"Moussard, Jules",FR,2668
77,"Gelfand, Boris",IL,2668
78,"Guseinov, Gadir",AZ,2668
79,"Ni, Hua",CN,2668
80,"Ma, Qun",CN,2666
81,"Maroroa Jones, Gawain C B",EN,2665
82,"Tari, Aryan",NO,2663
83,Narayanan.S.L,IN,2662
84,"Inarkiev, Ernesto",RU,2661
85,"Abdusattorov, Nodirbek",UZ,2661
86,"Mareco, Sandro",AR,2657
87,"Martirosyan, Haik M.",AM,2656
88,"Mamedov, Rauf",AZ,2656
89,"Kamsky, Gata",US,2655
90,"Melkumyan, Hrant",AM,2655
91,"Shevchenko, Kirill",UA,2654
92,Nihal Sarin,IN,2654
93,"Berkes, Ferenc",HU,2654
94,"Demchenko, Anton",FF,2654
95,"Naiditsch, Arkadij",AZ,2653
96,"Swiercz, Dariusz",US,2652
97,"Malakhov, Vladimir",FF,2652
98,"Howell, David W L",EN,2650
99,"Hou, Yifan",CN,2650
100,"Tabatabaei, M. Amin",IR,2650
