rank,name,fed,rating
1,"Priyanka, K",IND,35
2,"Almahjoub, Mokhtar",LBA,34
3,"El-Mezwaghi, Husein",LBA,33
4,"Gamayev, Oleg",ISR,31
5,"Kathmale, Sameer",IND,30
6,"Kulkarni, Chinmay",IND,30
7,"Salem, Mahjob",LBA,30
8,"Terletsky, Oleg",UKR,30
9,"Zajarnyi, Anatolyi",MDA,30
10,Sriram Udhayakumar,IND,28
11,Ranjan Kotian,IND,27
12,"Vazelakis, Dimitrios",GRE,27
13,"Yakimenko, Alexander A.",RUS,27
14,"Al Moshaiti, Khalil",LBA,26
15,Harshini A,IND,26
16,Pandi Durai P,IND,26
17,"Sadaga, Salah",LBA,26
18,"Selvaradje, Partibane",FRA,26
19,"Sienczewski, Zbigniew",POL,26
20,Vishwa Anand V,IND,26
21,"Acosta Pedroso, Gerardo",CUB,25
22,"Akshita, D",IND,25
23,"Marholev, Dimitar",BUL,25
24,"Miezis, Normunds",LAT,25
25,"Miranda Rodriguez, Tania",CUB,25
26,"Mohamed, M Mohamed",LBA,25
27,"Saughanthika, AS",IND,25
28,Aswin Kumar B S,IND,24
29,Karmukilan S,IND,24
30,"Kojima, Shinya",JPN,24
31,"Subramanian, T.V.",IND,24
32,"Foisor, Cristina-Adela",ROU,23
33,"Salvador, Roland",PHI,23
34,"Shton, Roman",UKR,23
35,"Stepovoj, Vladimir",RUS,23
36,"Ambartsumova, Karina",RUS,22
37,"Batsiashvili, Nino",GEO,22
38,"Drljevic, Ljilja",SRB,22
39,"Elarbi, Abobker",LBA,22
40,"Farkas, Richard",HUN,22
41,"Gajadin, Dewperkash",SUR,22
42,"Gevorgyan, Maria",ARM,22
43,"Guramishvili, Sopiko",GEO,22
44,Karthick Babu R,IND,22
45,"Kharmunova, Nadezhda",RUS,22
46,"Lyell, Mark",ENG,22
47,"Matoewi, Roger",SUR,22
48,Meenakshi Subbaraman,IND,22
49,"Monnisha, GK",IND,22
50,"Muminova, Nafisa",UZB,22
51,"Pavlov, Maxim",UKR,22
52,"Sanches, Romario",SUR,22
53,Swaroopa E T,IND,22
54,"Tokhirjonova, Gulrukhbegim",UZB,22
55,"Varga, Zoltan",HUN,22
56,"Anilkumar, O.T.",IND,21
57,"Anjana Krishna, S",IND,21
58,"Anwesh, Upadhyaya",IND,21
59,"Cabrera Torres, Raul",CUB,21
60,"Carbone, Lorenzo",ITA,21
61,"Hamid, Rani",BAN,21
62,"Kantor, Gergely",HUN,21
63,"Karacsonyi, Gellert",HUN,21
64,"Kozak, Adam",HUN,21
65,"Krstulovic, Alex",HUN,21
66,"Kumaran, B",IND,21
67,"Lakshmi Narayanan, MV",IND,21
68,"Lazic, Miroljub",SRB,21
69,"Leon Oquendo, Jorge",CUB,21
70,"Madaschi, Sergio",ITA,21
71,"Osmak, Iulija",UKR,21
72,Praggnanandhaa R,IND,21
73,"Ram, S. Krishnan",IND,21
74,Sai Vishwesh.C,IND,21
75,"Soumya, Swaminathan",IND,21
76,"Telegina, Tatiyna",RUS,21
77,"Vijayalakshmi, Subbaraman",IND,21
78,"Agopov, Mikael",FIN,20
79,"Altshul, Raffael",RUS,20
80,"Balashov, Yuri S",RUS,20
81,"Charon Mustelier, Manuel",CUB,20
82,"Chernikov, Oleg L",RUS,20
83,"Chernyshov, Pavel",RUS,20
84,"Delithanasis, Dimitrios",GRE,20
85,"Frick, Christoph",GER,20
86,"Guzzetti, Luigi Enrico",ITA,20
87,"Ladisic, Alex-Sacha",FRA,20
88,"Mirosnicencu, Claudiu-Florin",ROU,20
89,"Okhotnik, Vladimir",FRA,20
90,"Pratyusha, Bodda",IND,20
91,"Pushkov, Nikolai",RUS,20
92,"Saranya, J",IND,20
93,"Shvedchikov, Anatoli I.",RUS,20
94,"Turikov, Viktor",RUS,20
95,"Valenti, Giuseppe",ITA,20
96,"Yagupov, Igor",RUS,20
97,"Yakovlev, Yuri S.",RUS,20
98,"Zhynguel Ramirez de Verger, Alek",ESP,20
99,"Arab, Adlane",ALG,19
100,Aravinth Shanmugam S,IND,19
