rank,name,fed,rating
1,"Carlsen, Magnus",NO,2833
2,"Nakamura, Hikaru",US,2802
3,Gukesh D,IN,2787
4,"Caruana, Fabiano",US,2783
5,Erigaisi Arjun,IN,2777
6,"Abdusattorov, Nodirbek",UZ,2773
7,"Wei, Yi",CN,2760
8,Praggnanandhaa R,IN,2758
9,"Firouzja, Alireza",FR,2757
10,"Nepomniachtchi, Ian",RU,2753
11,"Mamedyarov, Shakhriyar",AZ,2748
12,"So, Wesley",US,2748
13,"Aronian, Levon",US,2748
14,"Anand, Viswanathan",IN,2743
15,"Dominguez Perez, Leinier",US,2741
16,"Fedoseev, Vladimir",SI,2739
17,"Duda, Jan-Krzysztof",PL,2739
18,Le Quang Liem,VN,2739
19,"Giri, Anish",NL,2737
20,"Ding, Liren",CN,2734
21,"Niemann, Hans Moke",US,2734
22,"Aravindh, Chithambaram VR.",IN,2731
23,"Vachier-Lagrave, Maxime",FR,2725
24,"Vidit, Santosh Gujrathi",IN,2720
25,"Keymer, Vincent",DE,2719
26,"Topalov, Veselin",BG,2717
27,"Yu, Yangyi",CN,2714
28,"Rapport, Richard",HU,2713
29,"Sindarov, Javokhir",UZ,2707
30,"Harikrishna, Pentala",IN,2704
31,"Dubov, Daniil",RU,2701
32,"Wang, Hao",CN,2701
33,"Svidler, Peter",FF,2698
34,"Andreikin, Dmitry",FF,2695
35,"Radjabov, Teimour",AZ,2692
36,"Deac, Bogdan-Daniel",RO,2692
37,"Sevian, Samuel",US,2692
38,"Esipenko, Andrey",FF,2691
39,"Sarana, Alexey",RS,2689
40,"Robson, Ray",US,2689
41,"Artemiev, Vladislav",RU,2688
42,"Grischuk, Alexander",RU,2687
43,Nihal Sarin,IN,2687
44,"Liang, Awonder",US,2684
45,"Bu, Xiangzhi",CN,2684
46,"Nguyen, Thai Dai Van",CZ,2677
47,"Maghsoodloo, Parham",IR,2677
48,"Van Foreest, Jorden",NL,2676
49,"Kasimdzhanov, Rustam",UZ,2675
50,"Shankland, Sam",US,2670
51,"Vokhidov, Shamsiddin",UZ,2670
52,"Tabatabaei, M. Amin",IR,2669
53,"Vitiugov, Nikita",EN,2668
54,"Howell, David W L",EN,2668
55,"Eljanov, Pavel",UA,2666
56,"Sargsyan, Shant",AM,2666
57,"Leko, Peter",HU,2666
58,"Dardha, Daniel",BE,2665
59,"Sadhwani, Raunak",IN,2664
60,"Navara, David",CZ,2663
61,"Adams, Michael",EN,2663
62,"Anton Guijarro, David",ES,2663
63,"Oparin, Grigoriy",US,2660
64,"Wojtaszek, Radoslaw",PL,2659
65,"Murzin, Volodar",FF,2658
66,"Gledura, Benjamin",HU,2658
67,"Mamedov, Rauf",AZ,2657
68,Christiansen J,NO,2657
69,"Morozevich, Alexander",RU,2656
70,"Svane, Frederik",DE,2654
71,"Yakubboev, Nodirbek",UZ,2654
72,"Maroroa Jones, Gawain C B",EN,2654
73,"Yuffa, Daniil",ES,2654
74,"Alekseenko, Kirill",AT,2653
75,"Shevchenko, Kirill",RO,2653
76,"Martirosyan, Haik M.",AM,2652
77,"Saric, Ivan",HR,2652
78,"Gelfand, Boris",IL,2652
79,"Shirov, Alexei",ES,2652
80,"Indjic, Aleksandar",RS,2651
81,"Karthikeyan, Murali",IN,2651
82,"Inarkiev, Ernesto",RU,2650
83,"Kollars, Dmitrij",DE,2649
84,"Cheparinov, Ivan",BG,2646
85,"Amin, Bassem",EG,2645
86,"Grandelius, Nils",SE,2644
87,"Mendonca, Leon Luke",IN,2643
88,"Bluebaum, Matthias",DE,2643
89,"Malakhov, Vladimir",FF,2642
90,"Predke, Alexandr",RS,2640
91,"Wang, Yue",CN,2640
92,"Vallejo Pons, Francisco",ES,2638
93,"Bacrot, Etienne",FR,2637
94,"Bjerre, Jonas Buhl",DK,2637
95,"Najer, Evgeniy",FF,2637
96,"Melkumyan, Hrant",AM,2636
97,"Puranik, Abhimanyu",IN,2636
98,"Xiong, Jeffery",US,2636
99,"Hakobyan, Aram",AM,2635
100,"Korobov, Anton",UA,2634
