rank,name,fed,rating
1,"Sriram, Jha",IND,42
2,"Gonzalez Perez, Arian",FID,41
3,Ranjith Kaliyarasan,IND,40
4,"Gomez Garrido, Camilo Ernesto",CUB,36
5,"Mirzoev, Azer",AZE,36
6,"Oliva Castaneda, Kevel",CUB,36
7,"Perez Mitjans, Orelvis",ESP,36
8,"Sadikhov, Ulvi",BEL,36
9,"Simantsev, Mikhail",UKR,36
10,"Alarcon Casellas, Rolando",CUB,35
11,"Grigoryan, Karen H.",ARM,35
12,"Malakhatko, Vadim",BEL,35
13,"Maltsevskaya, Aleksandra",RUS,35
14,"Galkin, Vladimir",RUS,34
15,Harikrishnan.A.Ra,IND,34
16,"Matnadze, Ana",ESP,34
17,"Fernandez Alvarez, Luis",ESP,33
18,"Gomez Ledo, Roberto Carlos",CUB,33
19,"Khobotova, Olesia",RUS,33
20,Anandha Venkatesan,IND,32
21,"Bauer, Christian",FRA,32
22,"Dgebuadze, Alexandre",BEL,32
23,"Ovsejevitsch, Sergei",UKR,32
24,"Sadovsky, Artem",RUS,32
25,Subramanian R P,IND,32
26,"Capellades Subirana, Marc",ESP,31
27,Gopikrishnan S,IND,31
28,Praggnanandhaa R,IND,31
29,Pranavananda V,IND,31
30,"Batyuk, Artem",RUS,30
31,Chulet Mayank L,IND,30
32,"Domogaev, Sergey",RUS,30
33,"Edouard, Romain",FRA,30
34,"Lozano Osorio, Isaac",ESP,30
35,Saksham Rautela,IND,30
36,Adhithya S,IND,29
37,"Kumar, Gaurav",IND,29
38,"Monnisha, GK",IND,29
39,"Mrdja, Milan",CRO,29
40,Nikhil Magizhnan,IND,29
41,Rahul Srivatshav P,IND,29
42,Saurabh Anand,IND,29
43,Bavankumar,IND,28
44,"Domingo Moratalla, Julio",ESP,28
45,Gukesh D,IND,28
46,"Kovshoj, Sune",DEN,28
47,"Kwiek, Janusz",POL,28
48,Lakshmi C,IND,28
49,"Laxman, R.R.",IND,28
50,"Narayanan, Srinath",IND,28
51,"Radovanovic, Mihajlo",SRB,28
52,"Rapport, Richard",HUN,28
53,"Sa, Kannan",IND,28
54,"Semcesen, Daniel",SWE,28
55,Senthil Maran K,IND,28
56,Sriram G,IND,28
57,"Swapnil, S. Dhopade",IND,28
58,"Alavkin, Arseny",RUS,27
59,"Aroshidze, Levan",GEO,27
60,"Bal, Enes Emre",TUR,27
61,"Banach, Szymon",POL,27
62,"Bandet, Raphael",FRA,27
63,"Belous, Vladimir",RUS,27
64,"Beukema, Stefan",BEL,27
65,"Buisson, Lionel",FRA,27
66,"Carballo Cancela, Manuel",ESP,27
67,Dhanush Bharadwaj,IND,27
68,Dileep Kumar R,IND,27
69,"Ererdem, Gani Eren",TUR,27
70,"Filip, Lucian",ROU,27
71,"Fries-Nielsen, Niels Jorgen",DEN,27
72,"Garriga Cazorla, Pere",ESP,27
73,"Gavrilov, Alexei",RUS,27
74,"Grabarczyk, Miroslaw",POL,27
75,"Hernando Rodrigo, Julio Antonio",ESP,27
76,"Herrera Reyes, Jose Antonio",ESP,27
77,"Hovhannisyan, Mher",BEL,27
78,"Joachim, Rodny",FRA,27
79,"Kumsiashvili, Nikoloz",GEO,27
80,"Lekic, Dusan",MNE,27
81,"Lopez Mulet, Inigo",ESP,27
82,"Lorenzo De La Riva, Lazaro",ESP,27
83,"Martinez Alcantara, Jose Eduardo",PER,27
84,"Mermer, Yunus",TUR,27
85,"Munoz Pantoja, Miguel",ESP,27
86,"Navrotescu, Andreea-Cristiana",FRA,27
87,"Navrotescu, Catalin",FRA,27
88,"Piankov, Evgenij",UKR,27
89,"Plischki, Sebastian",GER,27
90,Prasannaa.s,IND,27
91,"Raghunandan, Kaumandur Srihari",IND,27
92,"Renteria, Jorge",COL,27
93,"Rozycki, Bartlomiej",POL,27
94,"Sagar, Shah",IND,27
95,"Sanchez Enriquez, Oscar Gerardo",MEX,27
96,"Semiev, Suhrab",TKM,27
97,"Shilov, Sergej",UKR,27
98,Shirodkar Aayush,IND,27
99,"Suez-Panama, Gilles",FRA,27
100,"Svetushkin, Dmitry",MDA,27
