rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2826
2,"Kasparov, Garry",RUS,2812
3,"Aronian, Levon",ARM,2801
4,"Caruana, Fabiano",USA,2794
5,"Kramnik, Vladimir",RUS,2794
6,"Vachier-Lagrave, Maxime",FRA,2794
7,"Mamedyarov, Shakhriyar",AZE,2791
8,"So, Wesley",USA,2788
9,"Grischuk, Alexander",RUS,2785
10,"Anand, Viswanathan",IND,2783
11,"Nakamura, Hikaru",USA,2774
12,"Ding, Liren",CHN,2772
13,"Karjakin, Sergey",RUS,2765
14,"Giri, Anish",NED,2762
15,"Svidler, Peter",RUS,2760
16,"Topalov, Veselin",FID,2749
17,"Yu, Yangyi",CHN,2743
18,"Radjabov, Teimour",AZE,2741
19,"Wei, Yi",CHN,2740
20,"Dominguez Perez, Leinier",CUB,2739
21,"Li, Chao b",CHN,2739
22,"Gelfand, Boris",ISR,2737
23,"Le, Quang Liem",VIE,2737
24,"Wojtaszek, Radoslaw",POL,2737
25,"Fedoseev, Vladimir",RUS,2733
26,"Harikrishna, P.",IND,2733
27,"Nepomniachtchi, Ian",RUS,2733
28,"Ivanchuk, Vassily",UKR,2732
29,"Bu, Xiangzhi",CHN,2730
30,"Matlakov, Maxim",RUS,2730
31,"Vitiugov, Nikita",RUS,2728
32,"Adams, Michael",ENG,2727
33,"Navara, David",CZE,2726
34,"Bacrot, Etienne",FRA,2723
35,"Eljanov, Pavel",UKR,2720
36,"Vallejo Pons, Francisco",ESP,2714
37,"Vidit, Santosh Gujrathi",IND,2713
38,"Jakovenko, Dmitry",RUS,2710
39,"Almasi, Zoltan",HUN,2707
40,"Duda, Jan-Krzysztof",POL,2706
41,"Wang, Hao",CHN,2706
42,"Andreikin, Dmitry",RUS,2705
43,"Jobava, Baadur",GEO,2705
44,"Naiditsch, Arkadij",AZE,2702
45,"Tomashevsky, Evgeny",RUS,2702
46,"Najer, Evgeniy",RUS,2699
47,"Rodshtein, Maxim",ISR,2699
48,"Amin, Bassem",EGY,2698
49,"Howell, David W L",ENG,2698
50,"Short, Nigel D",ENG,2698
51,"Cheparinov, Ivan",FID,2697
52,"Artemiev, Vladislav",RUS,2696
53,"Inarkiev, Ernesto",RUS,2693
54,"Kryvoruchko, Yuriy",UKR,2692
55,"Malakhov, Vladimir",RUS,2691
56,"Kuzubov, Yuriy",UKR,2690
57,"Wang, Yue",CHN,2689
58,"Ponomariov, Ruslan",UKR,2687
59,"Sadler, Matthew D",ENG,2687
60,"Rapport, Richard",HUN,2686
61,"Rublevsky, Sergei",RUS,2683
62,"Sutovsky, Emil",ISR,2683
63,"Onischuk, Alexander",USA,2681
64,"Leko, Peter",HUN,2679
65,"Hou, Yifan",CHN,2678
66,"Mamedov, Rauf",AZE,2678
67,"Dubov, Daniil",RUS,2677
68,"Kravtsiv, Martyn",UKR,2677
69,"Sasikiran, Krishnan",IND,2677
70,"Kamsky, Gata",USA,2676
71,"Kasimdzhanov, Rustam",UZB,2676
72,"Motylev, Alexander",RUS,2675
73,"Polgar, Judit",HUN,2675
74,"Gyimesi, Zoltan",HUN,2674
75,"Moiseenko, Alexander",UKR,2674
76,"Ni, Hua",CHN,2674
77,"Nisipeanu, Liviu-Dieter",GER,2672
78,"Adhiban, B.",IND,2671
79,"Movsesian, Sergei",ARM,2671
80,"Akopian, Vladimir",ARM,2667
81,"Bareev, Evgeny",CAN,2666
82,"Riazantsev, Alexander",RUS,2666
83,"Morozevich, Alexander",RUS,2665
84,"Kovalyov, Anton",CAN,2663
85,"Van Wely, Loek",NED,2663
86,"Jones, Gawain C B",ENG,2662
87,"Saric, Ivan",CRO,2662
88,"Shankland, Samuel",USA,2662
89,"Berkes, Ferenc",HUN,2661
90,"Nabaty, Tamir",ISR,2661
91,"Bruzon Batista, Lazaro",CUB,2660
92,"Tkachiev, Vladislav",FRA,2660
93,"Ipatov, Alexander",TUR,2659
94,"Ragger, Markus",AUT,2659
95,"Lautier, Joel",FRA,2658
96,"Akobian, Varuzhan",USA,2657
97,"Cori, Jorge",PER,2657
98,"Fressinet, Laurent",FRA,2657
99,"Ganguly, Surya Shekhar",IND,2657
100,"Sargissian, Gabriel",ARM,2657
